commit ID;text;predicted_decision;predicted_rationale
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;1;0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"systemd/acpid is used to suspend system or not, systemd has a special
2";0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;_LID returns a cached value or not;0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;The result is as follows;0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1; 1;0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"lid_init_state=method
   1";1;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"cached
      1";0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;resumed by lid;0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"         (x) event=close
         (x) systemd=suspends again
         (x) acpid=suspends again
         (x) state=close
      2";1;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;resumed by other;0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"         (o) event=close
         (x) systemd=suspends again
         (x) acpid=suspends again
         (o) state=close
   2";1;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"non-cached
      1";1;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;resumed by lid;0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"         (o) event=open
         (o) systemd=resumes
         (o) acpid=resumes
         (o) state=open
      2";0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;resumed by other;0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"         (o) event=close
         (x) systemd=suspends again
         (x) acpid=suspends again
         (o) state=close
 2";1;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"lid_init_state=open
   1";1;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"cached
      1";0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;resumed by lid;0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"         (o) event=open
         (o) systemd=resumes
         (o) acpid=resumes
         (x) state=close
      2";0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;resumed by other;0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"         (x) event=open
         (o) systemd=resumes
         (o) acpid=resumes
         (o) state=close
   2";0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"non-cached
      1";1;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;resumed by lid;0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"         (o) event=open
         (o) systemd=resumes
         (o) acpid=resumes
         (o) state=open
      2";0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;resumed by other;0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"         (x) event=open
         (o) systemd=resumes
         (o) acpid=resumes
         (o) state=close
 3";0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"lid_init_state=ignore
   1";1;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"cached
      1";0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;resumed by lid;0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"         (o) event=none
         (x) systemd=suspends again
         (o) acpid=resumes
         (x) state=close
      2";1;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;resumed by other;0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"         (o) event=none
         (x) systemd=suspends again
         (o) acpid=resumes
         (o) state=close
   2";1;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"non-cached
      1";1;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;resumed by lid;0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"         (o) event=none
         (x) systemd=suspends again
         (o) acpid=resumes
         (o) state=open
      2";1;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;resumed by other;0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"         (o) event=none
         (x) systemd=suspends again
         (o) acpid=resumes
         (o) state=close
As a conclusion";1;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1; 1;0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"With systemd changed, lid_init_state=ignore has only one problem and the
    problem comes from an underlying issue, not userspace and kernel lid
    handling";0;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1; 2;1;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"Without systemd changed, lid_init_state=open can be the default
    behavior as the pass ratio is not much worse than lid_init_state=ignore";1;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1; 3;1;0
MDY6Q29tbWl0MjMyNTI5ODo3N2U5YTRhYTlkZTEwY2MxNDE4YmY5YTg5MjM2Njk4ODgwMmE4MDI1;"lid_init_state=method is buggy, we can have a separate patch to make it
    deprectated.";1;1
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;ACPI / button: Fix an issue in button.lid_init_state=ignore mode;1;1
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;"On most platforms, _LID returning value, lid open/close events are all
reliable, but there are exceptions";0;0
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;"Some AML tables report wrong initial
lid state [1], and some of them never report lid open state [2]";0;0
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;The usage model on such buggy platforms is;0;1
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;3;1;0
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;"The lid close event is always reliable, used by the platform firmware to
   trigger OSPM power saving operations";0;0
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;"This usage model is not compliant to the Linux SW_LID model as the Linux
userspace is very strict to the reliability of the open events";0;0
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;"In order not to trigger issues on such buggy platforms, the ACPI button
driver currently implements a lid_init_state=open quirk to send additional
""open"" event after resuming";0;0
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;However, this is still not sufficient because;0;1
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;1;0;0
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;"Some special usage models (e.x., the dark resume scenario) cannot be
   supported by this mode";0;1
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;2;1;0
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;"If a ""close"" event is not used to trigger ""suspend"", then the subsequent
   ""close"" events cannot be seen by the userspace";0;0
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;"So we need to stop sending the additional ""open"" event and switch the
driver to lid_init_state=ignore mode and make sure the platform triggered
events can be reliably delivered to the userspace";0;1
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;"The userspace programs
then can be changed to not to be strict to the ""open"" events on such buggy
platforms";0;1
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;"Why will the subsequent ""close"" events be lost? This is because the input
layer automatically filters redundant events for switch events";0;1
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;"Thus given
that the buggy AML tables do not guarantee paired ""open""/""close"" events,
the ACPI button driver currently is not able to guarantee that the platform
triggered reliable events can be always be seen by the userspace via
SW_LID";0;1
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;"This patch adds a mechanism to insert lid events as a compensation for the
platform triggered ones to form a complete event switches in order to make
sure that the platform triggered events can always be reliably delivered
to the userspace";1;1
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;"This essentially guarantees that the platform triggered
reliable ""close"" events will always be relibly delivered to the userspace";0;0
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;"However this mechanism is not suitable for lid_init_state=open/method as
it should not send the complement switch event for the unreliable initial
lid state notification";1;1
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;"2 unreliable events can trigger unexpected
behavior";0;1
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;"Thus this patch only implements this mechanism for
lid_init_state=ignore";1;1
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;Known issues;0;1
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;1;0;0
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;"Possible alternative approach
   This approach is based on the fact that Linux requires a switch event
   type for LID events";0;0
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;"Another approach is to use key event type to
   implement ACPI lid events";1;1
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;"   With SW event type, since ACPI button driver inserts wrong lid events,
   there could be a potential issue that an ""open"" event issued from some
   AML update methods could result in a wrong ""close"" event to be delivered
   to the userspace";0;1
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;While using KEY event type, there is no such problem;1;1
MDY6Q29tbWl0MjMyNTI5ODpkZmE0NmM1MGY2NWI2Y2ExMGNlYTM4OTMyN2E2ZjFmMTc0OWJjNjMz;"   However there may not be such a kind of real case, and if there is such
   a case, it is worked around in this patch as the complement switch event
   is only generated for ""close"" event in order to deliver the reliable
   ""close"" event to the userspace.";1;0
MDY6Q29tbWl0MjMyNTI5ODplMzcwY2M4NjQwMzA1YWEyZmE0MmI4NTJjY2NkODllODBjMjhkOWEw;ACPI / button: remove pointer to old lid_sysfs on unbind;1;1
MDY6Q29tbWl0MjMyNTI5ODplMzcwY2M4NjQwMzA1YWEyZmE0MmI4NTJjY2NkODllODBjMjhkOWEw;"When we removed the procfs dir on error or if the driver is
unbound, the two variables acpi_lid_dir and acpi_button_dir
were not reset";1;1
MDY6Q29tbWl0MjMyNTI5ODplMzcwY2M4NjQwMzA1YWEyZmE0MmI4NTJjY2NkODllODBjMjhkOWEw;"On the next rebind, those static variables
were not null and we couldn't re-register the device again.";0;1
MDY6Q29tbWl0MjMyNTI5ODozNTQwYzMyYTlhZTRjYjIzYWI3MGY3Nzk4ZjQ1YWZmYzAyNzYyZmE3;ACPI / button: Add quirks for initial lid state notification;1;0
MDY6Q29tbWl0MjMyNTI5ODozNTQwYzMyYTlhZTRjYjIzYWI3MGY3Nzk4ZjQ1YWZmYzAyNzYyZmE3;"Linux userspace (systemd-logind) keeps on rechecking lid state when the
lid state is closed";0;0
MDY6Q29tbWl0MjMyNTI5ODozNTQwYzMyYTlhZTRjYjIzYWI3MGY3Nzk4ZjQ1YWZmYzAyNzYyZmE3;"If it failed to update the lid state to open after
boot/resume, the system suspending right after the boot/resume could be
resulted";0;1
MDY6Q29tbWl0MjMyNTI5ODozNTQwYzMyYTlhZTRjYjIzYWI3MGY3Nzk4ZjQ1YWZmYzAyNzYyZmE3;"Graphics drivers also use the lid notifications to implment
MODESET_ON_LID_OPEN option";1;0
MDY6Q29tbWl0MjMyNTI5ODozNTQwYzMyYTlhZTRjYjIzYWI3MGY3Nzk4ZjQ1YWZmYzAyNzYyZmE3;"Before the situation is improved from the userspace and from the graphics
driver, users can simply configure ACPI button driver to send initial
""open"" lid state using button.lid_init_state=open to avoid such kind of
issues";0;1
MDY6Q29tbWl0MjMyNTI5ODozNTQwYzMyYTlhZTRjYjIzYWI3MGY3Nzk4ZjQ1YWZmYzAyNzYyZmE3;"And our ultimate target should be making button.lid_init_state=ignore
the default behavior";1;0
MDY6Q29tbWl0MjMyNTI5ODozNTQwYzMyYTlhZTRjYjIzYWI3MGY3Nzk4ZjQ1YWZmYzAyNzYyZmE3;" This patch implements the 2 options and keep the
old behavior (button.lid_init_state=method).";1;0
MDY6Q29tbWl0MjMyNTI5ODplZTdlMjI2NTNmNTA3NzE2OWVjNzA2YjVhMTQwYTNiZTlkYjM4MWU3;ACPI / button: Refactor functions to eliminate redundant code;0;1
MDY6Q29tbWl0MjMyNTI5ODplZTdlMjI2NTNmNTA3NzE2OWVjNzA2YjVhMTQwYTNiZTlkYjM4MWU3;"(Correct a wrong macro usage.)
This patch simplies the code by merging some redundant code";1;1
MDY6Q29tbWl0MjMyNTI5ODplZTdlMjI2NTNmNTA3NzE2OWVjNzA2YjVhMTQwYTNiZTlkYjM4MWU3;No functional changes.;1;0
MDY6Q29tbWl0MjMyNTI5ODpjMmRkNDIwMDM0ZjI0ZjM1NmI4NmY5MDIyMmVmMTkxNDhiODJhNWMx;ACPI / button: Remove initial lid state notification;1;0
MDY6Q29tbWl0MjMyNTI5ODpjMmRkNDIwMDM0ZjI0ZjM1NmI4NmY5MDIyMmVmMTkxNDhiODJhNWMx;The _LID control method's initial returning value is not reliable;0;1
MDY6Q29tbWl0MjMyNTI5ODpjMmRkNDIwMDM0ZjI0ZjM1NmI4NmY5MDIyMmVmMTkxNDhiODJhNWMx;"The _LID control method is described to return the ""current"" lid state";0;1
MDY6Q29tbWl0MjMyNTI5ODpjMmRkNDIwMDM0ZjI0ZjM1NmI4NmY5MDIyMmVmMTkxNDhiODJhNWMx;"However the word of ""current"" has ambiguity, many BIOSen return the lid
state upon the last lid notification instead of returning the lid state
upon the last _LID evaluation";1;0
MDY6Q29tbWl0MjMyNTI5ODpjMmRkNDIwMDM0ZjI0ZjM1NmI4NmY5MDIyMmVmMTkxNDhiODJhNWMx;"There won't be difference when the _LID
control method is evaluated during the runtime, the problem is its initial
returning value";0;1
MDY6Q29tbWl0MjMyNTI5ODpjMmRkNDIwMDM0ZjI0ZjM1NmI4NmY5MDIyMmVmMTkxNDhiODJhNWMx;"When the BIOSen implement this control method with cached
value, the initial returning value is likely not reliable";0;1
MDY6Q29tbWl0MjMyNTI5ODpjMmRkNDIwMDM0ZjI0ZjM1NmI4NmY5MDIyMmVmMTkxNDhiODJhNWMx;"There are simply
so many examples retuning ""close"" as initial lid state (Link 1), sending
this state to the userspace causes suspending right after booting/resuming";0;1
MDY6Q29tbWl0MjMyNTI5ODpjMmRkNDIwMDM0ZjI0ZjM1NmI4NmY5MDIyMmVmMTkxNDhiODJhNWMx;"Since the lid state is implemented by the BIOSen, the kernel lid driver has
no idea how it can be correct, this patch stops sending the initial lid
state to the userspace to try to avoid sending the wrong lid state to the
userspace to trigger such kind of wrong suspending";1;1
MDY6Q29tbWl0MjMyNTI5ODpjMmRkNDIwMDM0ZjI0ZjM1NmI4NmY5MDIyMmVmMTkxNDhiODJhNWMx;"This actually reverts
the following commit introduced for fixing a Novell bug";0;1
MDY6Q29tbWl0MjMyNTI5ODpjMmRkNDIwMDM0ZjI0ZjM1NmI4NmY5MDIyMmVmMTkxNDhiODJhNWMx;"  Commit: 23de5d9ef2a4bbc4f733f58311bcb7cf6239c813
  Subject: ACPI: button: send initial lid state after add and resume";1;0
MDY6Q29tbWl0MjMyNTI5ODo0YzYyZGJiY2U5MDJjZjJhZmE4OGNhYzg5ZWM2N2M4MjgxNjBmNDMx;ACPI: Remove FSF mailing addresses;1;1
MDY6Q29tbWl0MjMyNTI5ODo0YzYyZGJiY2U5MDJjZjJhZmE4OGNhYzg5ZWM2N2M4MjgxNjBmNDMx;"There is no need to carry potentially outdated Free Software Foundation
mailing address in file headers since the COPYING file includes it.";1;1
MDY6Q29tbWl0MjMyNTI5ODplNzFlZWIyYTZiY2M2MjgyYjk1MjE1ZWIzNTNhM2FjOWNlM2UwZGUz;ACPI / button: Do not propagate wakeup-from-suspend events;1;0
MDY6Q29tbWl0MjMyNTI5ODplNzFlZWIyYTZiY2M2MjgyYjk1MjE1ZWIzNTNhM2FjOWNlM2UwZGUz;"During system suspend mark ACPI buttons (other than the lid) as
""suspended"" and if in that state, report wakeup events on button
events, but do not propagate those events up the stack";1;1
MDY6Q29tbWl0MjMyNTI5ODplNzFlZWIyYTZiY2M2MjgyYjk1MjE1ZWIzNTNhM2FjOWNlM2UwZGUz;"This prevents systems from being turned off after a button-triggered
wakeup from the ""freeze"" sleep state.";0;1
MDY6Q29tbWl0MjMyNTI5ODowYmY2MzY4ZWU4ZjI1ODI2ZDA2NDVjMGY3YTRmMTdjODg0NTM1NmE0;ACPI / button: Add ACPI Button event via netlink routine;1;1
MDY6Q29tbWl0MjMyNTI5ODowYmY2MzY4ZWU4ZjI1ODI2ZDA2NDVjMGY3YTRmMTdjODg0NTM1NmE0;"Commit 1696d9d (ACPI: Remove the old /proc/acpi/event interface)
removed ACPI Button event which originally was sent to userspace via
/proc/acpi/event";1;1
MDY6Q29tbWl0MjMyNTI5ODowYmY2MzY4ZWU4ZjI1ODI2ZDA2NDVjMGY3YTRmMTdjODg0NTM1NmE0;"This caused ACPI shutdown regression on gentoo
in VirtualBox";1;1
MDY6Q29tbWl0MjMyNTI5ODowYmY2MzY4ZWU4ZjI1ODI2ZDA2NDVjMGY3YTRmMTdjODg0NTM1NmE0;"Now ACPI events are sent to userspace via netlink,
so add ACPI Button event back via netlink routine";1;1
MDY6Q29tbWl0MjMyNTI5ODowYmY2MzY4ZWU4ZjI1ODI2ZDA2NDVjMGY3YTRmMTdjODg0NTM1NmE0;References: Reported-and-tested-by: Richard Musil <richard.musil@gmail.com>;1;0
MDY6Q29tbWl0MjMyNTI5ODoyZGU5ZmQxN2MwMzU5ZmVhMGMyYWI1YWUzOTNjNDBkNmQyOTliY2Fm;ACPI / button: fix button driver compile error when CONFIG_PM_SLEEP is undefined;1;1
MDY6Q29tbWl0MjMyNTI5ODoyZGU5ZmQxN2MwMzU5ZmVhMGMyYWI1YWUzOTNjNDBkNmQyOTliY2Fm;"The ACPI button driver defines acpi_button_resume() when
CONFIG_PM_SLEEP is defined";1;0
MDY6Q29tbWl0MjMyNTI5ODoyZGU5ZmQxN2MwMzU5ZmVhMGMyYWI1YWUzOTNjNDBkNmQyOTliY2Fm;"This results in the following
compile error when CONFIG_PM_SLEEP is undefined";1;1
MDY6Q29tbWl0MjMyNTI5ODoyZGU5ZmQxN2MwMzU5ZmVhMGMyYWI1YWUzOTNjNDBkNmQyOTliY2Fm;drivers/acpi/button.c:85:8: error: ‘acpi_button_resume’ undeclared here (not in a function);0;0
MDY6Q29tbWl0MjMyNTI5ODo4ZWFhMjlmOTJhNjZjOTJhZGUxYWQ2NjNkMTRkOTc1ZDc3NmVmNDky;ACPI / Button: Fix enabling button GPEs twice;1;1
MDY6Q29tbWl0MjMyNTI5ODo4ZWFhMjlmOTJhNjZjOTJhZGUxYWQ2NjNkMTRkOTc1ZDc3NmVmNDky;"Button GPEs have been enabled in the acpi_wake_device_init() during
boot and the button driver enables them for the second time";1;1
MDY6Q29tbWl0MjMyNTI5ODo4ZWFhMjlmOTJhNjZjOTJhZGUxYWQ2NjNkMTRkOTc1ZDc3NmVmNDky;"Consequently, it is necessary to do
twice in a row to disable those GPEs via sysfs";0;1
MDY6Q29tbWl0MjMyNTI5ODo4ZWFhMjlmOTJhNjZjOTJhZGUxYWQ2NjNkMTRkOTc1ZDc3NmVmNDky;"This patch is to
remove the GPE enabling code from the button driver to avoid the
problem.";1;1
MDY6Q29tbWl0MjMyNTI5ODo4YjQ4NDYzZjg5NDI5YWY0MDhmZjY5NTI0NGRjNjI3ZTFhY2ZmNGY3;ACPI: Clean up inclusions of ACPI header files;1;1
MDY6Q29tbWl0MjMyNTI5ODo4YjQ4NDYzZjg5NDI5YWY0MDhmZjY5NTI0NGRjNjI3ZTFhY2ZmNGY3;"Replace direct inclusions of <acpi/acpi.h>, <acpi/acpi_bus.h> and
<acpi/acpi_drivers.h>, which are incorrect, with <linux/acpi.h>
inclusions and remove some inclusions of those files that aren't
necessary";1;1
MDY6Q29tbWl0MjMyNTI5ODo4YjQ4NDYzZjg5NDI5YWY0MDhmZjY5NTI0NGRjNjI3ZTFhY2ZmNGY3;"First of all, <acpi/acpi.h>, <acpi/acpi_bus.h> and <acpi/acpi_drivers.h>
should not be included directly from any files that are built for
CONFIG_ACPI unset, because that generally leads to build warnings about
undefined symbols in !CONFIG_ACPI builds";1;1
MDY6Q29tbWl0MjMyNTI5ODo4YjQ4NDYzZjg5NDI5YWY0MDhmZjY5NTI0NGRjNjI3ZTFhY2ZmNGY3;" For CONFIG_ACPI set,
<linux/acpi.h> includes those files and for CONFIG_ACPI unset it
provides stub ACPI symbols to be used in that case";1;1
MDY6Q29tbWl0MjMyNTI5ODo4YjQ4NDYzZjg5NDI5YWY0MDhmZjY5NTI0NGRjNjI3ZTFhY2ZmNGY3;"Second, there are ordering dependencies between those files that always
have to be met";0;1
MDY6Q29tbWl0MjMyNTI5ODo4YjQ4NDYzZjg5NDI5YWY0MDhmZjY5NTI0NGRjNjI3ZTFhY2ZmNGY3;" Namely, it is required that <acpi/acpi_bus.h> be included
prior to <acpi/acpi_drivers.h> so that the acpi_pci_root declarations the
latter depends on are always there";1;1
MDY6Q29tbWl0MjMyNTI5ODo4YjQ4NDYzZjg5NDI5YWY0MDhmZjY5NTI0NGRjNjI3ZTFhY2ZmNGY3;" And <acpi/acpi.h> which provides
basic ACPICA type declarations should always be included prior to any other
ACPI headers in CONFIG_ACPI builds";1;0
MDY6Q29tbWl0MjMyNTI5ODo4YjQ4NDYzZjg5NDI5YWY0MDhmZjY5NTI0NGRjNjI3ZTFhY2ZmNGY3;" That also is taken care of including
<linux/acpi.h> as appropriate.";0;1
