;Decision1;Rationale1;URL1;URL1;Decision2;Rationale2;URL2;Relationship;Alpha;similarity_rationales;contradiction_rationales
118;Fix some get prefixes on <file_name> and <method_name>;"-
None";https://github.com/square/okhttp/commit/7826bcb2fb1facb697a4c512776756c05d8c9deb;https://github.com/square/okhttp/commit/7826bcb2fb1facb697a4c512776756c05d8c9deb;Fix flakiness in <method_name>  ;Theres a race where the HTTP engine has been created, but not yet connected and the cancel isnt as immediate as it could be. Fix the test by making sure theres a response to be retrieved. With the upcoming connection pool changes we might make the implementation more robust.;https://github.com/square/okhttp/commit/e36d7ecc26be18021da3555fc8b14381df7af34d;Similar;0.8411275148391724;-0.155131921172142;
119;Fix some get prefixes on <file_name> and <method_name>;"-
None";https://github.com/square/okhttp/commit/7826bcb2fb1facb697a4c512776756c05d8c9deb;https://github.com/square/okhttp/commit/7826bcb2fb1facb697a4c512776756c05d8c9deb;The changes to <iden>s  <file_name> have been ported  ;Upstream commit of <iden> / <iden> fix, This does not include the introduction of PlatformTest, which will be difficult to write so it works everywhere;https://github.com/square/okhttp/commit/426c11de7b411bd47e9ef5ba3ce08d8589a8a88c;Similar;0.8068647384643555;0.1303244978189468;0.8693357110023499
120;Fix some get prefixes on <file_name> and <method_name>;"-
None";https://github.com/square/okhttp/commit/7826bcb2fb1facb697a4c512776756c05d8c9deb;https://github.com/square/okhttp/commit/7826bcb2fb1facb697a4c512776756c05d8c9deb;Fix source compatibility for some <iden> callsites;supporting existing source patterns is more important;https://github.com/square/okhttp/commit/18f2b5e6e69de28f420298862378abfd243096ce;Similar;0.8346084356307983;0.3308829367160797;
121;Fix some get prefixes on <file_name> and <method_name>;"-
None";https://github.com/square/okhttp/commit/7826bcb2fb1facb697a4c512776756c05d8c9deb;https://github.com/square/okhttp/commit/7826bcb2fb1facb697a4c512776756c05d8c9deb;Refactor <file_name> by using <iden>;We can use <iden> instead of overriding <iden> abstract class;https://github.com/square/okhttp/commit/bc3c787ea2df854ac399603d5c67111716137d31;Similar;0.82420414686203;0.5009392499923706;0.7039796710014343
122;Add <method_name>;Might be useful to expose this bookkeeping to app developers;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;Fix flakiness in <method_name>  ;Theres a race where the HTTP engine has been created, but not yet connected and the cancel isnt as immediate as it could be. Fix the test by making sure theres a response to be retrieved. With the upcoming connection pool changes we might make the implementation more robust.;https://github.com/square/okhttp/commit/e36d7ecc26be18021da3555fc8b14381df7af34d;Similar;0.8494690656661987;0.5475752949714661;
123;Add <method_name>;Might be useful to expose this bookkeeping to app developers;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;Move  <file_name>  pooling logic  ;"previously we had this ugly, awkward release() method that attempted to manage  <file_name>  pooling, discarding streams for caching, and closing broken streams; move  <file_name>  reuse to  <file_name>, with policy informed by  <method_name>  specifying what to do when the  <file_name>  becomes idle: pool, close or hold, so the  <file_name>  does what its told.";https://github.com/square/okhttp/commit/dac5aed3d5f9307b9d1ab0a8c7840b232d053ef3;Similar;0.8028959035873413;0.3799179792404175;
124;Add <method_name>;Might be useful to expose this bookkeeping to app developers;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;Introduce a <file_name> interface between engine and connection.;This breaks the direct dependency from <file_name> to <method_name>;https://github.com/square/okhttp/commit/5f87fc19ab269a929b61c088a806a674644caa6a;Similar;0.8090704679489136;0.2446839213371276;
125;Add <method_name>;Might be useful to expose this bookkeeping to app developers;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;Expose <iden> directly on <method_name>  ;direct;https://github.com/square/okhttp/commit/c5c4e7857cb25af822b9b3b1fbd158cbd168f48a;Similar;0.8863537311553955;0.0476587116718292;
126;Add <method_name>;Might be useful to expose this bookkeeping to app developers;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;Add convenience overload for <iden>-backed <method_name>;convenience;https://github.com/square/okhttp/commit/35d0922f46c95bd73b1d070b6963cf3512167854;Similar;0.8025314807891846;0.2180263847112655;
127;Add <method_name>;Might be useful to expose this bookkeeping to app developers;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;Transfer to/from <iden> directly from <iden>  ;<pr_link>;https://github.com/square/okhttp/commit/0a4896a296c113c5fe0e82f0f052e615b95527bf;Similar;0.8208955526351929;0.201620802283287;
128;Add <method_name>;Might be useful to expose this bookkeeping to app developers;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;Move <iden> retries / fallback into <method_name>;The decision is explained by the improvements in handling connection attempts and IOExceptions, making retries smarter in different scenarios.;https://github.com/square/okhttp/commit/60f5406dcc094d0431420139bd002e8bdd4ea5d5;Similar;0.8482534885406494;0.6296092867851257;
129;Add <method_name>;Might be useful to expose this bookkeeping to app developers;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;Convert <file_name> to Kotlin;<pr_link>, <iden>, <file_name>;https://github.com/square/okhttp/commit/02052b01f6cd1533dd5490ceb61ab6391c4cf2f8;Similar;0.8312495350837708;0.2954447865486145;
130;Add <method_name>;Might be useful to expose this bookkeeping to app developers;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;Convert <file_name>, <file_name> to Kotlin  ;"to Kotlin

Decision: Rename <file_name> <version> to .kt (and others)  ";https://github.com/square/okhttp/commit/23ca0ea3bb33706f8e75412ab7d3ce1faa15a1d6;Similar;0.8418799638748169;0.3899821639060974;
131;Add <method_name>;Might be useful to expose this bookkeeping to app developers;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;Refactor <file_name> by using <iden>;We can use <iden> instead of overriding <iden> abstract class;https://github.com/square/okhttp/commit/bc3c787ea2df854ac399603d5c67111716137d31;Similar;0.8945944309234619;0.3553654551506042;
132;Fix flakiness in <method_name>  ;Theres a race where the HTTP engine has been created, but not yet connected and the cancel isnt as immediate as it could be. Fix the test by making sure theres a response to be retrieved. With the upcoming connection pool changes we might make the implementation more robust.;https://github.com/square/okhttp/commit/e36d7ecc26be18021da3555fc8b14381df7af34d;https://github.com/square/okhttp/commit/e36d7ecc26be18021da3555fc8b14381df7af34d;Add convenience overload for <iden>-backed <method_name>;convenience;https://github.com/square/okhttp/commit/35d0922f46c95bd73b1d070b6963cf3512167854;Similar;0.8238540291786194;-0.0037756045348942;
133;Fix flakiness in <method_name>  ;Theres a race where the HTTP engine has been created, but not yet connected and the cancel isnt as immediate as it could be. Fix the test by making sure theres a response to be retrieved. With the upcoming connection pool changes we might make the implementation more robust.;https://github.com/square/okhttp/commit/e36d7ecc26be18021da3555fc8b14381df7af34d;https://github.com/square/okhttp/commit/e36d7ecc26be18021da3555fc8b14381df7af34d;Move <iden> retries / fallback into <method_name>;The decision is explained by the improvements in handling connection attempts and IOExceptions, making retries smarter in different scenarios.;https://github.com/square/okhttp/commit/60f5406dcc094d0431420139bd002e8bdd4ea5d5;Similar;0.8015931248664856;0.5650444626808167;
134;Fix flakiness in <method_name>  ;Theres a race where the HTTP engine has been created, but not yet connected and the cancel isnt as immediate as it could be. Fix the test by making sure theres a response to be retrieved. With the upcoming connection pool changes we might make the implementation more robust.;https://github.com/square/okhttp/commit/e36d7ecc26be18021da3555fc8b14381df7af34d;https://github.com/square/okhttp/commit/e36d7ecc26be18021da3555fc8b14381df7af34d;Fix source compatibility for some <iden> callsites;supporting existing source patterns is more important;https://github.com/square/okhttp/commit/18f2b5e6e69de28f420298862378abfd243096ce;Similar;0.8060399889945984;0.293085902929306;
135;Fix flakiness in <method_name>  ;Theres a race where the HTTP engine has been created, but not yet connected and the cancel isnt as immediate as it could be. Fix the test by making sure theres a response to be retrieved. With the upcoming connection pool changes we might make the implementation more robust.;https://github.com/square/okhttp/commit/e36d7ecc26be18021da3555fc8b14381df7af34d;https://github.com/square/okhttp/commit/e36d7ecc26be18021da3555fc8b14381df7af34d;Refactor <file_name> by using <iden>;We can use <iden> instead of overriding <iden> abstract class;https://github.com/square/okhttp/commit/bc3c787ea2df854ac399603d5c67111716137d31;Similar;0.8431010842323303;0.2918447852134704;0.5844907760620117
136;Fix <iden> post retransmit in the new API  ;We dont buffer response bodies in the new API. But we should retransmit POST bodies when a request fails.;https://github.com/square/okhttp/commit/5b6f64a46220911466350202ae974f167497225a;https://github.com/square/okhttp/commit/5b6f64a46220911466350202ae974f167497225a;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Similar;0.834945797920227;0.3477293848991394;
137;Move  <file_name>  pooling logic  ;"previously we had this ugly, awkward release() method that attempted to manage  <file_name>  pooling, discarding streams for caching, and closing broken streams; move  <file_name>  reuse to  <file_name>, with policy informed by  <method_name>  specifying what to do when the  <file_name>  becomes idle: pool, close or hold, so the  <file_name>  does what its told.";https://github.com/square/okhttp/commit/dac5aed3d5f9307b9d1ab0a8c7840b232d053ef3;https://github.com/square/okhttp/commit/dac5aed3d5f9307b9d1ab0a8c7840b232d053ef3;Move <iden> retries / fallback into <method_name>;The decision is explained by the improvements in handling connection attempts and IOExceptions, making retries smarter in different scenarios.;https://github.com/square/okhttp/commit/60f5406dcc094d0431420139bd002e8bdd4ea5d5;Similar;0.8417710661888123;0.4457501173019409;
138;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Add error-prone compiler and fix its found issues;error-prone, its found issues;https://github.com/square/okhttp/commit/1c2c57b1a9e037d81aeac3ad5088db9ec4358fb1;Similar;0.8196260333061218;0.7868475914001465;
139;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Fix source compatibility for some <iden> callsites;supporting existing source patterns is more important;https://github.com/square/okhttp/commit/18f2b5e6e69de28f420298862378abfd243096ce;Similar;0.8317853212356567;0.5918539762496948;
140;Dont use <iden> APIs not in Gingerbread;APIs not in Gingerbread;https://github.com/square/okhttp/commit/ef09f798a32dc4d0593388054e446f199c14ec8f;https://github.com/square/okhttp/commit/ef09f798a32dc4d0593388054e446f199c14ec8f;We dont need no stinkin braces;no stinkin braces;https://github.com/square/okhttp/commit/ac0a0b98e425be757b04b93ab9d4d7b0600d3815;Similar;0.8297960162162781;0.8151080012321472;
141;Introduce a <file_name> interface between engine and connection.;This breaks the direct dependency from <file_name> to <method_name>;https://github.com/square/okhttp/commit/5f87fc19ab269a929b61c088a806a674644caa6a;https://github.com/square/okhttp/commit/5f87fc19ab269a929b61c088a806a674644caa6a;Expose <iden> directly on <method_name>  ;direct;https://github.com/square/okhttp/commit/c5c4e7857cb25af822b9b3b1fbd158cbd168f48a;Similar;0.8104908466339111;0.4295163750648498;
142;Introduce a <file_name> interface between engine and connection.;This breaks the direct dependency from <file_name> to <method_name>;https://github.com/square/okhttp/commit/5f87fc19ab269a929b61c088a806a674644caa6a;https://github.com/square/okhttp/commit/5f87fc19ab269a929b61c088a806a674644caa6a;Convert <file_name> to Kotlin;<pr_link>, <iden>, <file_name>;https://github.com/square/okhttp/commit/02052b01f6cd1533dd5490ceb61ab6391c4cf2f8;Similar;0.829817533493042;0.6222207546234131;
143;Introduce a <file_name> interface between engine and connection.;This breaks the direct dependency from <file_name> to <method_name>;https://github.com/square/okhttp/commit/5f87fc19ab269a929b61c088a806a674644caa6a;https://github.com/square/okhttp/commit/5f87fc19ab269a929b61c088a806a674644caa6a;Convert <file_name>, <file_name> to Kotlin  ;"to Kotlin

Decision: Rename <file_name> <version> to .kt (and others)  ";https://github.com/square/okhttp/commit/23ca0ea3bb33706f8e75412ab7d3ce1faa15a1d6;Similar;0.8344882726669312;0.6497299671173096;
144;Introduce a <file_name> interface between engine and connection.;This breaks the direct dependency from <file_name> to <method_name>;https://github.com/square/okhttp/commit/5f87fc19ab269a929b61c088a806a674644caa6a;https://github.com/square/okhttp/commit/5f87fc19ab269a929b61c088a806a674644caa6a;Refactor <file_name> by using <iden>;We can use <iden> instead of overriding <iden> abstract class;https://github.com/square/okhttp/commit/bc3c787ea2df854ac399603d5c67111716137d31;Similar;0.8634790778160095;0.6640855669975281;0.6098315119743347
145;Introduce a <file_name> interface between engine and connection.;This breaks the direct dependency from <file_name> to <method_name>;https://github.com/square/okhttp/commit/5f87fc19ab269a929b61c088a806a674644caa6a;https://github.com/square/okhttp/commit/5f87fc19ab269a929b61c088a806a674644caa6a;Add wildcard hostnames support in <file_name>;support;https://github.com/square/okhttp/commit/28434ce17d1b0bfb7f398d047e825f0f76b6e403;Similar;0.8170636296272278;0.3424659371376037;
146;Move out of the <file_name> package;To promote the code into AOSP, well keep this package as-is and do the jarjar in <iden> instead;https://github.com/square/okhttp/commit/50999cceb5f5bcdaf79baa5ac7eeef90c72bda8d;https://github.com/square/okhttp/commit/50999cceb5f5bcdaf79baa5ac7eeef90c72bda8d;Remove old <iden> protocol method;old;https://github.com/square/okhttp/commit/4ab6a8258b0df3a3528029f810e1f48952dba2d7;Similar;0.8113645911216736;0.2672916352748871;
147;Move out of the <file_name> package;To promote the code into AOSP, well keep this package as-is and do the jarjar in <iden> instead;https://github.com/square/okhttp/commit/50999cceb5f5bcdaf79baa5ac7eeef90c72bda8d;https://github.com/square/okhttp/commit/50999cceb5f5bcdaf79baa5ac7eeef90c72bda8d;Move <iden> retries / fallback into <method_name>;The decision is explained by the improvements in handling connection attempts and IOExceptions, making retries smarter in different scenarios.;https://github.com/square/okhttp/commit/60f5406dcc094d0431420139bd002e8bdd4ea5d5;Similar;0.8065208196640015;0.4312395453453064;
148;Expose <iden> directly on <method_name>  ;direct;https://github.com/square/okhttp/commit/c5c4e7857cb25af822b9b3b1fbd158cbd168f48a;https://github.com/square/okhttp/commit/c5c4e7857cb25af822b9b3b1fbd158cbd168f48a;Transfer to/from <iden> directly from <iden>  ;<pr_link>;https://github.com/square/okhttp/commit/0a4896a296c113c5fe0e82f0f052e615b95527bf;Similar;0.8753862977027893;0.6822105646133423;
149;Expose <iden> directly on <method_name>  ;direct;https://github.com/square/okhttp/commit/c5c4e7857cb25af822b9b3b1fbd158cbd168f48a;https://github.com/square/okhttp/commit/c5c4e7857cb25af822b9b3b1fbd158cbd168f48a;Move <iden> retries / fallback into <method_name>;The decision is explained by the improvements in handling connection attempts and IOExceptions, making retries smarter in different scenarios.;https://github.com/square/okhttp/commit/60f5406dcc094d0431420139bd002e8bdd4ea5d5;Similar;0.8162170648574829;0.1602617502212524;
150;Expose <iden> directly on <method_name>  ;direct;https://github.com/square/okhttp/commit/c5c4e7857cb25af822b9b3b1fbd158cbd168f48a;https://github.com/square/okhttp/commit/c5c4e7857cb25af822b9b3b1fbd158cbd168f48a;Convert <file_name>, <file_name> to Kotlin  ;"to Kotlin

Decision: Rename <file_name> <version> to .kt (and others)  ";https://github.com/square/okhttp/commit/23ca0ea3bb33706f8e75412ab7d3ce1faa15a1d6;Similar;0.8090091943740845;0.3276244401931762;
151;Expose <iden> directly on <method_name>  ;direct;https://github.com/square/okhttp/commit/c5c4e7857cb25af822b9b3b1fbd158cbd168f48a;https://github.com/square/okhttp/commit/c5c4e7857cb25af822b9b3b1fbd158cbd168f48a;Just pass the <iden> and <iden> objects in directly;Dont summarize the request and response;https://github.com/square/okhttp/commit/3646138247488c9832a7f325401fe0b12fcdbebf;Similar;0.8140782117843628;0.6575525403022766;
152;Expose <iden> directly on <method_name>  ;direct;https://github.com/square/okhttp/commit/c5c4e7857cb25af822b9b3b1fbd158cbd168f48a;https://github.com/square/okhttp/commit/c5c4e7857cb25af822b9b3b1fbd158cbd168f48a;Refactor <file_name> by using <iden>;We can use <iden> instead of overriding <iden> abstract class;https://github.com/square/okhttp/commit/bc3c787ea2df854ac399603d5c67111716137d31;Similar;0.8688902854919434;0.5487171411514282;
153;Use HTML entity for ampersand;to represent the ampersand symbol in HTML;https://github.com/square/okhttp/commit/cabd391637d9fa4fdeb7238c844b0c528722fe1b;https://github.com/square/okhttp/commit/cabd391637d9fa4fdeb7238c844b0c528722fe1b;Refactor <file_name> by using <iden>;We can use <iden> instead of overriding <iden> abstract class;https://github.com/square/okhttp/commit/bc3c787ea2df854ac399603d5c67111716137d31;Similar;0.8001756072044373;0.533021867275238;
154;Transfer to/from <iden> directly from <iden>  ;<pr_link>;https://github.com/square/okhttp/commit/0a4896a296c113c5fe0e82f0f052e615b95527bf;https://github.com/square/okhttp/commit/0a4896a296c113c5fe0e82f0f052e615b95527bf;Move <iden> retries / fallback into <method_name>;The decision is explained by the improvements in handling connection attempts and IOExceptions, making retries smarter in different scenarios.;https://github.com/square/okhttp/commit/60f5406dcc094d0431420139bd002e8bdd4ea5d5;Similar;0.8199807405471802;0.2505451142787933;
155;Transfer to/from <iden> directly from <iden>  ;<pr_link>;https://github.com/square/okhttp/commit/0a4896a296c113c5fe0e82f0f052e615b95527bf;https://github.com/square/okhttp/commit/0a4896a296c113c5fe0e82f0f052e615b95527bf;Just pass the <iden> and <iden> objects in directly;Dont summarize the request and response;https://github.com/square/okhttp/commit/3646138247488c9832a7f325401fe0b12fcdbebf;Similar;0.8539905548095703;0.6247286200523376;
156;Transfer to/from <iden> directly from <iden>  ;<pr_link>;https://github.com/square/okhttp/commit/0a4896a296c113c5fe0e82f0f052e615b95527bf;https://github.com/square/okhttp/commit/0a4896a296c113c5fe0e82f0f052e615b95527bf;Refactor <file_name> by using <iden>;We can use <iden> instead of overriding <iden> abstract class;https://github.com/square/okhttp/commit/bc3c787ea2df854ac399603d5c67111716137d31;Similar;0.8195908069610596;0.6045246720314026;
157;Move <iden> retries / fallback into <method_name>;The decision is explained by the improvements in handling connection attempts and IOExceptions, making retries smarter in different scenarios.;https://github.com/square/okhttp/commit/60f5406dcc094d0431420139bd002e8bdd4ea5d5;https://github.com/square/okhttp/commit/60f5406dcc094d0431420139bd002e8bdd4ea5d5;Convert <file_name> to Kotlin;<pr_link>, <iden>, <file_name>;https://github.com/square/okhttp/commit/02052b01f6cd1533dd5490ceb61ab6391c4cf2f8;Similar;0.8098671436309814;0.2537575960159302;
158;Move <iden> retries / fallback into <method_name>;The decision is explained by the improvements in handling connection attempts and IOExceptions, making retries smarter in different scenarios.;https://github.com/square/okhttp/commit/60f5406dcc094d0431420139bd002e8bdd4ea5d5;https://github.com/square/okhttp/commit/60f5406dcc094d0431420139bd002e8bdd4ea5d5;Convert <file_name>, <file_name> to Kotlin  ;"to Kotlin

Decision: Rename <file_name> <version> to .kt (and others)  ";https://github.com/square/okhttp/commit/23ca0ea3bb33706f8e75412ab7d3ce1faa15a1d6;Similar;0.8312361240386963;0.421929657459259;
159;Move <iden> retries / fallback into <method_name>;The decision is explained by the improvements in handling connection attempts and IOExceptions, making retries smarter in different scenarios.;https://github.com/square/okhttp/commit/60f5406dcc094d0431420139bd002e8bdd4ea5d5;https://github.com/square/okhttp/commit/60f5406dcc094d0431420139bd002e8bdd4ea5d5;Refactor <file_name> by using <iden>;We can use <iden> instead of overriding <iden> abstract class;https://github.com/square/okhttp/commit/bc3c787ea2df854ac399603d5c67111716137d31;Similar;0.8216032981872559;0.4351534247398376;0.5484582781791687
160;Return <file_name> to previous (e.g. KitKat) behavior;this change required to handle this <iden> scenario;https://github.com/square/okhttp/commit/6cf56de5d0701ff26aa6043c552e17c4665c1287;https://github.com/square/okhttp/commit/6cf56de5d0701ff26aa6043c552e17c4665c1287;Convert <file_name>, <file_name> to Kotlin  ;"to Kotlin

Decision: Rename <file_name> <version> to .kt (and others)  ";https://github.com/square/okhttp/commit/23ca0ea3bb33706f8e75412ab7d3ce1faa15a1d6;Similar;0.8039604425430298;0.6176273822784424;
161;Convert <file_name> to Kotlin;<pr_link>, <iden>, <file_name>;https://github.com/square/okhttp/commit/02052b01f6cd1533dd5490ceb61ab6391c4cf2f8;https://github.com/square/okhttp/commit/02052b01f6cd1533dd5490ceb61ab6391c4cf2f8;Convert <file_name>, <file_name> to Kotlin  ;"to Kotlin

Decision: Rename <file_name> <version> to .kt (and others)  ";https://github.com/square/okhttp/commit/23ca0ea3bb33706f8e75412ab7d3ce1faa15a1d6;Similar;0.9855733513832092;0.7262798547744751;
162;Convert <file_name> to Kotlin;<pr_link>, <iden>, <file_name>;https://github.com/square/okhttp/commit/02052b01f6cd1533dd5490ceb61ab6391c4cf2f8;https://github.com/square/okhttp/commit/02052b01f6cd1533dd5490ceb61ab6391c4cf2f8;Refactor <file_name> by using <iden>;We can use <iden> instead of overriding <iden> abstract class;https://github.com/square/okhttp/commit/bc3c787ea2df854ac399603d5c67111716137d31;Similar;0.8696914911270142;0.5929394364356995;
163;Convert <file_name>, <file_name> to Kotlin  ;"to Kotlin

Decision: Rename <file_name> <version> to .kt (and others)  ";https://github.com/square/okhttp/commit/23ca0ea3bb33706f8e75412ab7d3ce1faa15a1d6;https://github.com/square/okhttp/commit/23ca0ea3bb33706f8e75412ab7d3ce1faa15a1d6;Refactor <file_name> by using <iden>;We can use <iden> instead of overriding <iden> abstract class;https://github.com/square/okhttp/commit/bc3c787ea2df854ac399603d5c67111716137d31;Similar;0.8671493530273438;0.5473275780677795;0.5884580016136169
