;Decision1;Rationale1;URL1;Decision2;Rationale2;URL2;Relationship;Alpha
1485;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Fix javadoc on <file_name>;-;https://github.com/junit-team/junit4/commit/f9168cb066a53dc63f7346f6bb3d25a46d0ccbed;Similar;0.7236720323562622
1486;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;reuse code properly from <file_name>;CategoriesMark2;https://github.com/junit-team/junit4/commit/1bbab715de4c64943948ecc3739c8d5569378672;Similar;0.6308786273002625
1487;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Rule name changes;Fixing <file_name>;https://github.com/junit-team/junit4/commit/409a8e06c9f2ec5aa0d9db8a3d413f394c290f6d;Similar;0.6919106841087341
1488;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Simplify <iden> implementation for backward compatibility;for backward compatibility;https://github.com/junit-team/junit4/commit/870289f3272917f312de6902b8b6bdc43552d4b7;Similar;0.6270011067390442
1489;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Improved <iden>: <file_name>  ;fails few times;https://github.com/junit-team/junit4/commit/c236a9e019a814b3542dcfe3a3a61b036c14d252;Similar;0.7747162580490112
1490;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Similar;0.6556851863861084
1491;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Move <file_name> to experimental;Adding javadoc;https://github.com/junit-team/junit4/commit/ef32d036d0ff96328f622942514ca73b5f69556d;Similar;0.7810141444206238
1492;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Tweaked <file_name> a bit  ;It still seems strange that the class runner creates a statement which creates another class runner (or perhaps more class runners?);https://github.com/junit-team/junit4/commit/73015005c155a0a7efdfe9edef87a95bb6fcc2de;Similar;0.7707772254943848
1493;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Comparing arrays declared as <iden> now uses array comparison. There was also a strange change to the <file_name> file that I reverted.;<none>;https://github.com/junit-team/junit4/commit/398bf2652efda067329f9fdedd13cd8e466c3be4;Similar;0.6670249700546265
1494;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Enhanced missing test.jar error message;missing test.jar error message;https://github.com/junit-team/junit4/commit/0be4c31f80dc38ddf8decbc8d6d13bd23d3ae8b1;Similar;0.6311691999435425
1495;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Create a class <method_name>  ;This class keeps the data together that are needed for creating a runner for a single data set of a <file_name> test.;https://github.com/junit-team/junit4/commit/3e08f69912d69189e895c279b1bece0c7c0840f4;Similar;0.7015181183815002
1496;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Move <file_name> to package org.junit.runners.model  ;It is common to add tests to the same package as the class under test;https://github.com/junit-team/junit4/commit/41092ce4e01cc57d8aa1911e2f1169e0f355b1ae;Similar;0.7074910402297974
1497;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Revert changes of <otherCommit_link>;Still fixes <issue_link>, but the original fix was superfluous.;https://github.com/junit-team/junit4/commit/bb13b318cd79a68470e93c79635090c7bb565475;Similar;0.7960765361785889
1498;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Delete <file_name> files;because were using Git now;https://github.com/junit-team/junit4/commit/fa35d6d84a0b2c59254cb479633d0e20bc6e12e9;Similar;0.6389222741127014
1499;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Fixes <issue_link>;Fix <version> release notes, make sure markdown errors halt <file_name>;https://github.com/junit-team/junit4/commit/ce0195c3d81d32bc2fd4d7a0c15aa78aaaa47605;Similar;0.7814757823944092
1500;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;"Update version in <file_name>; delete obsolete <file_name>; remove duplication in <file_name>";obsolete, duplication;https://github.com/junit-team/junit4/commit/a4c19ea7000b620dbb9f54c6cb625ddad1f8f33e;Similar;0.6186401844024658
1501;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Update <file_name>;to test ant profile;https://github.com/junit-team/junit4/commit/6ee76dc22e56457cb5904eb6c5c0bf97939880cb;Similar;0.8079496622085571
1502;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Update <iden> version, improve <file_name> javadoc, update release notes;improve <file_name> javadoc, update release notes;https://github.com/junit-team/junit4/commit/b310cd56f1039389aa360fbf51c6349e7a8e1f02;Similar;0.7032219171524048
1503;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;further documentation cleanup;especially around <file_name>;https://github.com/junit-team/junit4/commit/8d26b450670647c847aa0ba1dd47a9c54865c63d;Similar;0.6437033414840698
1504;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Adding bogus markdown;should be removed later;https://github.com/junit-team/junit4/commit/ce034f7167462706062dfc010fde052a89c4eb6d;Similar;0.6004745960235596
1505;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Fix  <method_name>  javadoc  ;Thanks to lacostej for initial pull, Closes <pr_link>;https://github.com/junit-team/junit4/commit/62a2a56c293fd154f152da6dad498d1fc222b352;Similar;0.7484954595565796
1506;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Fix compilation errors;Compilation errors;https://github.com/junit-team/junit4/commit/1d86784cd452e8d9e30d812255cadb75ef8dae15;Similar;0.5894464254379272
1507;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Use %n in string.format();it is generally preferable better to use %n, which will produce the platform-specific line separator;https://github.com/junit-team/junit4/commit/638e82435a01af83e77c23e9f8d7b658a89eb4bf;Similar;0.6890225410461426
1508;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Use new logo and link to new website;Updated branding and improved user experience;https://github.com/junit-team/junit4/commit/3bd79f0cb669617dd883db354c3f05ead0fa3d6f;Similar;0.5204983353614807
1509;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Add more contributors;increase contributors;https://github.com/junit-team/junit4/commit/a2ea00d745f2770ff3b443f77ef72572d37209df;Similar;0.61463463306427
1510;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;List more contributor names;more;https://github.com/junit-team/junit4/commit/c7313b19a24165f4e6b39c3eb2c8165a02f1e108;Similar;0.6930036544799805
1511;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Add type wildcard;wildcard;https://github.com/junit-team/junit4/commit/dfbf2ae868049c041c926f2bf2d7633056af5820;Similar;0.7214756608009338
1512;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Fix indentation;Fix;https://github.com/junit-team/junit4/commit/b978f680cfa3eb9b526cc8bd25c68a3eb6db3c45;Similar;0.7417666912078857
1513;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Fix <issue_link>;correct link to <version> release notes;https://github.com/junit-team/junit4/commit/18b23a7ed22080e7412e24060c66cef7fc3b1b93;Similar;0.7759120464324951
1514;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Fix javac build, Replace both() with <iden>()  ;Fix, <iden>();https://github.com/junit-team/junit4/commit/ab9caa3650a262ef4399cfd7f0d7fdc366d6e327;Similar;0.6856895685195923
1515;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Fix typo in test name;Typo;https://github.com/junit-team/junit4/commit/fe10c8a264e6585d9d8a92e5d5fa9a6e10aa298f;Similar;0.7021869421005249
1516;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;hasCause() and hasMessage() describe mismatches;Both;https://github.com/junit-team/junit4/commit/5e9467c59b235ce84e7c7753c43609dea069e932;Similar;0.6030645370483398
1517;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Rename <iden>() to isException()/isThrowable();Following suggestion by @sf105;https://github.com/junit-team/junit4/commit/a37fd9ac8b2afc54384fd32f470b54aa69dc620a;Similar;0.7683870792388916
1518;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Update <file_name> to make the name field volatile;This ensures that the name is published across threads correctly--for instance, if a parallelized runner is used.;https://github.com/junit-team/junit4/commit/eedd1f68fbd014beca60c979e8173c271ea5cf2d;Similar;0.6425836086273193
1519;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;each instead of f for the variable name;for the variable name;https://github.com/junit-team/junit4/commit/56b5463c6adf89a03f489f3525a9a343bc43d960;Similar;0.627548336982727
1520;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Adding <iden> annotation for field parameters;Pull request <pr_link> && <pr_link>;https://github.com/junit-team/junit4/commit/cbf46b88c2937aece7018fa50ba4dbb133e03d06;Similar;0.8256164789199829
1521;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Remove fast-tests maven target;Many of our tests store data in static fields, so the tests cannot be run in parallel;https://github.com/junit-team/junit4/commit/9ee381470d56efa800420e5e22721e402aca01c2;Similar;0.5520678758621216
1522;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;surefire and javadoc maven plugin updates;updates;https://github.com/junit-team/junit4/commit/fb7925bf75ffe9f802f54e2d717af11b58c75725;Similar;0.6874691843986511
1523;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Removed the unnecessary <iden>: block in javadoc;unnecessary;https://github.com/junit-team/junit4/commit/ec9bccf9521a6ccdd074f2618626507528a43bc9;Similar;0.5440726280212402
1524;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;remove f prefix from field names, add <file_name>, change <file_name>;reformatting and standardizing field names;https://github.com/junit-team/junit4/commit/df00d5eced3a7737b88de0f6f9e3673f0cf88f88;Similar;0.6105863451957703
1525;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;adding annotation validators functionality;validators;https://github.com/junit-team/junit4/commit/48af7e797dbefa1fc47e80394c7f74ef87c3c7ab;Similar;0.6073464155197144
1526;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Added two simple tests for boolean <iden>;to test for boolean values;https://github.com/junit-team/junit4/commit/02371d1154f29f894cd2c7f83ce6743f4abbe76a;Similar;0.563683271408081
1527;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Only use a property where multiple entries need syncing  ;Using properties to define a shared version across multiple dependencies causes less issues when you have multiple dependencies that need to be kept in sync;https://github.com/junit-team/junit4/commit/e15b287ccec2a1f4866a8bd1cd2a313a6163163d;Similar;0.5199092030525208
1528;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;<iden> added;file_name;https://github.com/junit-team/junit4/commit/26fa0a4207e21f058d220c84f8195ee25943400c;Similar;0.5962501168251038
1529;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Added <file_name> large logo;to enhance appearance;https://github.com/junit-team/junit4/commit/ce7ce514aa79a7a3be067552359722626937fe8f;Similar;0.5076287388801575
1530;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Add tests for serialization of <method_name>;serialization;https://github.com/junit-team/junit4/commit/eb75886b2be7edf709441962bf3272e4319823c5;Similar;0.580464780330658
1531;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Make serialization of <file_name> compatible with <version>;compatibility;https://github.com/junit-team/junit4/commit/f6149a9236d9a2778bf2fd6db927fd9f498a79c8;Similar;0.5776416063308716
1532;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Improve error message  ;the thrown exception has the same class but the classes are loaded from different class loaders;https://github.com/junit-team/junit4/commit/4042487e40bb441ad4388373e5c91d727b74e0db;Similar;0.5292075872421265
1533;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Make  <file_name>  more beautiful by creating a <iden>  <enter> extension point in  <file_name>  <enter>;beautiful;https://github.com/junit-team/junit4/commit/13bda470bfa1fe989ce80d616fb096af1b937146;Similar;0.532056987285614
1534;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Rule name changes;Fixing <file_name>;https://github.com/junit-team/junit4/commit/409a8e06c9f2ec5aa0d9db8a3d413f394c290f6d;Similar;0.5291816592216492
1535;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Simplify <iden> implementation for backward compatibility;for backward compatibility;https://github.com/junit-team/junit4/commit/870289f3272917f312de6902b8b6bdc43552d4b7;Similar;0.5495835542678833
1536;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Improved <iden>: <file_name>  ;fails few times;https://github.com/junit-team/junit4/commit/c236a9e019a814b3542dcfe3a3a61b036c14d252;Similar;0.5900840759277344
1537;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Move <file_name> to experimental;Adding javadoc;https://github.com/junit-team/junit4/commit/ef32d036d0ff96328f622942514ca73b5f69556d;Similar;0.5135467052459717
1538;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Tweaked <file_name> a bit  ;It still seems strange that the class runner creates a statement which creates another class runner (or perhaps more class runners?);https://github.com/junit-team/junit4/commit/73015005c155a0a7efdfe9edef87a95bb6fcc2de;Similar;0.6097644567489624
1539;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Comparing arrays declared as <iden> now uses array comparison. There was also a strange change to the <file_name> file that I reverted.;<none>;https://github.com/junit-team/junit4/commit/398bf2652efda067329f9fdedd13cd8e466c3be4;Similar;0.5470772981643677
1540;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Revert changes of <otherCommit_link>;Still fixes <issue_link>, but the original fix was superfluous.;https://github.com/junit-team/junit4/commit/bb13b318cd79a68470e93c79635090c7bb565475;Similar;0.6400227546691895
1541;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Fixes <issue_link>;Fix <version> release notes, make sure markdown errors halt <file_name>;https://github.com/junit-team/junit4/commit/ce0195c3d81d32bc2fd4d7a0c15aa78aaaa47605;Similar;0.5429177284240723
1542;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Update <iden> version, improve <file_name> javadoc, update release notes;improve <file_name> javadoc, update release notes;https://github.com/junit-team/junit4/commit/b310cd56f1039389aa360fbf51c6349e7a8e1f02;Similar;0.519778847694397
1543;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Add more contributors;increase contributors;https://github.com/junit-team/junit4/commit/a2ea00d745f2770ff3b443f77ef72572d37209df;Similar;0.5935069918632507
1544;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;List more contributor names;more;https://github.com/junit-team/junit4/commit/c7313b19a24165f4e6b39c3eb2c8165a02f1e108;Similar;0.5973190665245056
1545;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Add type wildcard;wildcard;https://github.com/junit-team/junit4/commit/dfbf2ae868049c041c926f2bf2d7633056af5820;Similar;0.5899084806442261
1546;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Fix indentation;Fix;https://github.com/junit-team/junit4/commit/b978f680cfa3eb9b526cc8bd25c68a3eb6db3c45;Similar;0.5258812308311462
1547;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Fix <issue_link>;correct link to <version> release notes;https://github.com/junit-team/junit4/commit/18b23a7ed22080e7412e24060c66cef7fc3b1b93;Similar;0.5337241888046265
1548;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;hasCause() and hasMessage() describe mismatches;Both;https://github.com/junit-team/junit4/commit/5e9467c59b235ce84e7c7753c43609dea069e932;Similar;0.5338721871376038
1549;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Rename <iden>() to isException()/isThrowable();Following suggestion by @sf105;https://github.com/junit-team/junit4/commit/a37fd9ac8b2afc54384fd32f470b54aa69dc620a;Similar;0.5532814264297485
1550;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;each instead of f for the variable name;for the variable name;https://github.com/junit-team/junit4/commit/56b5463c6adf89a03f489f3525a9a343bc43d960;Similar;0.5887311100959778
1551;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Adding <iden> annotation for field parameters;Pull request <pr_link> && <pr_link>;https://github.com/junit-team/junit4/commit/cbf46b88c2937aece7018fa50ba4dbb133e03d06;Similar;0.5610973834991455
1552;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;surefire and javadoc maven plugin updates;updates;https://github.com/junit-team/junit4/commit/fb7925bf75ffe9f802f54e2d717af11b58c75725;Similar;0.5237428545951843
1553;Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;https://github.com/junit-team/junit4/commit/c85c6147ada5ad1afdd3be10769670d309730132;adding annotation validators functionality;validators;https://github.com/junit-team/junit4/commit/48af7e797dbefa1fc47e80394c7f74ef87c3c7ab;Similar;0.6462737321853638
1554;Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;https://github.com/junit-team/junit4/commit/c85c6147ada5ad1afdd3be10769670d309730132;Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;https://github.com/junit-team/junit4/commit/591fcae09c6470a03ade7d608773f8f633409bc2;Similar;0.6426168084144592
1555;Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;https://github.com/junit-team/junit4/commit/c85c6147ada5ad1afdd3be10769670d309730132;Added two simple tests for boolean <iden>;to test for boolean values;https://github.com/junit-team/junit4/commit/02371d1154f29f894cd2c7f83ce6743f4abbe76a;Similar;0.6480308771133423
1556;Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;https://github.com/junit-team/junit4/commit/c85c6147ada5ad1afdd3be10769670d309730132;Only use a property where multiple entries need syncing  ;Using properties to define a shared version across multiple dependencies causes less issues when you have multiple dependencies that need to be kept in sync;https://github.com/junit-team/junit4/commit/e15b287ccec2a1f4866a8bd1cd2a313a6163163d;Similar;0.5103182792663574
1557;Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;https://github.com/junit-team/junit4/commit/c85c6147ada5ad1afdd3be10769670d309730132;Fix distribution management;distribution management;https://github.com/junit-team/junit4/commit/a664c207facb1cddcd5ab130fc14edbae3f33d30;Similar;0.6713140606880188
1558;Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;https://github.com/junit-team/junit4/commit/c85c6147ada5ad1afdd3be10769670d309730132;<iden> added;file_name;https://github.com/junit-team/junit4/commit/26fa0a4207e21f058d220c84f8195ee25943400c;Similar;0.5277491807937622
1559;Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;https://github.com/junit-team/junit4/commit/c85c6147ada5ad1afdd3be10769670d309730132;No  <file_name>  class, interceptors turned on by default;interceptors turned on by default;https://github.com/junit-team/junit4/commit/e6769d4009db8030661815965e2e22829a4619ff;Similar;0.5431236028671265
1560;Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;https://github.com/junit-team/junit4/commit/c85c6147ada5ad1afdd3be10769670d309730132;Add tests for serialization of <method_name>;serialization;https://github.com/junit-team/junit4/commit/eb75886b2be7edf709441962bf3272e4319823c5;Similar;0.7773110270500183
1561;Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;https://github.com/junit-team/junit4/commit/c85c6147ada5ad1afdd3be10769670d309730132;Remove <iden> from <file_name> and related methods;<iden> is no longer needed;https://github.com/junit-team/junit4/commit/bbacbd93334540a5054bb50488f662c3f81a9c00;Similar;0.6988723278045654
1562;Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;https://github.com/junit-team/junit4/commit/c85c6147ada5ad1afdd3be10769670d309730132;Delete all constructors created since <version> was released. Fix style issues.;Create a <iden> for <method_name> <enter>;https://github.com/junit-team/junit4/commit/d96a05f8d33ed781c701c58dd285bf6464112719;Similar;0.6320515871047974
1563;Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;https://github.com/junit-team/junit4/commit/c85c6147ada5ad1afdd3be10769670d309730132;Make serialization of <file_name> compatible with <version>;compatibility;https://github.com/junit-team/junit4/commit/f6149a9236d9a2778bf2fd6db927fd9f498a79c8;Similar;0.6988393068313599
1564;Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;https://github.com/junit-team/junit4/commit/c85c6147ada5ad1afdd3be10769670d309730132;Fix method names;in <method_name>;https://github.com/junit-team/junit4/commit/f15ee64ef898f26775b90e4baf19251a76e5b1e0;Similar;0.7461854219436646
1565;Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;https://github.com/junit-team/junit4/commit/c85c6147ada5ad1afdd3be10769670d309730132;Make  <file_name>  abstract  ;Fix issue 30;https://github.com/junit-team/junit4/commit/e857122bff2a9774c4f44df4a7d531b902e406df;Similar;0.6075167655944824
1566;Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;https://github.com/junit-team/junit4/commit/c85c6147ada5ad1afdd3be10769670d309730132;Create <file_name> in org.junit.runners.model and deprecate the one in org.junit.internal.runners.model. Update <file_name> to have a useful message. This allows developers who write custom runners to properly handle multiple exceptions without depending on internal classes.;Provides a more organized structure for custom runners and reduces dependencies on internal classes.;https://github.com/junit-team/junit4/commit/b3789b3f879d34bbe968d5aa51d15c8856b9d102;Similar;0.634075403213501
1567;Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;https://github.com/junit-team/junit4/commit/c85c6147ada5ad1afdd3be10769670d309730132;Improve error message  ;the thrown exception has the same class but the classes are loaded from different class loaders;https://github.com/junit-team/junit4/commit/4042487e40bb441ad4388373e5c91d727b74e0db;Similar;0.6076980829238892
