;Decision1;Rationale1;URL1;Decision2;Rationale2;URL2;Relationship;Alpha
148;Added <file_name> large logo;to enhance appearance;https://github.com/junit-team/junit4/commit/ce7ce514aa79a7a3be067552359722626937fe8f;Delete <file_name> files;because were using Git now;https://github.com/junit-team/junit4/commit/fa35d6d84a0b2c59254cb479633d0e20bc6e12e9;Contradicts;0.8436118364334106
149;Added <file_name> large logo;to enhance appearance;https://github.com/junit-team/junit4/commit/ce7ce514aa79a7a3be067552359722626937fe8f;Remove 11;Omit signing;https://github.com/junit-team/junit4/commit/78029cd90a5a7be76fc54aa725be94f87f35927e;Contradicts;0.8862321376800537
150;Added <file_name> large logo;to enhance appearance;https://github.com/junit-team/junit4/commit/ce7ce514aa79a7a3be067552359722626937fe8f;Remove fast-tests maven target;Many of our tests store data in static fields, so the tests cannot be run in parallel;https://github.com/junit-team/junit4/commit/9ee381470d56efa800420e5e22721e402aca01c2;Contradicts;0.7877097129821777
151;Add tests for serialization of <method_name>;serialization;https://github.com/junit-team/junit4/commit/eb75886b2be7edf709441962bf3272e4319823c5;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.8987894654273987
152;Add tests for serialization of <method_name>;serialization;https://github.com/junit-team/junit4/commit/eb75886b2be7edf709441962bf3272e4319823c5;Adding bogus markdown;should be removed later;https://github.com/junit-team/junit4/commit/ce034f7167462706062dfc010fde052a89c4eb6d;Contradicts;0.5808403491973877
153;Add tests for serialization of <method_name>;serialization;https://github.com/junit-team/junit4/commit/eb75886b2be7edf709441962bf3272e4319823c5;Add type wildcard;wildcard;https://github.com/junit-team/junit4/commit/dfbf2ae868049c041c926f2bf2d7633056af5820;Contradicts;0.5850392580032349
154;Add tests for serialization of <method_name>;serialization;https://github.com/junit-team/junit4/commit/eb75886b2be7edf709441962bf3272e4319823c5;Remove fast-tests maven target;Many of our tests store data in static fields, so the tests cannot be run in parallel;https://github.com/junit-team/junit4/commit/9ee381470d56efa800420e5e22721e402aca01c2;Contradicts;0.5231438279151917
155;Remove <iden> from <file_name> and related methods;<iden> is no longer needed;https://github.com/junit-team/junit4/commit/bbacbd93334540a5054bb50488f662c3f81a9c00;Incorporated <iden>s patch for <file_name>;<enter>;https://github.com/junit-team/junit4/commit/fdc9cd5ea91f5ae1d7e5991abadd1b3f989626f7;Contradicts;0.9895875453948976
156;Remove <iden> from <file_name> and related methods;<iden> is no longer needed;https://github.com/junit-team/junit4/commit/bbacbd93334540a5054bb50488f662c3f81a9c00;Improved <iden>: <file_name>  ;fails few times;https://github.com/junit-team/junit4/commit/c236a9e019a814b3542dcfe3a3a61b036c14d252;Contradicts;0.605329692363739
157;Remove <iden> from <file_name> and related methods;<iden> is no longer needed;https://github.com/junit-team/junit4/commit/bbacbd93334540a5054bb50488f662c3f81a9c00;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.6034653186798096
158;Remove <iden> from <file_name> and related methods;<iden> is no longer needed;https://github.com/junit-team/junit4/commit/bbacbd93334540a5054bb50488f662c3f81a9c00;Update <iden> version, improve <file_name> javadoc, update release notes;improve <file_name> javadoc, update release notes;https://github.com/junit-team/junit4/commit/b310cd56f1039389aa360fbf51c6349e7a8e1f02;Contradicts;0.6228498220443726
159;Remove <iden> from <file_name> and related methods;<iden> is no longer needed;https://github.com/junit-team/junit4/commit/bbacbd93334540a5054bb50488f662c3f81a9c00;Fix javac build, Replace both() with <iden>()  ;Fix, <iden>();https://github.com/junit-team/junit4/commit/ab9caa3650a262ef4399cfd7f0d7fdc366d6e327;Contradicts;0.9735805988311768
160;Remove <iden> from <file_name> and related methods;<iden> is no longer needed;https://github.com/junit-team/junit4/commit/bbacbd93334540a5054bb50488f662c3f81a9c00;Adding <iden> annotation for field parameters;Pull request <pr_link> && <pr_link>;https://github.com/junit-team/junit4/commit/cbf46b88c2937aece7018fa50ba4dbb133e03d06;Contradicts;0.8363214135169983
161;Delete all constructors created since <version> was released. Fix style issues.;Create a <iden> for <method_name> <enter>;https://github.com/junit-team/junit4/commit/d96a05f8d33ed781c701c58dd285bf6464112719;no inline comment  ;comment space;https://github.com/junit-team/junit4/commit/f851c3ee43e1966903ff66ecda3fa7f66c2d2ecb;Contradicts;0.6168122887611389
162;Delete all constructors created since <version> was released. Fix style issues.;Create a <iden> for <method_name> <enter>;https://github.com/junit-team/junit4/commit/d96a05f8d33ed781c701c58dd285bf6464112719;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.5353903770446777
163;Delete all constructors created since <version> was released. Fix style issues.;Create a <iden> for <method_name> <enter>;https://github.com/junit-team/junit4/commit/d96a05f8d33ed781c701c58dd285bf6464112719;Create a class <method_name>  ;This class keeps the data together that are needed for creating a runner for a single data set of a <file_name> test.;https://github.com/junit-team/junit4/commit/3e08f69912d69189e895c279b1bece0c7c0840f4;Contradicts;0.5630942583084106
164;Delete all constructors created since <version> was released. Fix style issues.;Create a <iden> for <method_name> <enter>;https://github.com/junit-team/junit4/commit/d96a05f8d33ed781c701c58dd285bf6464112719;Adding bogus markdown;should be removed later;https://github.com/junit-team/junit4/commit/ce034f7167462706062dfc010fde052a89c4eb6d;Contradicts;0.5991834402084351
165;Delete all constructors created since <version> was released. Fix style issues.;Create a <iden> for <method_name> <enter>;https://github.com/junit-team/junit4/commit/d96a05f8d33ed781c701c58dd285bf6464112719;Add more contributors;increase contributors;https://github.com/junit-team/junit4/commit/a2ea00d745f2770ff3b443f77ef72572d37209df;Contradicts;0.7073169946670532
166;Make serialization of <file_name> compatible with <version>;compatibility;https://github.com/junit-team/junit4/commit/f6149a9236d9a2778bf2fd6db927fd9f498a79c8;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.6157751679420471
167;Fix method names;in <method_name>;https://github.com/junit-team/junit4/commit/f15ee64ef898f26775b90e4baf19251a76e5b1e0;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.5476875901222229
168;Make  <file_name>  abstract  ;Fix issue 30;https://github.com/junit-team/junit4/commit/e857122bff2a9774c4f44df4a7d531b902e406df;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.7040877342224121
169;Make  <file_name>  abstract  ;Fix issue 30;https://github.com/junit-team/junit4/commit/e857122bff2a9774c4f44df4a7d531b902e406df;Delete <file_name> files;because were using Git now;https://github.com/junit-team/junit4/commit/fa35d6d84a0b2c59254cb479633d0e20bc6e12e9;Contradicts;0.8517075181007385
170;Make  <file_name>  abstract  ;Fix issue 30;https://github.com/junit-team/junit4/commit/e857122bff2a9774c4f44df4a7d531b902e406df;Remove 11;Omit signing;https://github.com/junit-team/junit4/commit/78029cd90a5a7be76fc54aa725be94f87f35927e;Contradicts;0.7176702618598938
171;Make  <file_name>  abstract  ;Fix issue 30;https://github.com/junit-team/junit4/commit/e857122bff2a9774c4f44df4a7d531b902e406df;Remove fast-tests maven target;Many of our tests store data in static fields, so the tests cannot be run in parallel;https://github.com/junit-team/junit4/commit/9ee381470d56efa800420e5e22721e402aca01c2;Contradicts;0.6260282397270203
172;Create <file_name> in org.junit.runners.model and deprecate the one in org.junit.internal.runners.model. Update <file_name> to have a useful message. This allows developers who write custom runners to properly handle multiple exceptions without depending on internal classes.;Provides a more organized structure for custom runners and reduces dependencies on internal classes.;https://github.com/junit-team/junit4/commit/b3789b3f879d34bbe968d5aa51d15c8856b9d102;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.6733262538909912
173;Create <file_name> in org.junit.runners.model and deprecate the one in org.junit.internal.runners.model. Update <file_name> to have a useful message. This allows developers who write custom runners to properly handle multiple exceptions without depending on internal classes.;Provides a more organized structure for custom runners and reduces dependencies on internal classes.;https://github.com/junit-team/junit4/commit/b3789b3f879d34bbe968d5aa51d15c8856b9d102;Delete <file_name> files;because were using Git now;https://github.com/junit-team/junit4/commit/fa35d6d84a0b2c59254cb479633d0e20bc6e12e9;Contradicts;0.982796549797058
174;Cleaning up compile errors;from reverting hamcrest change;https://github.com/junit-team/junit4/commit/c618504adee4bc91b3bd7e0ff06be6e1fa9d88cc;Adding bogus markdown;should be removed later;https://github.com/junit-team/junit4/commit/ce034f7167462706062dfc010fde052a89c4eb6d;Contradicts;0.8218817114830017
175;Make  <file_name>  more beautiful by creating a <iden>  <enter> extension point in  <file_name>  <enter>;beautiful;https://github.com/junit-team/junit4/commit/13bda470bfa1fe989ce80d616fb096af1b937146;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.7987957000732422
176;Make  <file_name>  more beautiful by creating a <iden>  <enter> extension point in  <file_name>  <enter>;beautiful;https://github.com/junit-team/junit4/commit/13bda470bfa1fe989ce80d616fb096af1b937146;Delete <file_name> files;because were using Git now;https://github.com/junit-team/junit4/commit/fa35d6d84a0b2c59254cb479633d0e20bc6e12e9;Contradicts;0.8290234208106995
177;Make  <file_name>  more beautiful by creating a <iden>  <enter> extension point in  <file_name>  <enter>;beautiful;https://github.com/junit-team/junit4/commit/13bda470bfa1fe989ce80d616fb096af1b937146;Remove 11;Omit signing;https://github.com/junit-team/junit4/commit/78029cd90a5a7be76fc54aa725be94f87f35927e;Contradicts;0.5173876285552979
178;Make  <file_name>  more beautiful by creating a <iden>  <enter> extension point in  <file_name>  <enter>;beautiful;https://github.com/junit-team/junit4/commit/13bda470bfa1fe989ce80d616fb096af1b937146;Update <file_name> to make the name field volatile;This ensures that the name is published across threads correctly--for instance, if a parallelized runner is used.;https://github.com/junit-team/junit4/commit/eedd1f68fbd014beca60c979e8173c271ea5cf2d;Contradicts;0.5833287835121155
179;Make  <file_name>  more beautiful by creating a <iden>  <enter> extension point in  <file_name>  <enter>;beautiful;https://github.com/junit-team/junit4/commit/13bda470bfa1fe989ce80d616fb096af1b937146;Removed the unnecessary <iden>: block in javadoc;unnecessary;https://github.com/junit-team/junit4/commit/ec9bccf9521a6ccdd074f2618626507528a43bc9;Contradicts;0.6018111705780029
180;Incorporated <iden>s patch for <file_name>;<enter>;https://github.com/junit-team/junit4/commit/fdc9cd5ea91f5ae1d7e5991abadd1b3f989626f7;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.565081000328064
181;Fix javadoc on <file_name>;-;https://github.com/junit-team/junit4/commit/f9168cb066a53dc63f7346f6bb3d25a46d0ccbed;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.516968309879303
182;Fix javadoc on <file_name>;-;https://github.com/junit-team/junit4/commit/f9168cb066a53dc63f7346f6bb3d25a46d0ccbed;Adding bogus markdown;should be removed later;https://github.com/junit-team/junit4/commit/ce034f7167462706062dfc010fde052a89c4eb6d;Contradicts;0.6192546486854553
183;Removed unused import;unused;https://github.com/junit-team/junit4/commit/758ec7fdc2ea8db0c3cb57b83c2a1a069ee214b6;Adding bogus markdown;should be removed later;https://github.com/junit-team/junit4/commit/ce034f7167462706062dfc010fde052a89c4eb6d;Contradicts;0.824763834476471
184;reuse code properly from <file_name>;CategoriesMark2;https://github.com/junit-team/junit4/commit/1bbab715de4c64943948ecc3739c8d5569378672;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.5963453054428101
185;reuse code properly from <file_name>;CategoriesMark2;https://github.com/junit-team/junit4/commit/1bbab715de4c64943948ecc3739c8d5569378672;Adding bogus markdown;should be removed later;https://github.com/junit-team/junit4/commit/ce034f7167462706062dfc010fde052a89c4eb6d;Contradicts;0.6785368919372559
186;Simplify <iden> implementation for backward compatibility;for backward compatibility;https://github.com/junit-team/junit4/commit/870289f3272917f312de6902b8b6bdc43552d4b7;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.6294731497764587
187;no #<iden>, no inline comment, added space in comment  ;added space in comment;https://github.com/junit-team/junit4/commit/78f5fa85b492353ad062f54d1f0ceec745537761;Improved <iden>: <file_name>  ;fails few times;https://github.com/junit-team/junit4/commit/c236a9e019a814b3542dcfe3a3a61b036c14d252;Contradicts;0.603432834148407
188;no #<iden>, no inline comment, added space in comment  ;added space in comment;https://github.com/junit-team/junit4/commit/78f5fa85b492353ad062f54d1f0ceec745537761;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.750399649143219
189;no #<iden>, no inline comment, added space in comment  ;added space in comment;https://github.com/junit-team/junit4/commit/78f5fa85b492353ad062f54d1f0ceec745537761;Adding bogus markdown;should be removed later;https://github.com/junit-team/junit4/commit/ce034f7167462706062dfc010fde052a89c4eb6d;Contradicts;0.5390043258666992
190;Improved <iden>: <file_name>  ;fails few times;https://github.com/junit-team/junit4/commit/c236a9e019a814b3542dcfe3a3a61b036c14d252;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.8313639163970947
191;Improved <iden>: <file_name>  ;fails few times;https://github.com/junit-team/junit4/commit/c236a9e019a814b3542dcfe3a3a61b036c14d252;Adding bogus markdown;should be removed later;https://github.com/junit-team/junit4/commit/ce034f7167462706062dfc010fde052a89c4eb6d;Contradicts;0.6383399367332458
192;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Remove 11;Omit signing;https://github.com/junit-team/junit4/commit/78029cd90a5a7be76fc54aa725be94f87f35927e;Contradicts;0.6130973100662231
193;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Update <file_name> to make the name field volatile;This ensures that the name is published across threads correctly--for instance, if a parallelized runner is used.;https://github.com/junit-team/junit4/commit/eedd1f68fbd014beca60c979e8173c271ea5cf2d;Contradicts;0.6180397272109985
194;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Remove fast-tests maven target;Many of our tests store data in static fields, so the tests cannot be run in parallel;https://github.com/junit-team/junit4/commit/9ee381470d56efa800420e5e22721e402aca01c2;Contradicts;0.5692554116249084
195;Comparing arrays declared as <iden> now uses array comparison. There was also a strange change to the <file_name> file that I reverted.;<none>;https://github.com/junit-team/junit4/commit/398bf2652efda067329f9fdedd13cd8e466c3be4;Create a class <method_name>  ;This class keeps the data together that are needed for creating a runner for a single data set of a <file_name> test.;https://github.com/junit-team/junit4/commit/3e08f69912d69189e895c279b1bece0c7c0840f4;Contradicts;0.5087993741035461
196;Comparing arrays declared as <iden> now uses array comparison. There was also a strange change to the <file_name> file that I reverted.;<none>;https://github.com/junit-team/junit4/commit/398bf2652efda067329f9fdedd13cd8e466c3be4;Fix javac build, Replace both() with <iden>()  ;Fix, <iden>();https://github.com/junit-team/junit4/commit/ab9caa3650a262ef4399cfd7f0d7fdc366d6e327;Contradicts;0.5093747973442078
197;Move <file_name> to package org.junit.runners.model  ;It is common to add tests to the same package as the class under test;https://github.com/junit-team/junit4/commit/41092ce4e01cc57d8aa1911e2f1169e0f355b1ae;Delete <file_name> files;because were using Git now;https://github.com/junit-team/junit4/commit/fa35d6d84a0b2c59254cb479633d0e20bc6e12e9;Contradicts;0.7356410622596741
198;Move <file_name> to package org.junit.runners.model  ;It is common to add tests to the same package as the class under test;https://github.com/junit-team/junit4/commit/41092ce4e01cc57d8aa1911e2f1169e0f355b1ae;Remove 11;Omit signing;https://github.com/junit-team/junit4/commit/78029cd90a5a7be76fc54aa725be94f87f35927e;Contradicts;0.6831487417221069
199;Delete <file_name> files;because were using Git now;https://github.com/junit-team/junit4/commit/fa35d6d84a0b2c59254cb479633d0e20bc6e12e9;Update <file_name>;to test ant profile;https://github.com/junit-team/junit4/commit/6ee76dc22e56457cb5904eb6c5c0bf97939880cb;Contradicts;0.7543824315071106
200;Delete <file_name> files;because were using Git now;https://github.com/junit-team/junit4/commit/fa35d6d84a0b2c59254cb479633d0e20bc6e12e9;Adding bogus markdown;should be removed later;https://github.com/junit-team/junit4/commit/ce034f7167462706062dfc010fde052a89c4eb6d;Contradicts;0.5645521879196167
201;Delete <file_name> files;because were using Git now;https://github.com/junit-team/junit4/commit/fa35d6d84a0b2c59254cb479633d0e20bc6e12e9;remove f prefix from field names, add <file_name>, change <file_name>;reformatting and standardizing field names;https://github.com/junit-team/junit4/commit/df00d5eced3a7737b88de0f6f9e3673f0cf88f88;Contradicts;0.647841215133667
202;Fixes <issue_link>;Fix <version> release notes, make sure markdown errors halt <file_name>;https://github.com/junit-team/junit4/commit/ce0195c3d81d32bc2fd4d7a0c15aa78aaaa47605;Adding bogus markdown;should be removed later;https://github.com/junit-team/junit4/commit/ce034f7167462706062dfc010fde052a89c4eb6d;Contradicts;0.5188138484954834
203;"Update version in <file_name>; delete obsolete <file_name>; remove duplication in <file_name>";obsolete, duplication;https://github.com/junit-team/junit4/commit/a4c19ea7000b620dbb9f54c6cb625ddad1f8f33e;Adding bogus markdown;should be removed later;https://github.com/junit-team/junit4/commit/ce034f7167462706062dfc010fde052a89c4eb6d;Contradicts;0.5101588368415833
204;Update <file_name>;to test ant profile;https://github.com/junit-team/junit4/commit/6ee76dc22e56457cb5904eb6c5c0bf97939880cb;Remove 11;Omit signing;https://github.com/junit-team/junit4/commit/78029cd90a5a7be76fc54aa725be94f87f35927e;Contradicts;0.5582616925239563
205;Update <iden> version, improve <file_name> javadoc, update release notes;improve <file_name> javadoc, update release notes;https://github.com/junit-team/junit4/commit/b310cd56f1039389aa360fbf51c6349e7a8e1f02;Adding bogus markdown;should be removed later;https://github.com/junit-team/junit4/commit/ce034f7167462706062dfc010fde052a89c4eb6d;Contradicts;0.5444334745407104
206;further documentation cleanup;especially around <file_name>;https://github.com/junit-team/junit4/commit/8d26b450670647c847aa0ba1dd47a9c54865c63d;Adding bogus markdown;should be removed later;https://github.com/junit-team/junit4/commit/ce034f7167462706062dfc010fde052a89c4eb6d;Contradicts;0.669551432132721
207;Remove useless variable ( <pr_link> )  ;useless;https://github.com/junit-team/junit4/commit/b1d37670892cd885b87a7c62d7c5808517fd20b6;Add type wildcard;wildcard;https://github.com/junit-team/junit4/commit/dfbf2ae868049c041c926f2bf2d7633056af5820;Contradicts;0.5116041898727417
208;Remove 11;Omit signing;https://github.com/junit-team/junit4/commit/78029cd90a5a7be76fc54aa725be94f87f35927e;Adding <iden> annotation for field parameters;Pull request <pr_link> && <pr_link>;https://github.com/junit-team/junit4/commit/cbf46b88c2937aece7018fa50ba4dbb133e03d06;Contradicts;0.5151077508926392
209;Add more contributors;increase contributors;https://github.com/junit-team/junit4/commit/a2ea00d745f2770ff3b443f77ef72572d37209df;Remove fast-tests maven target;Many of our tests store data in static fields, so the tests cannot be run in parallel;https://github.com/junit-team/junit4/commit/9ee381470d56efa800420e5e22721e402aca01c2;Contradicts;0.6979457139968872
210;Fix javac build, Replace both() with <iden>()  ;Fix, <iden>();https://github.com/junit-team/junit4/commit/ab9caa3650a262ef4399cfd7f0d7fdc366d6e327;Remove fast-tests maven target;Many of our tests store data in static fields, so the tests cannot be run in parallel;https://github.com/junit-team/junit4/commit/9ee381470d56efa800420e5e22721e402aca01c2;Contradicts;0.521199643611908
211;Adding <iden> annotation for field parameters;Pull request <pr_link> && <pr_link>;https://github.com/junit-team/junit4/commit/cbf46b88c2937aece7018fa50ba4dbb133e03d06;Removed the unnecessary <iden>: block in javadoc;unnecessary;https://github.com/junit-team/junit4/commit/ec9bccf9521a6ccdd074f2618626507528a43bc9;Contradicts;0.6637910604476929
