Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
Add missing import  ;missing;Remove unused classes from <otherCommit_link>;unused;Similar;0.8000166416168213
Add missing import  ;missing;Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Similar;0.5799123048782349
Add missing import  ;missing;Fix annotation link;<iden> is gone;Similar;0.6347967386245728
Add missing import  ;missing;Properly name ignored exception in catch block  ;Properly naming;Similar;0.6848258972167969
Add missing import  ;missing;Fix IntelliJ auto-formatting  ;Improve the formatting;Similar;0.5835675001144409
Add missing import  ;missing;Newline at end of file  ;Yes plz;Similar;0.5695812106132507
Add missing import  ;missing;Fix styling of <iden> download;styling;Similar;0.5720717906951904
Add missing import  ;missing;Allow <file_name> instantiation  ;Hide some Apache implementation details;Similar;0.5269004702568054
Add missing import  ;missing;Hide more implementation details;more implementation details;Similar;0.6358463764190674
Add missing import  ;missing;Remove unused <file_name> classes;unused;Similar;0.738960862159729
Add missing import  ;missing;Use no_aop Guice variant  ;no_aop;Similar;0.7629945278167725
Add missing import  ;missing;Reintroduced deprecated <file_name> constructor;deprecated;Similar;0.7542552947998047
Add missing import  ;missing;Fix style nits per review;per review;Similar;0.5493749380111694
Add missing import  ;missing;fix issue <issue_link> : permit use when servers or intermediaries mistakingly miss Content-<iden> header;mistakingly miss Content-<iden> header;Similar;0.5341891050338745
Add missing import  ;missing;rename <iden> ->  <file_name>  ;to harvest the names for new annotations;Similar;0.572116494178772
Add missing import  ;missing;Move variable to where it is used;where it is used;Similar;0.6820369362831116
Add missing import  ;missing;Fix spelling;spelling;Similar;0.6183499097824097
Add missing import  ;missing;Add fixed query parameter support;support;Similar;0.6017934083938599
Add missing import  ;missing;Allow <file_name> extensions;improved <file_name>;Similar;0.5443153381347656
Add missing import  ;missing;Repackage gson into retrofit.internal.gson  ;enhance integration;Similar;0.6071207523345947
Add missing import  ;missing;moved util to <file_name>, added <file_name>  ;Organize and enhance code files;Similar;0.5406218767166138
Add missing import  ;missing;Use <iden> <version>s JsonAdapter.serializeNulls();serializeNulls;Similar;0.5534977316856384
Add missing import  ;missing;Removal of Unnecessary Creation of <iden>;if <iden> has length 0 there is no point to create stringBuilder for that. that condition check needs to happen before stringBuilder creation.;Similar;0.7958621978759766
Add missing import  ;missing;Fix support for protobuf <version>+;ExtensionRegistry cannot be null;Similar;0.6000213027000427
Add missing import  ;missing;Fix typo;typo;Similar;0.6462461948394775
Add missing import  ;missing;Remove redundant throws  ;redundant;Similar;0.7848460674285889
Document maps dont allow null anywhere;null anywhere;Remove the need for generated accessor methods  ;need for generated accessor methods;Similar;0.5715261697769165
Document maps dont allow null anywhere;null anywhere;Remove incorrect generic parameter  ;incorrect;Similar;0.5904784798622131
Document maps dont allow null anywhere;null anywhere;Remove unused classes from <otherCommit_link>;unused;Similar;0.6673405170440674
Document maps dont allow null anywhere;null anywhere;Properly name ignored exception in catch block  ;Properly naming;Similar;0.702473521232605
Document maps dont allow null anywhere;null anywhere;Remove unused <file_name> classes;unused;Similar;0.6258034706115723
Document maps dont allow null anywhere;null anywhere;Use no_aop Guice variant  ;no_aop;Similar;0.6171676516532898
Document maps dont allow null anywhere;null anywhere;Removal of Unnecessary Creation of <iden>;if <iden> has length 0 there is no point to create stringBuilder for that. that condition check needs to happen before stringBuilder creation.;Similar;0.6322184801101685
Document maps dont allow null anywhere;null anywhere;Remove redundant throws  ;redundant;Similar;0.5029556751251221
Remove the need for generated accessor methods  ;need for generated accessor methods;Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Similar;0.5220675468444824
Remove the need for generated accessor methods  ;need for generated accessor methods;Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Similar;0.5399434566497803
Remove the need for generated accessor methods  ;need for generated accessor methods;Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;Similar;0.5837284326553345
Remove the need for generated accessor methods  ;need for generated accessor methods;Remove incorrect generic parameter  ;incorrect;Similar;0.8319804072380066
Remove the need for generated accessor methods  ;need for generated accessor methods;Naming, API changes, and documentation around mock services.  ;mock services;Similar;0.5058804154396057
Remove the need for generated accessor methods  ;need for generated accessor methods;Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Similar;0.6448111534118652
Remove the need for generated accessor methods  ;need for generated accessor methods;Remove unused classes from <otherCommit_link>;unused;Similar;0.8361296653747559
Remove the need for generated accessor methods  ;need for generated accessor methods;Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Similar;0.6037774085998535
Remove the need for generated accessor methods  ;need for generated accessor methods;Fix annotation link;<iden> is gone;Similar;0.6613903045654297
Remove the need for generated accessor methods  ;need for generated accessor methods;Use the annotations directly for parameter handling.;Before we attempted to normalize the parameter annotations into a name and type model. The introduction of multi-part transfer encodings required something more expressive so the annotation instances themselves were used. This change removes the name and type in favor of using the annotation for everything.;Similar;0.5769617557525635
Remove the need for generated accessor methods  ;need for generated accessor methods;Expose success type on <method_name>;Theres a bit of a test gap going on for all the variants of successful and erroneous handling of sync, async, and rx. This new behavior is fully tested in all three but more general behavior testing for them will be needed in a follow-up.;Similar;0.5493040084838867
Remove the need for generated accessor methods  ;need for generated accessor methods;Add simple package info to root package  ;simple;Similar;0.5301880836486816
Remove the need for generated accessor methods  ;need for generated accessor methods;Properly name ignored exception in catch block  ;Properly naming;Similar;0.6774972677230835
Remove the need for generated accessor methods  ;need for generated accessor methods;Fix IntelliJ auto-formatting  ;Improve the formatting;Similar;0.6060476899147034
Remove the need for generated accessor methods  ;need for generated accessor methods;Add path and query tests for pre-encoded values;-;Similar;0.50888592004776
Remove the need for generated accessor methods  ;need for generated accessor methods;Add converters module and protobuf converter;to the sentence;Similar;0.5133652687072754
Remove the need for generated accessor methods  ;need for generated accessor methods;Newline at end of file  ;Yes plz;Similar;0.5389387607574463
Remove the need for generated accessor methods  ;need for generated accessor methods;Fix styling of <iden> download;styling;Similar;0.594273567199707
Remove the need for generated accessor methods  ;need for generated accessor methods;Provide a mutable <file_name> implementation. <iden> to conform.;to conform;Similar;0.5070991516113281
Remove the need for generated accessor methods  ;need for generated accessor methods;Revert Revert Allow  <file_name>  instantiation. Hide some Apache implementation details.;This reverts commit  <otherCommit_link>;Similar;0.5179111957550049
Remove the need for generated accessor methods  ;need for generated accessor methods;Simplify test method fetching;-;Similar;0.6031078696250916
Remove the need for generated accessor methods  ;need for generated accessor methods;Allow <file_name> instantiation  ;Hide some Apache implementation details;Similar;0.588679850101471
Remove the need for generated accessor methods  ;need for generated accessor methods;Hide more implementation details;more implementation details;Similar;0.6590001583099365
Remove the need for generated accessor methods  ;need for generated accessor methods;Remove unused <file_name> classes;unused;Similar;0.7610005140304565
Remove the need for generated accessor methods  ;need for generated accessor methods;Use no_aop Guice variant  ;no_aop;Similar;0.7765295505523682
Remove the need for generated accessor methods  ;need for generated accessor methods;Added getTag() and logChunk() methods;for easier subclassing;Similar;0.5444931387901306
Remove the need for generated accessor methods  ;need for generated accessor methods;Reintroduced deprecated <file_name> constructor;deprecated;Similar;0.7404947280883789
Remove the need for generated accessor methods  ;need for generated accessor methods;Fix style nits per review;per review;Similar;0.5810549259185791
Remove the need for generated accessor methods  ;need for generated accessor methods;fix issue <issue_link> : permit use when servers or intermediaries mistakingly miss Content-<iden> header;mistakingly miss Content-<iden> header;Similar;0.5689378380775452
Remove the need for generated accessor methods  ;need for generated accessor methods;rename <iden> ->  <file_name>  ;to harvest the names for new annotations;Similar;0.5918003916740417
Remove the need for generated accessor methods  ;need for generated accessor methods;Move variable to where it is used;where it is used;Similar;0.6682738065719604
Remove the need for generated accessor methods  ;need for generated accessor methods;Fix spelling;spelling;Similar;0.6354162693023682
Remove the need for generated accessor methods  ;need for generated accessor methods;Add fixed query parameter support;support;Similar;0.656190037727356
Remove the need for generated accessor methods  ;need for generated accessor methods;Allow <file_name> extensions;improved <file_name>;Similar;0.5636570453643799
Remove the need for generated accessor methods  ;need for generated accessor methods;Repackage gson into retrofit.internal.gson  ;enhance integration;Similar;0.6327359676361084
Remove the need for generated accessor methods  ;need for generated accessor methods;moved util to <file_name>, added <file_name>  ;Organize and enhance code files;Similar;0.5291887521743774
Remove the need for generated accessor methods  ;need for generated accessor methods;Use <iden> <version>s JsonAdapter.serializeNulls();serializeNulls;Similar;0.5388907790184021
Remove the need for generated accessor methods  ;need for generated accessor methods;Removal of Unnecessary Creation of <iden>;if <iden> has length 0 there is no point to create stringBuilder for that. that condition check needs to happen before stringBuilder creation.;Similar;0.8939496278762817
Remove the need for generated accessor methods  ;need for generated accessor methods;Changing `<file_name>` to implement `<file_name>` interface;interface;Similar;0.5595860481262207
Remove the need for generated accessor methods  ;need for generated accessor methods;Fix support for protobuf <version>+;ExtensionRegistry cannot be null;Similar;0.6095567941665649
Remove the need for generated accessor methods  ;need for generated accessor methods;Fix typo;typo;Similar;0.634962797164917
Remove the need for generated accessor methods  ;need for generated accessor methods;Remove redundant throws  ;redundant;Similar;0.831771731376648
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Similar;0.5256655812263489
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Use a correct implementation of path encoding;correct;Similar;0.5447145700454712
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Naming, API changes, and documentation around mock services.  ;mock services;Similar;0.5456826686859131
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Fix annotation link;<iden> is gone;Similar;0.5764262676239014
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Use the annotations directly for parameter handling.;Before we attempted to normalize the parameter annotations into a name and type model. The introduction of multi-part transfer encodings required something more expressive so the annotation instances themselves were used. This change removes the name and type in favor of using the annotation for everything.;Similar;0.5720628499984741
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Expose success type on <method_name>;Theres a bit of a test gap going on for all the variants of successful and erroneous handling of sync, async, and rx. This new behavior is fully tested in all three but more general behavior testing for them will be needed in a follow-up.;Similar;0.5662750005722046
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Add simple package info to root package  ;simple;Similar;0.5085041522979736
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Add path and query tests for pre-encoded values;-;Similar;0.5564553141593933
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Add converters module and protobuf converter;to the sentence;Similar;0.518916666507721
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Newline at end of file  ;Yes plz;Similar;0.5000569820404053
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Log network and unexpected exceptions if logging is enabled  ;if logging is enabled;Similar;0.5827738046646118
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Provide a mutable <file_name> implementation. <iden> to conform.;to conform;Similar;0.5773310661315918
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Simplify test method fetching;-;Similar;0.5208319425582886
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Allow <file_name> instantiation  ;Hide some Apache implementation details;Similar;0.5685242414474487
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Hide more implementation details;more implementation details;Similar;0.6381053924560547
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Use no_aop Guice variant  ;no_aop;Similar;0.5457419753074646
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Fix style nits per review;per review;Similar;0.5570163726806641
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Move variable to where it is used;where it is used;Similar;0.626620888710022
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Add fixed query parameter support;support;Similar;0.6281366348266602
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Add <file_name>, <file_name> support to <file_name>  ;-;Similar;0.5639285445213318
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Allow <file_name> extensions;improved <file_name>;Similar;0.5838692784309387
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Repackage gson into retrofit.internal.gson  ;enhance integration;Similar;0.5634797811508179
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Ensure <file_name> and <file_name> use FileDescriptor.sync();Ensure <file_name> and <file_name> use FileDescriptor.sync();Similar;0.592158317565918
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;moved util to <file_name>, added <file_name>  ;Organize and enhance code files;Similar;0.5564848184585571
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Use <iden> <version>s JsonAdapter.serializeNulls();serializeNulls;Similar;0.5836275815963745
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Removal of Unnecessary Creation of <iden>;if <iden> has length 0 there is no point to create stringBuilder for that. that condition check needs to happen before stringBuilder creation.;Similar;0.5006788969039917
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Fix support for protobuf <version>+;ExtensionRegistry cannot be null;Similar;0.5622165203094482
Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Fix typo;typo;Similar;0.5703309178352356
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Switch to a generic to/from  <file_name> , explicit factory.;This allows for specialization based on for what purpose the  <file_name>  is being created.;Similar;0.692715048789978
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Naming, API changes, and documentation around mock services.  ;mock services;Similar;0.6720216870307922
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Introduce factory for <file_name> concept;This is still highly-inefficient in its internal use and there are no tests proving that we now fail earlier in configuring a service method;Similar;0.7420129776000977
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Similar;0.6901530027389526
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Remove unused classes from <otherCommit_link>;unused;Similar;0.5780476331710815
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Similar;0.5511481761932373
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Fix annotation link;<iden> is gone;Similar;0.705142080783844
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Use the annotations directly for parameter handling.;Before we attempted to normalize the parameter annotations into a name and type model. The introduction of multi-part transfer encodings required something more expressive so the annotation instances themselves were used. This change removes the name and type in favor of using the annotation for everything.;Similar;0.7780567407608032
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Expose success type on <method_name>;Theres a bit of a test gap going on for all the variants of successful and erroneous handling of sync, async, and rx. This new behavior is fully tested in all three but more general behavior testing for them will be needed in a follow-up.;Similar;0.8617689609527588
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Correct map parameter type detection for query and field  ;-;Similar;0.586729884147644
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Update <file_name> to latest. Add default constructor.;latest, Add default constructor;Similar;0.7652944326400757
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Add simple package info to root package  ;simple;Similar;0.5968456268310547
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Correct header length checking logic. Improve exception message;Improve;Similar;0.5998997688293457
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Promote <iden> logging to a class which knows about chunking  ;This is an <iden>-specific implementation detail which is now only performed when needed;Similar;0.6381417512893677
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Fix IntelliJ auto-formatting  ;Improve the formatting;Similar;0.6709071397781372
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Add path and query tests for pre-encoded values;-;Similar;0.7802505493164062
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Add converters module and protobuf converter;to the sentence;Similar;0.7079982757568359
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Newline at end of file  ;Yes plz;Similar;0.6175674200057983
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Log network and unexpected exceptions if logging is enabled  ;if logging is enabled;Similar;0.6118941307067871
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Fix styling of <iden> download;styling;Similar;0.7120753526687622
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Rename pair to field to match annotation;match annotation;Similar;0.5463284254074097
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;" 
- Add <iden> <method_name>  
- Also update our sample to use <iden> contributors rather than the <iden>  
- Bump some dependencies to their latest versions  
";" 
- Use this on <iden> <version> and prior and when on the <iden>  
- because the latter is shutting down and subject to lame rate limiting when on common networks";Similar;0.5966345071792603
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Provide a mutable <file_name> implementation. <iden> to conform.;to conform;Similar;0.8766804933547974
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Revert Revert Allow  <file_name>  instantiation. Hide some Apache implementation details.;This reverts commit  <otherCommit_link>;Similar;0.6727796792984009
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Simplify test method fetching;-;Similar;0.5932028889656067
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Allow <file_name> instantiation  ;Hide some Apache implementation details;Similar;0.8550029397010803
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Hide more implementation details;more implementation details;Similar;0.5527000427246094
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Remove unused <file_name> classes;unused;Similar;0.6070249080657959
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Introduce builder pattern to instantiate <method_name>;profiler are now optional. Convenience methods for specifying a <iden> or an <iden> directly are also provided.;Similar;0.7980755567550659
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Use no_aop Guice variant  ;no_aop;Similar;0.5873498916625977
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Adding a human-readable name to the  <file_name>  interface;human-readable;Similar;0.823516845703125
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Added getTag() and logChunk() methods;for easier subclassing;Similar;0.7688974738121033
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Reintroduced deprecated <file_name> constructor;deprecated;Similar;0.6541742086410522
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Fix small wording issues in custom converter docs;small wording issues;Similar;0.5226963758468628
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Update custom conversion docs per feedback;Clarify that <iden> is just the default converter, Add section on other built-in converters, Add section on implementing your own custom converters;Similar;0.6855912208557129
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Fix style nits per review;per review;Similar;0.5845106244087219
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;fix issue <issue_link> : permit use when servers or intermediaries mistakingly miss Content-<iden> header;mistakingly miss Content-<iden> header;Similar;0.5920063853263855
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;rename <iden> ->  <file_name>  ;to harvest the names for new annotations;Similar;0.8833016157150269
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Move variable to where it is used;where it is used;Similar;0.6773437261581421
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Fix spelling;spelling;Similar;0.5731946229934692
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Add fixed query parameter support;support;Similar;0.7942763566970825
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Add <file_name>, <file_name> support to <file_name>  ;-;Similar;0.9047186374664307
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Allow <file_name> extensions;improved <file_name>;Similar;0.8923995494842529
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Repackage gson into retrofit.internal.gson  ;enhance integration;Similar;0.6744382381439209
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Ensure <file_name> and <file_name> use FileDescriptor.sync();Ensure <file_name> and <file_name> use FileDescriptor.sync();Similar;0.8338294625282288
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;moved util to <file_name>, added <file_name>  ;Organize and enhance code files;Similar;0.8829120397567749
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Use <iden> <version>s JsonAdapter.serializeNulls();serializeNulls;Similar;0.8239469528198242
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Removal of Unnecessary Creation of <iden>;if <iden> has length 0 there is no point to create stringBuilder for that. that condition check needs to happen before stringBuilder creation.;Similar;0.5507289171218872
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Expose <iden> via the <file_name> injection-like framework;injection-like framework;Similar;0.9063787460327148
