Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Fix Javadoc builds with the jsr305 dependency  ;Because multiple modules share a package we need to share the dependency on everything in package-info.java;Similar;0.6528814435005188
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Make the  <file_name>  a little better.  <enter> <iden> threads by their URLs. Dont follow all fragments of the same <iden>;"For better organization; to prevent following all fragments of the same <iden>";Similar;0.5719615817070007
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;Similar;0.7063819766044617
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Update readme and changelog for <version>;<version>;Similar;0.7386430501937866
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";New <file_name> class to normalize certificate chains  ;The goal of this is to get the root <iden> certificate into the certificate chain, so that it can be considered by the certificate pinner;Similar;0.686416506767273
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Fix some get prefixes on <file_name> and <method_name>;"-
None";Similar;0.7854493856430054
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Add <method_name>;Might be useful to expose this bookkeeping to app developers;Similar;0.8312495350837708
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Fix flakiness in <method_name>  ;Theres a race where the HTTP engine has been created, but not yet connected and the cancel isnt as immediate as it could be. Fix the test by making sure theres a response to be retrieved. With the upcoming connection pool changes we might make the implementation more robust.;Similar;0.7975484132766724
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Drop our one remaining <iden> cipher suite;Tracking <iden> and Firefox, which have also dropped this cipher suite;Similar;0.5041722059249878
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Expose internal APIs for pluggable file systems, Also migrate all of our tests to use the <method_name>  ;We arent yet ready to make <iden> a public type, but I dont mind making it _almost_ available via an internal API for those brave enough to try that, Its simpler.;Similar;0.5961902141571045
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Change  <file_name>  to not implement java.net.ResponseCache;This marks some methods as  @deprecated and internal-only. Unfortunately we dont have a great mechanism to hide them from the documented <iden>.;Similar;0.5415643453598022
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Fix <iden> post retransmit in the new API  ;We dont buffer response bodies in the new API. But we should retransmit POST bodies when a request fails.;Similar;0.652011513710022
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Add a test for corner-case behavior;Im looking to make HttpURLConnectionImpl delegate to Job, and that means writing tests for all the weird things it does above HttpEngine.;Similar;0.6250168085098267
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Add some pings to force happens-before in <iden> tests;Previously we were relying on accidents to get our tests to pass;Similar;0.5448958873748779
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Track <file_name> ownership  ;<file_name> ownership is somewhat racy: when an HttpURLConnection reads the last byte of a connection, its ownership is released and given to the <method_name>;Similar;0.7194485068321228
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Move  <file_name>  pooling logic  ;"previously we had this ugly, awkward release() method that attempted to manage  <file_name>  pooling, discarding streams for caching, and closing broken streams; move  <file_name>  reuse to  <file_name>, with policy informed by  <method_name>  specifying what to do when the  <file_name>  becomes idle: pool, close or hold, so the  <file_name>  does what its told.";Similar;0.7765922546386719
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Implement moving bytes between OkBuffers  ;This is more complicated than Id anticipated;Similar;0.7090263366699219
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Remove <iden> 2 warnings;Small docs fixes;Similar;0.5899372100830078
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Fix checkstyle issues in new <iden> code;checkstyle issues;Similar;0.5989861488342285
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Kill <file_name> in the process  ;Teach <file_name> <iden>;Similar;0.5362300276756287
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Introduce a <file_name> interface between engine and connection.;This breaks the direct dependency from <file_name> to <method_name>;Similar;0.829817533493042
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Make  <file_name> less flaky;I was seeing flaky results in the debugger because pooled connections were being evicted as the test ran;Similar;0.511443018913269
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Update to the latest <method_name>;Includes everything thru 8842981cbcfe20eb4721c0a2c867fa9a18233062;Similar;0.6750606298446655
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Be more careful around IOExceptions;my goal is to make it easier to differentiate between protocol-level problems (bogus frames) from transport-level problems (closed sockets and EOF streams);Similar;0.5167925357818604
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Restore tests for response caching;One of the test cases bitrotted to failure as a consequence of the <iden> route selector change. I stopped assigning the socket, which it needed to cache the <iden> metadata. This is fixed.;Similar;0.6324610710144043
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Move out of the <file_name> package;To promote the code into AOSP, well keep this package as-is and do the jarjar in <iden> instead;Similar;0.7068579196929932
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Make the `<method_name>` return full working connections;Previously the returned connections required the caller to do extra work: setting up tunnels and performing an `<iden>` handshake. With this change, we make a complete working connection in `<method_name>`. This will make it easier to fix fallback when a single domain has multiple `<iden>` addresses that are not reachable. Also, this will make it easier to do SPDY through `<iden>` proxies.;Similar;0.6625909209251404
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Add error-prone compiler and fix its found issues;error-prone, its found issues;Similar;0.5468877553939819
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Remove old <iden> protocol method;old;Similar;0.6503089070320129
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Expose <iden> directly on <method_name>  ;direct;Similar;0.7967020273208618
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Use HTML entity for ampersand;to represent the ampersand symbol in HTML;Similar;0.7659462690353394
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Add convenience overload for <iden>-backed <method_name>;convenience;Similar;0.701714038848877
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Use consistent camel casing of <iden>;consistent camel casing;Similar;0.5204092264175415
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Update website to the latest design  ;latest design;Similar;0.5010184645652771
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Transfer to/from <iden> directly from <iden>  ;<pr_link>;Similar;0.7519081234931946
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";add @override for subclass override method;subclass override method;Similar;0.6901024580001831
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Fix flaky testRfc2109Response();The time delta in the cookie max-age is rounded down, so is at most 59 seconds. Possibly a GC or some other hiccup can occasionally make it lower, so allow some room for error.;Similar;0.646791398525238
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Partially revert connection timeout behavior  ;The modification of the timeout behavior during connection caused problems;Similar;0.5849235653877258
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";The changes to <iden>s  <file_name> have been ported  ;Upstream commit of <iden> / <iden> fix, This does not include the introduction of PlatformTest, which will be difficult to write so it works everywhere;Similar;0.764236569404602
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Move <iden> retries / fallback into <method_name>;The decision is explained by the improvements in handling connection attempts and IOExceptions, making retries smarter in different scenarios.;Similar;0.8098671436309814
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Return <file_name> to previous (e.g. KitKat) behavior;this change required to handle this <iden> scenario;Similar;0.7924479246139526
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Document <file_name> throwing modes;To include the <pr_link> information;Similar;0.6947643160820007
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Convert <file_name> to Kotlin;<pr_link>, <iden>, <file_name>;Similar;1.0
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Convert <file_name>, <file_name> to Kotlin  ;"to Kotlin

Decision: Rename <file_name> <version> to .kt (and others)  ";Similar;0.9855733513832092
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Fix source compatibility for some <iden> callsites;supporting existing source patterns is more important;Similar;0.7005361914634705
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Just pass the <iden> and <iden> objects in directly;Dont summarize the request and response;Similar;0.6109901666641235
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Fix a race in <method_name> ( <pr_link> );We were assuming on a client failure the server wouldnt have any further events. But it will get a failure if we give it a moment. This was causing some test flakiness.;Similar;0.6537832021713257
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Improve some Markdown;improve;Similar;0.540614128112793
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Refactor <file_name> by using <iden>;We can use <iden> instead of overriding <iden> abstract class;Similar;0.8696914911270142
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Enable GitHub Security Scanning;To configure GitHub workflow for code security scanning;Similar;0.6089856624603271
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";load through bootstrap;-;Similar;0.6570061445236206
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Fix bug where request body isnt sent when it should  ;request body isnt sent when it should;Similar;0.5530554056167603
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Add support for following <iden> 307 temporary redirects  ;Fixes Android bug 41739;Similar;0.6825540065765381
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Add wildcard hostnames support in <file_name>;support;Similar;0.7323089838027954
Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Fix correctness of WebSocketReader reserved flags test;reserved flags;Similar;0.5739616751670837
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Similar;0.9375928640365601
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Rename <method_name> to <iden()>;I prefer signed;Similar;0.8776825070381165
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Fixup <file_name> so that its worthy of production use.;This changes the default from the insecure 1024-bit <iden> to a secure 256-bit <iden> key. It adds a new option to use <iden> keys for interoperating with older clients.;Similar;0.6933481693267822
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Support client authentication in <file_name>;client authentication;Similar;0.6501327157020569
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Remove <iden>-mode <iden> cipher suites;This removes the following cipher suites as supported-by-default;Similar;0.617585301399231
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Fix Javadoc builds with the jsr305 dependency  ;Because multiple modules share a package we need to share the dependency on everything in package-info.java;Similar;0.5888795852661133
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Make the  <file_name>  a little better.  <enter> <iden> threads by their URLs. Dont follow all fragments of the same <iden>;"For better organization; to prevent following all fragments of the same <iden>";Similar;0.5299439430236816
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;Similar;0.7145506143569946
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Update readme and changelog for <version>;<version>;Similar;0.7479224801063538
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;New <file_name> class to normalize certificate chains  ;The goal of this is to get the root <iden> certificate into the certificate chain, so that it can be considered by the certificate pinner;Similar;0.698075532913208
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Fix some get prefixes on <file_name> and <method_name>;"-
None";Similar;0.7373632192611694
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Add <method_name>;Might be useful to expose this bookkeeping to app developers;Similar;0.9622647762298584
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Fix flakiness in <method_name>  ;Theres a race where the HTTP engine has been created, but not yet connected and the cancel isnt as immediate as it could be. Fix the test by making sure theres a response to be retrieved. With the upcoming connection pool changes we might make the implementation more robust.;Similar;0.8513545989990234
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Drop our one remaining <iden> cipher suite;Tracking <iden> and Firefox, which have also dropped this cipher suite;Similar;0.5029140710830688
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;The implementation is built around one oversized method that runs top to bottom;I found this was easier to follow than the switch statement recommended by the <iden> standard;Similar;0.5531010627746582
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Fix <iden> post retransmit in the new API  ;We dont buffer response bodies in the new API. But we should retransmit POST bodies when a request fails.;Similar;0.632766842842102
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Add a test for corner-case behavior;Im looking to make HttpURLConnectionImpl delegate to Job, and that means writing tests for all the weird things it does above HttpEngine.;Similar;0.6515488624572754
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Add some pings to force happens-before in <iden> tests;Previously we were relying on accidents to get our tests to pass;Similar;0.5483664274215698
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Track <file_name> ownership  ;<file_name> ownership is somewhat racy: when an HttpURLConnection reads the last byte of a connection, its ownership is released and given to the <method_name>;Similar;0.7562660574913025
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Move  <file_name>  pooling logic  ;"previously we had this ugly, awkward release() method that attempted to manage  <file_name>  pooling, discarding streams for caching, and closing broken streams; move  <file_name>  reuse to  <file_name>, with policy informed by  <method_name>  specifying what to do when the  <file_name>  becomes idle: pool, close or hold, so the  <file_name>  does what its told.";Similar;0.7959708571434021
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Implement moving bytes between OkBuffers  ;This is more complicated than Id anticipated;Similar;0.6592201590538025
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Remove <iden> 2 warnings;Small docs fixes;Similar;0.592086136341095
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Fix checkstyle issues in new <iden> code;checkstyle issues;Similar;0.5711300373077393
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Introduce a <file_name> interface between engine and connection.;This breaks the direct dependency from <file_name> to <method_name>;Similar;0.8247865438461304
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Make  <file_name> less flaky;I was seeing flaky results in the debugger because pooled connections were being evicted as the test ran;Similar;0.5254617929458618
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Update to the latest <method_name>;Includes everything thru 8842981cbcfe20eb4721c0a2c867fa9a18233062;Similar;0.7532956600189209
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Be more careful around IOExceptions;my goal is to make it easier to differentiate between protocol-level problems (bogus frames) from transport-level problems (closed sockets and EOF streams);Similar;0.6036405563354492
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Restore tests for response caching;One of the test cases bitrotted to failure as a consequence of the <iden> route selector change. I stopped assigning the socket, which it needed to cache the <iden> metadata. This is fixed.;Similar;0.6612715721130371
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Move out of the <file_name> package;To promote the code into AOSP, well keep this package as-is and do the jarjar in <iden> instead;Similar;0.6761559844017029
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Make the `<method_name>` return full working connections;Previously the returned connections required the caller to do extra work: setting up tunnels and performing an `<iden>` handshake. With this change, we make a complete working connection in `<method_name>`. This will make it easier to fix fallback when a single domain has multiple `<iden>` addresses that are not reachable. Also, this will make it easier to do SPDY through `<iden>` proxies.;Similar;0.6964753866195679
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Add error-prone compiler and fix its found issues;error-prone, its found issues;Similar;0.537817656993866
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Remove old <iden> protocol method;old;Similar;0.6762384176254272
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Expose <iden> directly on <method_name>  ;direct;Similar;0.9070591926574707
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Use HTML entity for ampersand;to represent the ampersand symbol in HTML;Similar;0.7743801474571228
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Add convenience overload for <iden>-backed <method_name>;convenience;Similar;0.7748998403549194
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Use consistent camel casing of <iden>;consistent camel casing;Similar;0.5207989811897278
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Drop unused dependencies;unused;Similar;0.5127151012420654
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Update website to the latest design  ;latest design;Similar;0.5050157308578491
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Transfer to/from <iden> directly from <iden>  ;<pr_link>;Similar;0.8277508020401001
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;add @override for subclass override method;subclass override method;Similar;0.7702250480651855
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Fix flaky testRfc2109Response();The time delta in the cookie max-age is rounded down, so is at most 59 seconds. Possibly a GC or some other hiccup can occasionally make it lower, so allow some room for error.;Similar;0.6555647850036621
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Partially revert connection timeout behavior  ;The modification of the timeout behavior during connection caused problems;Similar;0.5753338932991028
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;The changes to <iden>s  <file_name> have been ported  ;Upstream commit of <iden> / <iden> fix, This does not include the introduction of PlatformTest, which will be difficult to write so it works everywhere;Similar;0.685775876045227
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Move <iden> retries / fallback into <method_name>;The decision is explained by the improvements in handling connection attempts and IOExceptions, making retries smarter in different scenarios.;Similar;0.8558824062347412
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Return <file_name> to previous (e.g. KitKat) behavior;this change required to handle this <iden> scenario;Similar;0.7676061391830444
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Document <file_name> throwing modes;To include the <pr_link> information;Similar;0.7040932774543762
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Convert <file_name> to Kotlin;<pr_link>, <iden>, <file_name>;Similar;0.8174008727073669
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Convert <file_name>, <file_name> to Kotlin  ;"to Kotlin

Decision: Rename <file_name> <version> to .kt (and others)  ";Similar;0.8267107605934143
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Fix source compatibility for some <iden> callsites;supporting existing source patterns is more important;Similar;0.6523418426513672
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Just pass the <iden> and <iden> objects in directly;Dont summarize the request and response;Similar;0.756216287612915
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Fix a race in <method_name> ( <pr_link> );We were assuming on a client failure the server wouldnt have any further events. But it will get a failure if we give it a moment. This was causing some test flakiness.;Similar;0.6503729820251465
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Improve some Markdown;improve;Similar;0.5957623720169067
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Refactor <file_name> by using <iden>;We can use <iden> instead of overriding <iden> abstract class;Similar;0.8666090369224548
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Remove unnecessary use of grouping parentheses  ;Lets remove warnings found by errorprone.;Similar;0.5240309834480286
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Enable GitHub Security Scanning;To configure GitHub workflow for code security scanning;Similar;0.5066177845001221
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;load through bootstrap;-;Similar;0.7040114998817444
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Fix bug where request body isnt sent when it should  ;request body isnt sent when it should;Similar;0.5569069981575012
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Add support for following <iden> 307 temporary redirects  ;Fixes Android bug 41739;Similar;0.6606824398040771
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Add wildcard hostnames support in <file_name>;support;Similar;0.6903875470161438
Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Fix correctness of WebSocketReader reserved flags test;reserved flags;Similar;0.5266895294189453
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Fix some maven problems that are blocking the <version> release;blocking the <version> release;Similar;0.500555694103241
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Rename <method_name> to <iden()>;I prefer signed;Similar;0.8145343661308289
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Fixup <file_name> so that its worthy of production use.;This changes the default from the insecure 1024-bit <iden> to a secure 256-bit <iden> key. It adds a new option to use <iden> keys for interoperating with older clients.;Similar;0.6977600455284119
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Support client authentication in <file_name>;client authentication;Similar;0.6447939872741699
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Remove <iden>-mode <iden> cipher suites;This removes the following cipher suites as supported-by-default;Similar;0.5880820155143738
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Fix Javadoc builds with the jsr305 dependency  ;Because multiple modules share a package we need to share the dependency on everything in package-info.java;Similar;0.586269736289978
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Make the  <file_name>  a little better.  <enter> <iden> threads by their URLs. Dont follow all fragments of the same <iden>;"For better organization; to prevent following all fragments of the same <iden>";Similar;0.539150595664978
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;Similar;0.7154518365859985
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Collapse interceptors into a single chain;Instead of having a chain of application interceptors and a separate chain of network interceptors, this makes a single heterogeneous chain. It makes the <iden> core and network caller into interceptors.;Similar;0.5182719230651855
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Update readme and changelog for <version>;<version>;Similar;0.7486208081245422
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;New <file_name> class to normalize certificate chains  ;The goal of this is to get the root <iden> certificate into the certificate chain, so that it can be considered by the certificate pinner;Similar;0.6923196911811829
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Fix some get prefixes on <file_name> and <method_name>;"-
None";Similar;0.7130262851715088
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Write some new connection pool tests;These use the <iden> APIs. Theyre high-level so they wont break with the implementation rewrite.;Similar;0.5296185612678528
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Add <method_name>;Might be useful to expose this bookkeeping to app developers;Similar;0.8897522687911987
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Fix flakiness in <method_name>  ;Theres a race where the HTTP engine has been created, but not yet connected and the cancel isnt as immediate as it could be. Fix the test by making sure theres a response to be retrieved. With the upcoming connection pool changes we might make the implementation more robust.;Similar;0.7949602007865906
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Expose internal APIs for pluggable file systems, Also migrate all of our tests to use the <method_name>  ;We arent yet ready to make <iden> a public type, but I dont mind making it _almost_ available via an internal API for those brave enough to try that, Its simpler.;Similar;0.5045559406280518
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;The implementation is built around one oversized method that runs top to bottom;I found this was easier to follow than the switch statement recommended by the <iden> standard;Similar;0.5400221943855286
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Fix <iden> post retransmit in the new API  ;We dont buffer response bodies in the new API. But we should retransmit POST bodies when a request fails.;Similar;0.6606634259223938
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Add a test for corner-case behavior;Im looking to make HttpURLConnectionImpl delegate to Job, and that means writing tests for all the weird things it does above HttpEngine.;Similar;0.6967650651931763
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Add some pings to force happens-before in <iden> tests;Previously we were relying on accidents to get our tests to pass;Similar;0.632607102394104
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Track <file_name> ownership  ;<file_name> ownership is somewhat racy: when an HttpURLConnection reads the last byte of a connection, its ownership is released and given to the <method_name>;Similar;0.7342016696929932
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Move  <file_name>  pooling logic  ;"previously we had this ugly, awkward release() method that attempted to manage  <file_name>  pooling, discarding streams for caching, and closing broken streams; move  <file_name>  reuse to  <file_name>, with policy informed by  <method_name>  specifying what to do when the  <file_name>  becomes idle: pool, close or hold, so the  <file_name>  does what its told.";Similar;0.7898304462432861
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Implement moving bytes between OkBuffers  ;This is more complicated than Id anticipated;Similar;0.6975147128105164
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Dont attempt <iden> modes we know will fail.;we know will fail;Similar;0.516514241695404
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Remove <iden> 2 warnings;Small docs fixes;Similar;0.5866825580596924
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;Similar;0.5678173303604126
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Fix checkstyle issues in new <iden> code;checkstyle issues;Similar;0.6085615754127502
Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Introduce a <file_name> interface between engine and connection.;This breaks the direct dependency from <file_name> to <method_name>;Similar;0.8112809062004089
