;Decision1;Rationale1;URL1;Decision2;Rationale2;URL2;Relationship;Alpha
3259;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;assume the user will use the internal keyboard before this timeout expires;logind only checks the lid switch value after a timeout;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Similar;0.6540216207504272
3260;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;"userspace requires to see ""close"" event after the system is resumed";so that it can determine whether the internal display should remain dark and the external display should be lit on;https://github.com/torvalds/linux/commit/f369fdf4f661322b73f3307e9f3cd55fb3a20123;Similar;0.5420916080474854
3261;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Reversion of button.lid_init_state=method;doing so can enter a regression loop, but facilitates users to work the reported regressions around with;https://github.com/torvalds/linux/commit/f369fdf4f661322b73f3307e9f3cd55fb3a20123;Similar;0.6800096035003662
3262;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Remove lid_init_state=method mode;Fixes: ecb10b694b72 (ACPI / button: Remove lid_init_state=method mode);https://github.com/torvalds/linux/commit/f369fdf4f661322b73f3307e9f3cd55fb3a20123;Similar;0.6009306907653809
3263;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;The ->sync hook allows all of the relevant event queues to be flushed;to prevent events from being missed due to race conditions;https://github.com/torvalds/linux/commit/33e4f80ee69b5168badf37edbfed796eb48434b9;Similar;0.5294790267944336
3264;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;The ->sync hook allows all of the relevant event queues to be flushed;to prevent events from being missed due to race conditions;https://github.com/torvalds/linux/commit/eed4d47efe9508b855b09754cf6de4325d8a2f0d;Similar;0.5294790267944336
3265;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;have a separate patch to make lid_init_state=method deprecated  ;lid_init_state=method is buggy;https://github.com/torvalds/linux/commit/77e9a4aa9de10cc1418bf9a892366988802a8025;Similar;0.6211402416229248
3266;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;This patch adds a mechanism to insert lid events as a compensation for the platform triggered ones to form a complete event switches  ;in order to make sure that the platform triggered events can always be reliably delivered to the userspace;https://github.com/torvalds/linux/commit/dfa46c50f65b6ca10cea389327a6f1f1749bc633;Similar;0.7974408864974976
3267;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Use key event type to implement ACPI lid events;Another approach;https://github.com/torvalds/linux/commit/dfa46c50f65b6ca10cea389327a6f1f1749bc633;Similar;0.5561662912368774
3268;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Remove pointer to old lid_sysfs on unbind;ACPI / button;https://github.com/torvalds/linux/commit/e370cc8640305aa2fa42b852cccd89e80c28d9a0;Similar;0.6143137216567993
3269;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;When we removed the procfs dir on error or if the driver is unbound;the two variables acpi_lid_dir and acpi_button_dir were not reset;https://github.com/torvalds/linux/commit/e370cc8640305aa2fa42b852cccd89e80c28d9a0;Similar;0.5940909385681152
3270;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;this patch stops sending the initial lid state to the userspace;to avoid sending the wrong lid state to the userspace to trigger such kind of wrong suspending;https://github.com/torvalds/linux/commit/c2dd420034f24f356b86f90222ef19148b82a5c1;Similar;0.5919724702835083
3271;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;"Mark ACPI buttons (other than the lid) as ""suspended"" during system suspend and report wakeup events on button events";To prevent propagating those events up the stack;https://github.com/torvalds/linux/commit/e71eeb2a6bcc6282b95215eb353a3ac9ce3e0de3;Similar;0.6346085071563721
3272;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Add ACPI Button event via netlink routine;-;https://github.com/torvalds/linux/commit/0bf6368ee8f25826d0645c0f7a4f17c8845356a4;Similar;0.6902475357055664
3273;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;removed ACPI Button event which originally was sent to userspace via /proc/acpi/event;Remove the old /proc/acpi/event interface;https://github.com/torvalds/linux/commit/0bf6368ee8f25826d0645c0f7a4f17c8845356a4;Similar;0.5753530859947205
3274;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;This caused ACPI shutdown regression on gentoo;VirtualBox;https://github.com/torvalds/linux/commit/0bf6368ee8f25826d0645c0f7a4f17c8845356a4;Similar;0.5513496398925781
3275;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;add ACPI Button event back via netlink routine;Now ACPI events are sent to userspace via netlink;https://github.com/torvalds/linux/commit/0bf6368ee8f25826d0645c0f7a4f17c8845356a4;Similar;0.7155309915542603
3276;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;fix button driver compile error when CONFIG_PM_SLEEP is undefined;CONFIG_PM_SLEEP is undefined;https://github.com/torvalds/linux/commit/2de9fd17c0359fea0c2ab5ae393c40d6d299bcaf;Similar;0.7359483242034912
3277;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Fix enabling button GPEs twice;Fix;https://github.com/torvalds/linux/commit/8eaa29f92a66c92ade1ad663d14d975d776ef492;Similar;0.6359387040138245
3278;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Button GPEs have been enabled in the acpi_wake_device_init() during boot;the button driver enables them for the second time;https://github.com/torvalds/linux/commit/8eaa29f92a66c92ade1ad663d14d975d776ef492;Similar;0.7388260364532471
3279;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;remove the GPE enabling code from the button driver;to avoid the problem;https://github.com/torvalds/linux/commit/8eaa29f92a66c92ade1ad663d14d975d776ef492;Similar;0.581751823425293
3280;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Clean up inclusions of ACPI header files;ACPI;https://github.com/torvalds/linux/commit/8b48463f89429af408ff695244dc627e1acff4f7;Similar;0.6792691946029663
3281;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Replace direct inclusions of <acpi/acpi.h>, <acpi/acpi_bus.h> and <acpi/acpi_drivers.h> with <linux/acpi.h> inclusions and remove some inclusions of those files that arent necessary;incorrect, not necessary;https://github.com/torvalds/linux/commit/8b48463f89429af408ff695244dc627e1acff4f7;Similar;0.6615475416183472
3282;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;<acpi/acpi_bus.h> be included prior to <acpi/acpi_drivers.h>;so that the acpi_pci_root declarations the latter depends on are always there;https://github.com/torvalds/linux/commit/8b48463f89429af408ff695244dc627e1acff4f7;Similar;0.535239577293396
3283;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Use the patch to replace the origin code;provide a better solution;https://github.com/torvalds/linux/commit/763f527b68c6b026439f0b12ebe232d96b5563df;Similar;0.675458550453186
3284;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Fix unused function warnings for CONFIG_PM_SLEEP;unused function warnings;https://github.com/torvalds/linux/commit/9069240480e24a2d6ce23404c9ad6cabf59b7258;Similar;0.6337949633598328
3285;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Remove unused ACPI button procfs interface;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;Similar;0.542879581451416
3286;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Use device wakeup flags for handling ACPI wakeup devices;for handling ACPI wakeup devices;https://github.com/torvalds/linux/commit/f2b56bc808addb908a5bf435d9b942c02af9a7c4;Similar;0.6145870685577393
3287;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;use standard device wakeup flags instead of the special ACPI flags for handling those devices;address this problem;https://github.com/torvalds/linux/commit/f2b56bc808addb908a5bf435d9b942c02af9a7c4;Similar;0.5399999618530273
3288;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Use GPE reference counting to support shared GPEs  ;the wakeup enable mask bits of GPEs are set as soon as the GPEs are enabled to wake up the system;https://github.com/torvalds/linux/commit/cb1cb1780f2025a7d612de09131bf6530f80fb1a;Similar;0.5913989543914795
3289;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;it is sufficient to set/unset the wakeup mask bits for them during system sleep transitions;"this means that the reference counting of ""wakeup"" GPEs doesnt really make sense";https://github.com/torvalds/linux/commit/cb1cb1780f2025a7d612de09131bf6530f80fb1a;Similar;0.676857054233551
3290;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;This will allow us to simplify the GPE handling code quite a bit;that change is too intrusive for 2.6.35;https://github.com/torvalds/linux/commit/cb1cb1780f2025a7d612de09131bf6530f80fb1a;Similar;0.6676950454711914
3291;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Update gfp.h and slab.h includes  ;prepare for breaking implicit slab.h inclusion from percpu.h;https://github.com/torvalds/linux/commit/5a0e3ad6af8660be21ca98a971cd00f331318c05;Similar;0.5681835412979126
3292;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Prepare for this change by updating users of gfp and slab facilities;include those headers directly instead of assuming availability;https://github.com/torvalds/linux/commit/5a0e3ad6af8660be21ca98a971cd00f331318c05;Similar;0.6392408609390259
3293;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;the following script is used as the basis of conversion;As this conversion needs to touch a large number of source files;https://github.com/torvalds/linux/commit/5a0e3ad6af8660be21ca98a971cd00f331318c05;Similar;0.5768970251083374
3294;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;prints out an error message indicating which .h file needs to be added to the file;the file doesnt have fitting include block;https://github.com/torvalds/linux/commit/5a0e3ad6af8660be21ca98a971cd00f331318c05;Similar;0.7383692264556885
3295;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;The script was run again  ;to make sure no file was left behind;https://github.com/torvalds/linux/commit/5a0e3ad6af8660be21ca98a971cd00f331318c05;Similar;0.5153027772903442
3296;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;The script was run on all .h files but without automatically editing them;sprinkling gfp.h and slab.h inclusions around .h files could easily lead to inclusion dependency hell;https://github.com/torvalds/linux/commit/5a0e3ad6af8660be21ca98a971cd00f331318c05;Similar;0.5086069107055664
3297;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;percpu.h modifications were reverted  ;so that it could be applied as a separate patch and serve as bisection point;https://github.com/torvalds/linux/commit/5a0e3ad6af8660be21ca98a971cd00f331318c05;Similar;0.5243231654167175
3298;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Introduce a new wake-up flag, always_enabled, for marking devices that should be permanently enabled to generate run-time events  ;devices that should be permanently enabled to generate run-time events;https://github.com/torvalds/linux/commit/f517709d65beed95f52f021b43e3035b52ef791a;Similar;0.6540924310684204
3299;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Introduce a reference counter for run-wake devices and a function that will initialize all of the run-time wake-up fields for given device.;-;https://github.com/torvalds/linux/commit/f517709d65beed95f52f021b43e3035b52ef791a;Similar;0.6985135078430176
3300;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Add an API to allow devices to indicate whether or not they want their devices GPE to be enabled for both runtime and wakeup events;to allow devices to indicate whether or not they want their devices GPE to be enabled;https://github.com/torvalds/linux/commit/9630bdd9b15d2f489c646d8bc04b60e53eb5ec78;Similar;0.7097412347793579
3301;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;"This patch is to eliminate the above warning message
";Device PNP0C0D:00 failed to resume: error 1;https://github.com/torvalds/linux/commit/13c199c0d0cf78b27592991129fb8cbcfc5164de;Similar;0.5007671117782593
3302;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Some drivers need to know when a lid event occurs and get the current status;-;https://github.com/torvalds/linux/commit/7e12715ecc47a8a59154afe2746e48998225bb69;Similar;0.5616349577903748
3303;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;whitespace fix  ;This does not change any actual console output;https://github.com/torvalds/linux/commit/a192a9580bcc41692be1f36b77c3b681827f566a;Similar;0.5854414701461792
3304;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;we could install either a fixed event handler or a notify handler, but the Linux/ACPI code now handles that for us;We previously needed that so we dont need to worry about it;https://github.com/torvalds/linux/commit/d68b597c883cf863c7216564cae08a4730d56cc1;Similar;0.760775625705719
3305;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Remove button->device pointer;button;https://github.com/torvalds/linux/commit/106c19e7b978e1b84ea5cabbd470a0ddced577c8;Similar;0.5377856492996216
3306;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;This patch adds temporaries to cache the acpi_device_hid(), acpi_device_name(), and acpi_device_class() pointers;so we dont have to clutter the code with so many uses of those interfaces;https://github.com/torvalds/linux/commit/bf04a77227db76f163bc2355ef4e176794987be2;Similar;0.7624721527099609
3307;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Better to oops and learn about a bug;than to silently cover it up;https://github.com/torvalds/linux/commit/e2fb9754d27513918a4936e8cbaad50ff56cfd3d;Similar;0.5271673202514648
3308;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;changes a bit of whitespace to follow Linux conventions;follow Linux conventions;https://github.com/torvalds/linux/commit/50a4da890102a455e5cd3dd358c38650d07178d3;Similar;0.7235475778579712
3309;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;use .notify method instead of installing handler directly  ;-;https://github.com/torvalds/linux/commit/373cfc360ec773be2f7615e59a19f3313255db7c;Similar;0.5119152069091797
3310;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;The presence of .notify() causes Linux/ACPI to manage event handlers and notify handlers on our behalf  ;so we dont have to install and remove them ourselves;https://github.com/torvalds/linux/commit/373cfc360ec773be2f7615e59a19f3313255db7c;Similar;0.6584650278091431
3311;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;convert that back to ACPI_BUTTON_NOTIFY_STATUS;to preserve user-space backward compatibility;https://github.com/torvalds/linux/commit/373cfc360ec773be2f7615e59a19f3313255db7c;Similar;0.687117338180542
3312;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;start using GPE from userspace;GPE is already disabled in interrupt context;https://github.com/torvalds/linux/commit/0b7084ac67fb84f0cf2f8bc02d7e0dea8521dd2d;Similar;0.5805144309997559
3313;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Move all the component definitions for drivers to a single shared place, include/acpi/acpi_drivers.h  ;to have a single shared place;https://github.com/torvalds/linux/commit/89595b8f2850a080d290bf778ec933ea1d99f78e;Similar;0.5636909008026123
3314;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;"verify by using ""input-events"" from input-utils and just closing and opening the lid";easy;https://github.com/torvalds/linux/commit/df316e939100e789b3c5d4d102619ccf5834bd00;Similar;0.710014820098877
3315;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Change the argument to take a pointer to an acpi_integer;support 64-bit integers on all platforms;https://github.com/torvalds/linux/commit/27663c5855b10af9ec67bc7dfba001426ba21222;Similar;0.6812954545021057
3316;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Use proc_create()/proc_create_data() to make sure that ->proc_fops and ->data be setup;before gluing PDE to main tree;https://github.com/torvalds/linux/commit/cf7acfab032ff262f42954328cdfd20a5d9aaaac;Similar;0.6791864633560181
3317;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Add correct ->owner to proc_fops to fix reading/module unloading race  ;fix reading/module unloading race;https://github.com/torvalds/linux/commit/cf7acfab032ff262f42954328cdfd20a5d9aaaac;Similar;0.6851810812950134
3318;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Also remove includes of input.h from non-input sources only for BIT macro definition;non-input sources, BIT macro definition;https://github.com/torvalds/linux/commit/7b19ada2ed3c1eccb9fe94d74b05e1428224663d;Similar;0.5119063854217529
3319;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;https://github.com/torvalds/linux/commit/878d8db039daac0938238e9a40a5bd6e50ee3c9b;Re-name acpi_bus_generate_event() to acpi_bus_generate_proc_event()  ;to make sure there is no confusion that it is for /proc/acpi/event only;https://github.com/torvalds/linux/commit/14e04fb34ffa82ee61ae69f98d8fca12d2e8e31c;Similar;0.5864869356155396
