Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;slab_mutex for kmem_cache_shrink is removed;after its applied, there is no need in taking the slab_mutex;Similar;0.7139275074005127
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;unioned together;Conveniently;Similar;0.5377583503723145
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;function naming changes;requires some;Similar;0.6461432576179504
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;rename reset_page_mapcount() to page_mapcount_reset();it looked jarring to have them beside each other;Similar;0.5378979444503784
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;this patch also drops the EXPORT_SYMBOL tag;Since now its static, inline, header-defined function;Similar;0.5463603734970093
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;Improve trace accuracy;by correctly tracing reported size;Similar;0.5291104316711426
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;can be done in __kmem_cache_shutdown;What is done there;Similar;0.7376055717468262
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;This affects RCU handling;somewhat;Similar;0.638709545135498
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;Remove various small accessors;various small;Similar;0.8317462205886841
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;They are no longer needed;They have become so simple;Similar;0.7631567716598511
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;No need to zero mapping since it is no longer in use;it is no longer in use;Similar;0.6185008883476257
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;Fix gfp flags passed to lockdep;lockdep;Similar;0.6100633144378662
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;Ran a ktest.pl config_bisect;Came up with this config as the problem;Similar;0.5544222593307495
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;Adding this mask;fixes the bug;Similar;0.5291063785552979
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;fix gfp flags for order-0 page allocations  ;fix for order-0 page allocations;Similar;0.5195082426071167
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;The bit should be passed to trace_kmalloc_node()  ;as well;Similar;0.6010792255401611
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;The result shows an improvement of 1 MB!;tested it on a embeded system with 64 MB, found this path is never called during kernel bootup.;Similar;0.5084384679794312
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;we dont care about the RCU head state before passing it to call_rcu();anyway;Similar;0.5927619934082031
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;Remove kmemtrace ftrace plugin;tracing;Similar;0.7699634432792664
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;We remove kmemtrace  ;kmemtrace has been superseded by kmem trace events and perf-kmem;Similar;0.8668506145477295
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;fix RCU-callback-after-kmem_cache_destroy problem in sl[aou]b  ;to address the issue;Similar;0.5587747693061829
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;refactor code for future changes;Impact;Similar;0.5035912990570068
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;use tracepoints;kmemtrace;Similar;0.5663416385650635
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;annotate reclaim context (__GFP_NOFS), fix SLOB;lockdep;Similar;0.561126708984375
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;fix typo in mm/slob.c;build fix;Similar;0.6185775995254517
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;fix lockup in slob_free()  ;lockup;Similar;0.5902696847915649
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;have some improvement  ;the concept is no less complete than discovery of a locks interrupt contexts;Similar;0.5594015121459961
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;enable and use this tracer;To enable and use this tracer;Similar;0.5088744759559631
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;I find it more readable  ;personal opinion;Similar;0.5265426635742188
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;Drop it  ;if you want;Similar;0.804094672203064
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;fix bogus ksize calculation fix  ;SLOB;Similar;0.6793144345283508
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;fixes the previous fix  ;completely wrong on closer inspection;Similar;0.5501687526702881
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;fix bogus ksize calculation;bogus;Similar;0.7189890146255493
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;removes the obsolete and no longer used exports of ksize  ;obsolete and no longer used;Similar;0.7885946035385132
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;Pass only pointer to the object  ;"Nobody uses this ""feature"", nor does anybody use passed kmem cache in a non-trivial way";Similar;0.5186785459518433
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;Fix to return wrong pointer;Fix;Similar;0.6082656383514404
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;reduce external fragmentation by using three free lists;slob;Similar;0.5105624198913574
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;By putting smaller objects on their own list, we greatly reduce overall external fragmentation and increase repeatability;we greatly reduce overall external fragmentation and increase repeatability;Similar;0.6079776883125305
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;This reduces total SLOB overhead;from > 50% to ~6% on a simple boot test;Similar;0.752700924873352
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;fix memory corruption;memory corruption;Similar;0.5344007611274719
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;remove useless ctor parameter and reorder parameters;useless;Similar;0.7635419368743896
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;Handle that separately in krealloc();separately;Similar;0.7156859636306763
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;lets use unlikely() for the condition check in SLUBs and SLOBs kfree();Considering kfree(NULL) would normally occur only in error paths and kfree(ZERO_SIZE_PTR) is uncommon as well, so lets use unlikely() to optimize for the common case;Similar;0.5322943329811096
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;reduce list scanning;slob;Similar;0.9132909774780273
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;Cleanup zeroing allocations;Slab allocators;Similar;0.7954673767089844
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;remove bigblock tracking;slob;Similar;0.7491610050201416
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;rework freelist handling;slob;Similar;0.5895060896873474
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Similar;0.5972825884819031
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;"align them to word size
";it is best in practice;Similar;0.5063695907592773
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;make kmalloc use its own slob_block at the front of the allocation  ;to encode allocation size, rather than rely on not overwriting slobs existing header block;Similar;0.5538104772567749
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;"
Use a destructor will BUG()
";"
Any attempt to";Similar;0.547754168510437
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;SLOB to be used on SMP  ;allows;Similar;0.6453796029090881
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;fix page order calculation on not 4KB page;-;Similar;0.624319314956665
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;This patch fixes it with using get_order() instead of find_order()  ;which is SLOB version of get_order();Similar;0.5831769704818726
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;Remove obsolete SLAB_MUST_HWCACHE_ALIGN;obsolete;Similar;0.715296745300293
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;handle SLAB_PANIC flag;slob;Similar;0.5973138809204102
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;Introduce krealloc();reallocates memory while keeping the contents unchanged;Similar;0.5762412548065186
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;added a simple non-optimized version for mm/slob.c for compatibility;compatibility;Similar;0.5266756415367126
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;"This routine cannot be removed after init in the case of slob.c -- it serves as a timer callback
";it serves as a timer callback;Similar;0.5228579640388489
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;Cleanup slab headers / API  ;to allow easy addition of new slab allocators;Similar;0.5312212109565735
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;add several empty functions to slob.c and rename slobs kmalloc to __kmalloc;In order to get a greater set of common functions;Similar;0.5875656604766846
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;Redo a lot of comments;Also;Similar;0.5599042177200317
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;If it will be decided to BUG in this case, BUG should be put in generic code;put in generic code;Similar;0.5337589979171753
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;simplifies SLOB;at this point slob may be broken;Similar;0.6564541459083557
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;Introduce a memory-zeroing variant of kmem_cache_alloc;memory-zeroing variant;Similar;0.6520282030105591
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;fix;SLOB=y && SMP=y fix;Similar;0.6834818124771118
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;Compare the sizes of vmlinux-slab and vmlinux-slob;to analyze memory consumption;Similar;0.5294634103775024
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;SLAB_DESTROY_BY_RCU only prevents freeing of an entire slab of blocks;Instead;Similar;0.5027058124542236
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;renames SLAB_DESTROY_BY_RCU to SLAB_TYPESAFE_BY_RCU;to avoid future instances of this sort of confusion;Similar;0.600773811340332
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;call synchronize_sched() just once;its enough to call it just once - after setting cpu_partial for all caches and before shrinking them;Similar;0.6253572702407837
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;move it out of the slab_mutex  ;which we have to hold for iterating over the slab cache list;Similar;0.7044610381126404
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Adjust API to return type int instead of previously type bool;previously type bool;Similar;0.7177588939666748
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;allow future extension of the bulk alloc API;is done to;Similar;0.5124883651733398
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;"To keep compatible with future users of this API linking against an older kernel when using the new flag, we need to return the number of allocated objects with this API change.
";to keep compatible;Similar;0.5339276790618896
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;hiding potentially buggy callers;except temporarily;Similar;0.504043459892273
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Add the basic infrastructure for alloc/free operations on pointer arrays;for alloc/free operations on pointer arrays;Similar;0.5544956922531128
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;These optimizations may avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;Similar;0.5700540542602539
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;SLUB may store empty slabs in per cpu/node partial lists instead of freeing them immediately;To speed up further allocations;Similar;0.6371101140975952
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;resurrects approach first proposed in [1];To fix this issue;Similar;0.5687771439552307
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;setting kmem_caches cpu_partial and min_partial constants to 0 and tuning put_cpu_partial();Achieving dropping frozen empty slabs immediately if cpu_partial = 0;Similar;0.5833379030227661
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;make put_cpu_partial() call unfreeze_partials() after freezing a slab that belongs to an offline memory cgroup;touch relatively cold functions, only make this specific call;Similar;0.5726853609085083
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;"Introduce much more complexity to both SLUB and memcg
";than this small patch;Similar;0.52530437707901
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Thanks to list_lru reparenting, we no longer keep entries for offline cgroups in per-memcg arrays;We do not have to bother if a per-memcg cache will be shrunk a bit later than it could be;Similar;0.6630693674087524
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Track caller if tracing or slab debugging is enabled;Tracing or slab debugging is enabled;Similar;0.6077377200126648
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;its okay to change this situation;default slab allocator, SLUB, doesnt use this technique;Similar;0.5368537902832031
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;turn on/off CONFIG_DEBUG_SLAB without full kernel build and remove some complicated #if defintion;After this change, simplify the process and reduce complexity;Similar;0.5995328426361084
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;slab_mutex for kmem_cache_shrink is removed;after its applied, there is no need in taking the slab_mutex;Similar;0.6434422731399536
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;That code can use them interchangeably;Gets horribly confusing like with this nugget from slab.c;Similar;0.5104301571846008
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;The new rule is: page->lru is what you use;if you want to keep your page on a list;Similar;0.5792385339736938
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;function naming changes;requires some;Similar;0.708432137966156
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Rename the function names page_xchg_last_nid(), page_last_nid(), and reset_page_last_nid() to a struct_field_op style pattern;The function names were judged to be inconsistent;Similar;0.6653611660003662
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;rename reset_page_mapcount() to page_mapcount_reset();it looked jarring to have them beside each other;Similar;0.7130295038223267
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;The definition of ARCH_SLAB_MINALIGN is architecture dependent and can be either of type size_t or int;architecture dependent;Similar;0.5626460909843445
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;this patch also drops the EXPORT_SYMBOL tag;Since now its static, inline, header-defined function;Similar;0.6562231779098511
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;ksize() can simply return PAGE_SIZE << compound_order(page);There is no need to store the allocated size;Similar;0.555078387260437
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Add the function `__kmalloc_track_caller()`  ;This breaks Pekkas slab/next tree;Similar;0.6526030898094177
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Fix build breakage in __kmalloc_node_track_caller;gfp is undeclared;Similar;0.6286500096321106
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;This will allow us to push more processing into common code later;improve readability;Similar;0.5584580898284912
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;can be done in __kmem_cache_shutdown;What is done there;Similar;0.7291111946105957
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;This affects RCU handling;somewhat;Similar;0.5847041606903076
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Fix early boot kernel crash;Slob;Similar;0.5243121385574341
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Remove various small accessors;various small;Similar;0.6311782598495483
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;cleans up some bitrot in slob.c;Also;Similar;0.6235383749008179
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;move duplicated code in <asm/atomic.h> to <linux/atomic.h>;to avoid duplication of code;Similar;0.6347687244415283
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Fix gfp flags passed to lockdep;lockdep;Similar;0.7140703797340393
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Ran a ktest.pl config_bisect;Came up with this config as the problem;Similar;0.6687031984329224
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Adding this mask;fixes the bug;Similar;0.5666829347610474
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;fix gfp flags for order-0 page allocations  ;fix for order-0 page allocations;Similar;0.5761412382125854
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;The bit should be passed to trace_kmalloc_node()  ;as well;Similar;0.7568875551223755
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;we dont care about the RCU head state before passing it to call_rcu();anyway;Similar;0.5532817244529724
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Remove kmemtrace ftrace plugin;tracing;Similar;0.7109355926513672
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;We remove kmemtrace  ;kmemtrace has been superseded by kmem trace events and perf-kmem;Similar;0.6544516086578369
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;fix RCU-callback-after-kmem_cache_destroy problem in sl[aou]b  ;to address the issue;Similar;0.6466145515441895
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;adds alloc_pages_exact_node() that only checks the nid;To avoid a comparison and branch, this patch;Similar;0.5019214153289795
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;SLOB does not correctly account reclaim_state.reclaimed_slab, so it will break memory reclaim;SLOB does not correctly account reclaim_state.reclaimed_slab;Similar;0.5327537059783936
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;refactor code for future changes;Impact;Similar;0.587385356426239
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;include/linux/kmemtrace.h: header file for kmemtrace, include/trace/kmem.h: definition of kmem tracepoints;header file for kmemtrace, definition of kmem tracepoints;Similar;0.5398563146591187
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;use tracepoints;kmemtrace;Similar;0.5638071298599243
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;annotate reclaim context (__GFP_NOFS), fix SLOB;lockdep;Similar;0.6566543579101562
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;fix typo in mm/slob.c;build fix;Similar;0.6593664288520813
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;fix lockup in slob_free()  ;lockup;Similar;0.6383090019226074
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;added reclaim context annotation to kswapd, and allocation tracing to slab allocators  ;which may only ever reach the page allocator in rare cases, so it is good to put annotations here too;Similar;0.6604974865913391
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;This patch adapts kmemtrace raw events tracing to the unified tracing API;Impact: new tracer plugin;Similar;0.6294543743133545
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;enable and use this tracer;To enable and use this tracer;Similar;0.5600922107696533
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Drop it  ;if you want;Similar;0.5621122717857361
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;fix bogus ksize calculation fix  ;SLOB;Similar;0.5980974435806274
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;fixes the previous fix  ;completely wrong on closer inspection;Similar;0.5525332689285278
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;fix bogus ksize calculation;bogus;Similar;0.6137322187423706
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;removes the obsolete and no longer used exports of ksize  ;obsolete and no longer used;Similar;0.6306846737861633
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Fix to return wrong pointer;Fix;Similar;0.6552574634552002
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;reduce external fragmentation by using three free lists;slob;Similar;0.5034133195877075
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;By putting smaller objects on their own list, we greatly reduce overall external fragmentation and increase repeatability;we greatly reduce overall external fragmentation and increase repeatability;Similar;0.5503019690513611
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;This reduces total SLOB overhead;from > 50% to ~6% on a simple boot test;Similar;0.5391479730606079
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;fix memory corruption;memory corruption;Similar;0.5659538507461548
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;remove useless ctor parameter and reorder parameters;useless;Similar;0.5966547727584839
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Handle that separately in krealloc();separately;Similar;0.6890881657600403
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;lets use unlikely() for the condition check in SLUBs and SLOBs kfree();Considering kfree(NULL) would normally occur only in error paths and kfree(ZERO_SIZE_PTR) is uncommon as well, so lets use unlikely() to optimize for the common case;Similar;0.6203597187995911
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;reduce list scanning;slob;Similar;0.6726326942443848
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;starting each page search where the last one left off;to evenly distribute the allocations and greatly shorten the average search;Similar;0.6394685506820679
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Cleanup zeroing allocations;Slab allocators;Similar;0.5587576627731323
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Make slub return NULL like the other allocators if a too large memory segment is requested via __kmalloc;other allocators;Similar;0.6021145582199097
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Use __alignof__ (unsigned long) for the default alignment  ;This allows relaxed alignment architectures to take better advantage of SLOBs small minimum alignment;Similar;0.5232264995574951
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;remove bigblock tracking;slob;Similar;0.6376492977142334
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Allocation size is stored in page->private;makes ksize more accurate than it previously was;Similar;0.5785885453224182
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;rework freelist handling;slob;Similar;0.6170607805252075
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Similar;0.5857594609260559
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;make kmalloc use its own slob_block at the front of the allocation  ;to encode allocation size, rather than rely on not overwriting slobs existing header block;Similar;0.6811179518699646
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;"
Use a destructor will BUG()
";"
Any attempt to";Similar;0.6229895949363708
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;SLOB to be used on SMP  ;allows;Similar;0.6228970289230347
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;fix page order calculation on not 4KB page;-;Similar;0.5952622294425964
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;This patch fixes it with using get_order() instead of find_order()  ;which is SLOB version of get_order();Similar;0.6931444406509399
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Remove obsolete SLAB_MUST_HWCACHE_ALIGN;obsolete;Similar;0.6266704797744751
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;handle SLAB_PANIC flag;slob;Similar;0.526823103427887
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Introduce krealloc();reallocates memory while keeping the contents unchanged;Similar;0.6055059432983398
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;added a simple non-optimized version for mm/slob.c for compatibility;compatibility;Similar;0.5871737599372864
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;[PATCH] MM: SLOB is broken by recent cleanup of slab.h;recent cleanup of slab.h;Similar;0.5042035579681396
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;"This routine cannot be removed after init in the case of slob.c -- it serves as a timer callback
";it serves as a timer callback;Similar;0.5934823751449585
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Cleanup slab headers / API  ;to allow easy addition of new slab allocators;Similar;0.5798143148422241
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;add several empty functions to slob.c and rename slobs kmalloc to __kmalloc;In order to get a greater set of common functions;Similar;0.6753724813461304
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Redo a lot of comments;Also;Similar;0.505334734916687
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;If it will be decided to BUG in this case, BUG should be put in generic code;put in generic code;Similar;0.6031079292297363
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Remove the atomic counter for slab_reclaim_pages and replace the counter and NR_SLAB with two ZVC counter that account for unreclaimable and reclaimable slab pages: NR_SLAB_RECLAIMABLE and NR_SLAB_UNRECLAIMABLE;account for unreclaimable and reclaimable slab pages;Similar;0.6499731540679932
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;simplifies SLOB;at this point slob may be broken;Similar;0.5529552102088928
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;[PATCH] mm/slob.c: for_each_possible_cpu(), not NR_CPUS  ;correction in function call;Similar;0.528215765953064
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Introduce a memory-zeroing variant of kmem_cache_alloc;memory-zeroing variant;Similar;0.7100319862365723
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;fix;SLOB=y && SMP=y fix;Similar;0.5057346224784851
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Compare the sizes of vmlinux-slab and vmlinux-slob;to analyze memory consumption;Similar;0.5673972368240356
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Fix 32-bitness bugs in mm/slob.c;bugs;Similar;0.5158355236053467
"reported chasing a bug
";their assumption that SLAB_DESTROY_BY_RCU provided an existence guarantee;hiding potentially buggy callers;except temporarily;Similar;0.5946202278137207
"reported chasing a bug
";their assumption that SLAB_DESTROY_BY_RCU provided an existence guarantee;Track caller if tracing or slab debugging is enabled;Tracing or slab debugging is enabled;Similar;0.5960708856582642
"reported chasing a bug
";their assumption that SLAB_DESTROY_BY_RCU provided an existence guarantee;Improve trace accuracy;by correctly tracing reported size;Similar;0.5340497493743896
"reported chasing a bug
";their assumption that SLAB_DESTROY_BY_RCU provided an existence guarantee;Add the function `__kmalloc_track_caller()`  ;This breaks Pekkas slab/next tree;Similar;0.501227617263794
"reported chasing a bug
";their assumption that SLAB_DESTROY_BY_RCU provided an existence guarantee;use tracepoints;kmemtrace;Similar;0.5222259163856506
"reported chasing a bug
";their assumption that SLAB_DESTROY_BY_RCU provided an existence guarantee;enable and use this tracer;To enable and use this tracer;Similar;0.5533224940299988
"reported chasing a bug
";their assumption that SLAB_DESTROY_BY_RCU provided an existence guarantee;"
Use a destructor will BUG()
";"
Any attempt to";Similar;0.6688166856765747
SLAB_DESTROY_BY_RCU only prevents freeing of an entire slab of blocks;Instead;renames SLAB_DESTROY_BY_RCU to SLAB_TYPESAFE_BY_RCU;to avoid future instances of this sort of confusion;Similar;0.6903823018074036
SLAB_DESTROY_BY_RCU only prevents freeing of an entire slab of blocks;Instead;move it out of the slab_mutex  ;which we have to hold for iterating over the slab cache list;Similar;0.5536261796951294
SLAB_DESTROY_BY_RCU only prevents freeing of an entire slab of blocks;Instead;These optimizations may avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;Similar;0.6045030355453491
SLAB_DESTROY_BY_RCU only prevents freeing of an entire slab of blocks;Instead;Make dead caches discard free slabs immediately;slub;Similar;0.6244279742240906
