Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
Add a return parameter to slob_page_alloc()  ;to signal that the allocation used up the whole page and that the page was removed from the free list;slab_mutex for kmem_cache_shrink is removed;after its applied, there is no need in taking the slab_mutex;Contradicts;0.5644760131835938
Add a return parameter to slob_page_alloc()  ;to signal that the allocation used up the whole page and that the page was removed from the free list;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8327754735946655
Add a return parameter to slob_page_alloc()  ;to signal that the allocation used up the whole page and that the page was removed from the free list;Cleanup zeroing allocations;Slab allocators;Contradicts;0.5560277104377747
Add a return parameter to slob_page_alloc()  ;to signal that the allocation used up the whole page and that the page was removed from the free list;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.6006276607513428
Add a return parameter to slob_page_alloc()  ;to signal that the allocation used up the whole page and that the page was removed from the free list;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.5902146697044373
Add a return parameter to slob_page_alloc()  ;to signal that the allocation used up the whole page and that the page was removed from the free list;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.9885826110839844
remove an unnecessary check for __GFP_ZERO;unnecessary;All documentation files were explicitly excluded;explicitly excluded;Contradicts;0.6727736592292786
remove an unnecessary check for __GFP_ZERO;unnecessary;"Introduce much more complexity to both SLUB and memcg
";than this small patch;Contradicts;0.7527661919593811
remove an unnecessary check for __GFP_ZERO;unnecessary;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8558506965637207
remove an unnecessary check for __GFP_ZERO;unnecessary;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.5397602319717407
Remove the unnecessary NULL pointer check;unnecessary;All documentation files were explicitly excluded;explicitly excluded;Contradicts;0.6589553356170654
Remove the unnecessary NULL pointer check;unnecessary;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.6756705641746521
Remove the unnecessary NULL pointer check;unnecessary;"Introduce much more complexity to both SLUB and memcg
";than this small patch;Contradicts;0.5166616439819336
Add SPDX GPL-2.0 license identifier to files with no license;License cleanup;to be applied to the file;a file by file comparison of the scanner;Contradicts;0.8967819809913635
Add SPDX GPL-2.0 license identifier to files with no license;License cleanup;All documentation files were explicitly excluded;explicitly excluded;Contradicts;0.5037083625793457
Add SPDX GPL-2.0 license identifier to files with no license;License cleanup;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.9125401377677917
Add SPDX GPL-2.0 license identifier to files with no license;License cleanup;slab_mutex for kmem_cache_shrink is removed;after its applied, there is no need in taking the slab_mutex;Contradicts;0.5249657034873962
Add SPDX GPL-2.0 license identifier to files with no license;License cleanup;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.6061062216758728
Add SPDX GPL-2.0 license identifier to files with no license;License cleanup;We remove kmemtrace  ;kmemtrace has been superseded by kmem trace events and perf-kmem;Contradicts;0.5397496819496155
Add SPDX GPL-2.0 license identifier to files with no license;License cleanup;adds alloc_pages_exact_node() that only checks the nid;To avoid a comparison and branch, this patch;Contradicts;0.5206802487373352
Add SPDX GPL-2.0 license identifier to files with no license;License cleanup;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9123870730400085
Add SPDX GPL-2.0 license identifier to files with no license;License cleanup;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.7008822560310364
Add SPDX GPL-2.0 license identifier to files with no license;License cleanup;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.881475031375885
to be applied to the file;a file by file comparison of the scanner;All documentation files were explicitly excluded;explicitly excluded;Contradicts;0.5485494136810303
to be applied to the file;a file by file comparison of the scanner;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8295587301254272
Make and config files were included as candidates if they contained >5 lines of source;File already had some variant of a license header in it (even if <5 lines);All documentation files were explicitly excluded;explicitly excluded;Contradicts;0.690517246723175
Make and config files were included as candidates if they contained >5 lines of source;File already had some variant of a license header in it (even if <5 lines);Make dead caches discard free slabs immediately;slub;Contradicts;0.7348293662071228
Make and config files were included as candidates if they contained >5 lines of source;File already had some variant of a license header in it (even if <5 lines);I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.793546199798584
Make and config files were included as candidates if they contained >5 lines of source;File already had some variant of a license header in it (even if <5 lines);The new rule is: page->lru is what you use;if you want to keep your page on a list;Contradicts;0.7454689741134644
Make and config files were included as candidates if they contained >5 lines of source;File already had some variant of a license header in it (even if <5 lines);we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.7392256855964661
Make and config files were included as candidates if they contained >5 lines of source;File already had some variant of a license header in it (even if <5 lines);We remove kmemtrace  ;kmemtrace has been superseded by kmem trace events and perf-kmem;Contradicts;0.6462834477424622
Make and config files were included as candidates if they contained >5 lines of source;File already had some variant of a license header in it (even if <5 lines);This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9449973106384277
Make and config files were included as candidates if they contained >5 lines of source;File already had some variant of a license header in it (even if <5 lines);Cleanup zeroing allocations;Slab allocators;Contradicts;0.5248233079910278
Make and config files were included as candidates if they contained >5 lines of source;File already had some variant of a license header in it (even if <5 lines);we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.5504686236381531
Make and config files were included as candidates if they contained >5 lines of source;File already had some variant of a license header in it (even if <5 lines);Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.8804388046264648
All documentation files were explicitly excluded;explicitly excluded;ksize() can simply return PAGE_SIZE << compound_order(page);There is no need to store the allocated size;Contradicts;0.504959762096405
All documentation files were explicitly excluded;explicitly excluded;added reclaim context annotation to kswapd, and allocation tracing to slab allocators  ;which may only ever reach the page allocator in rare cases, so it is good to put annotations here too;Contradicts;0.5079247355461121
All documentation files were explicitly excluded;explicitly excluded;record page flag overlays explicitly;slob;Contradicts;0.5033729076385498
All documentation files were explicitly excluded;explicitly excluded;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.886951744556427
All documentation files were explicitly excluded;explicitly excluded;Cleanup zeroing allocations;Slab allocators;Contradicts;0.5015905499458313
All documentation files were explicitly excluded;explicitly excluded;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.726546049118042
the top level COPYING file license applied;both scanners couldnt find any license traces, file was considered to have no license information;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.6073489785194397
the top level COPYING file license applied;both scanners couldnt find any license traces, file was considered to have no license information;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.6357958316802979
the top level COPYING file license applied;both scanners couldnt find any license traces, file was considered to have no license information;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9373584985733032
the top level COPYING file license applied;both scanners couldnt find any license traces, file was considered to have no license information;Cleanup zeroing allocations;Slab allocators;Contradicts;0.5959734916687012
the top level COPYING file license applied;both scanners couldnt find any license traces, file was considered to have no license information;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.7189528942108154
For non */uapi/* files;that summary was;record page flag overlays explicitly;slob;Contradicts;0.5344982743263245
For non */uapi/* files;that summary was;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.909846305847168
For non */uapi/* files;that summary was;Cleanup zeroing allocations;Slab allocators;Contradicts;0.595429539680481
For non */uapi/* files;that summary was;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.6594884991645813
Kate also obtained a third independent scan of the 4.13 code base from FOSSology, and compared selected files where the other two scanners disagreed against that SPDX file;to see if there was new insights;Make dead caches discard free slabs immediately;slub;Contradicts;0.5571992993354797
Kate also obtained a third independent scan of the 4.13 code base from FOSSology, and compared selected files where the other two scanners disagreed against that SPDX file;to see if there was new insights;No need to zero mapping since it is no longer in use;it is no longer in use;Contradicts;0.6410925984382629
Kate also obtained a third independent scan of the 4.13 code base from FOSSology, and compared selected files where the other two scanners disagreed against that SPDX file;to see if there was new insights;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.6323954463005066
Kate also obtained a third independent scan of the 4.13 code base from FOSSology, and compared selected files where the other two scanners disagreed against that SPDX file;to see if there was new insights;We remove kmemtrace  ;kmemtrace has been superseded by kmem trace events and perf-kmem;Contradicts;0.5360458493232727
Kate also obtained a third independent scan of the 4.13 code base from FOSSology, and compared selected files where the other two scanners disagreed against that SPDX file;to see if there was new insights;include/linux/kmemtrace.h: header file for kmemtrace, include/trace/kmem.h: definition of kmem tracepoints;header file for kmemtrace, definition of kmem tracepoints;Contradicts;0.5212987661361694
Kate also obtained a third independent scan of the 4.13 code base from FOSSology, and compared selected files where the other two scanners disagreed against that SPDX file;to see if there was new insights;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9215519428253174
Kate also obtained a third independent scan of the 4.13 code base from FOSSology, and compared selected files where the other two scanners disagreed against that SPDX file;to see if there was new insights;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.6188861727714539
Thomas wrote a script to parse the csv files and add the proper SPDX tag to the file  ;in the format that the file expected;Make dead caches discard free slabs immediately;slub;Contradicts;0.5727008581161499
Thomas wrote a script to parse the csv files and add the proper SPDX tag to the file  ;in the format that the file expected;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.9306683540344238
Thomas wrote a script to parse the csv files and add the proper SPDX tag to the file  ;in the format that the file expected;slab_mutex for kmem_cache_shrink is removed;after its applied, there is no need in taking the slab_mutex;Contradicts;0.5482572317123413
Thomas wrote a script to parse the csv files and add the proper SPDX tag to the file  ;in the format that the file expected;Ran a ktest.pl config_bisect;Came up with this config as the problem;Contradicts;0.6512941718101501
Thomas wrote a script to parse the csv files and add the proper SPDX tag to the file  ;in the format that the file expected;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.6703615188598633
Thomas wrote a script to parse the csv files and add the proper SPDX tag to the file  ;in the format that the file expected;Remove kmemtrace ftrace plugin;tracing;Contradicts;0.5810028910636902
Thomas wrote a script to parse the csv files and add the proper SPDX tag to the file  ;in the format that the file expected;We remove kmemtrace  ;kmemtrace has been superseded by kmem trace events and perf-kmem;Contradicts;0.608063817024231
Thomas wrote a script to parse the csv files and add the proper SPDX tag to the file  ;in the format that the file expected;adds alloc_pages_exact_node() that only checks the nid;To avoid a comparison and branch, this patch;Contradicts;0.7673028111457825
Thomas wrote a script to parse the csv files and add the proper SPDX tag to the file  ;in the format that the file expected;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.7760758996009827
Thomas wrote a script to parse the csv files and add the proper SPDX tag to the file  ;in the format that the file expected;Cleanup zeroing allocations;Slab allocators;Contradicts;0.5152733325958252
Thomas wrote a script to parse the csv files and add the proper SPDX tag to the file  ;in the format that the file expected;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.600004255771637
Thomas wrote a script to parse the csv files and add the proper SPDX tag to the file  ;in the format that the file expected;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.8930091261863708
Thomas wrote a script to parse the csv files and add the proper SPDX tag to the file  ;in the format that the file expected;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.9157143235206604
Greg ran the script using the .csv files to generate the patches;to detect more types of files automatically and to distinguish between header and source .c files;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.5856475830078125
Greg ran the script using the .csv files to generate the patches;to detect more types of files automatically and to distinguish between header and source .c files;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.5749587416648865
Greg ran the script using the .csv files to generate the patches;to detect more types of files automatically and to distinguish between header and source .c files;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9583714604377747
Greg ran the script using the .csv files to generate the patches;to detect more types of files automatically and to distinguish between header and source .c files;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.569076418876648
Greg ran the script using the .csv files to generate the patches;to detect more types of files automatically and to distinguish between header and source .c files;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.7311025261878967
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;slab_mutex for kmem_cache_shrink is removed;after its applied, there is no need in taking the slab_mutex;Contradicts;0.5566115379333496
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;No need to zero mapping since it is no longer in use;it is no longer in use;Contradicts;0.5111323595046997
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8730669617652893
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;Cleanup zeroing allocations;Slab allocators;Contradicts;0.6488645672798157
reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.5325916409492493
And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8965219259262085
"reported chasing a bug
";their assumption that SLAB_DESTROY_BY_RCU provided an existence guarantee;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.7841262221336365
"reported chasing a bug
";their assumption that SLAB_DESTROY_BY_RCU provided an existence guarantee;kmalloc_track_caller() is correctly implemented;tracing the specified caller;Contradicts;0.5241100192070007
"reported chasing a bug
";their assumption that SLAB_DESTROY_BY_RCU provided an existence guarantee;No need to zero mapping since it is no longer in use;it is no longer in use;Contradicts;0.6924890875816345
"reported chasing a bug
";their assumption that SLAB_DESTROY_BY_RCU provided an existence guarantee;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.7038708329200745
"reported chasing a bug
";their assumption that SLAB_DESTROY_BY_RCU provided an existence guarantee;fixes the previous fix  ;completely wrong on closer inspection;Contradicts;0.5829500555992126
"reported chasing a bug
";their assumption that SLAB_DESTROY_BY_RCU provided an existence guarantee;record page flag overlays explicitly;slob;Contradicts;0.6108285784721375
"reported chasing a bug
";their assumption that SLAB_DESTROY_BY_RCU provided an existence guarantee;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9131593704223633
"reported chasing a bug
";their assumption that SLAB_DESTROY_BY_RCU provided an existence guarantee;Cleanup zeroing allocations;Slab allocators;Contradicts;0.7587686777114868
"reported chasing a bug
";their assumption that SLAB_DESTROY_BY_RCU provided an existence guarantee;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.5494828820228577
SLAB_DESTROY_BY_RCU only prevents freeing of an entire slab of blocks;Instead;Make dead caches discard free slabs immediately;slub;Contradicts;0.8704993724822998
SLAB_DESTROY_BY_RCU only prevents freeing of an entire slab of blocks;Instead;slab freezing exists;to avoid moving slabs from/to a partial list on free/alloc;Contradicts;0.5151524543762207
SLAB_DESTROY_BY_RCU only prevents freeing of an entire slab of blocks;Instead;This is possible now;the acquisition of the mutex was moved into kmem_cache_create();Contradicts;0.5766794085502625
SLAB_DESTROY_BY_RCU only prevents freeing of an entire slab of blocks;Instead;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9276356101036072
SLAB_DESTROY_BY_RCU only prevents freeing of an entire slab of blocks;Instead;Cleanup zeroing allocations;Slab allocators;Contradicts;0.6622934341430664
SLAB_DESTROY_BY_RCU only prevents freeing of an entire slab of blocks;Instead;handle SLAB_PANIC flag;slob;Contradicts;0.6956628561019897
SLAB_DESTROY_BY_RCU only prevents freeing of an entire slab of blocks;Instead;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.9816285371780396
SLAB_DESTROY_BY_RCU only prevents freeing of an entire slab of blocks;Instead;SLOB saving nearly half a megabyte of RAM;Comparison for otherwise identical builds;Contradicts;0.5293071269989014
renames SLAB_DESTROY_BY_RCU to SLAB_TYPESAFE_BY_RCU;to avoid future instances of this sort of confusion;slab freezing exists;to avoid moving slabs from/to a partial list on free/alloc;Contradicts;0.5298765301704407
renames SLAB_DESTROY_BY_RCU to SLAB_TYPESAFE_BY_RCU;to avoid future instances of this sort of confusion;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.9215783476829529
renames SLAB_DESTROY_BY_RCU to SLAB_TYPESAFE_BY_RCU;to avoid future instances of this sort of confusion;rename reset_page_mapcount() to page_mapcount_reset();it looked jarring to have them beside each other;Contradicts;0.6011541485786438
renames SLAB_DESTROY_BY_RCU to SLAB_TYPESAFE_BY_RCU;to avoid future instances of this sort of confusion;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.693871021270752
renames SLAB_DESTROY_BY_RCU to SLAB_TYPESAFE_BY_RCU;to avoid future instances of this sort of confusion;Pass only pointer to the object  ;"Nobody uses this ""feature"", nor does anybody use passed kmem cache in a non-trivial way";Contradicts;0.6243740916252136
renames SLAB_DESTROY_BY_RCU to SLAB_TYPESAFE_BY_RCU;to avoid future instances of this sort of confusion;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.937440037727356
renames SLAB_DESTROY_BY_RCU to SLAB_TYPESAFE_BY_RCU;to avoid future instances of this sort of confusion;add the necessary logic to all slab allocators to support __GFP_ZERO;support __GFP_ZERO;Contradicts;0.5160273909568787
renames SLAB_DESTROY_BY_RCU to SLAB_TYPESAFE_BY_RCU;to avoid future instances of this sort of confusion;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.6464129090309143
renames SLAB_DESTROY_BY_RCU to SLAB_TYPESAFE_BY_RCU;to avoid future instances of this sort of confusion;Remove obsolete SLAB_MUST_HWCACHE_ALIGN;obsolete;Contradicts;0.6779058575630188
renames SLAB_DESTROY_BY_RCU to SLAB_TYPESAFE_BY_RCU;to avoid future instances of this sort of confusion;handle SLAB_PANIC flag;slob;Contradicts;0.6990261077880859
renames SLAB_DESTROY_BY_RCU to SLAB_TYPESAFE_BY_RCU;to avoid future instances of this sort of confusion;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.9146199822425842
call synchronize_sched() just once;its enough to call it just once - after setting cpu_partial for all caches and before shrinking them;setting kmem_caches cpu_partial and min_partial constants to 0 and tuning put_cpu_partial();Achieving dropping frozen empty slabs immediately if cpu_partial = 0;Contradicts;0.5208610892295837
call synchronize_sched() just once;its enough to call it just once - after setting cpu_partial for all caches and before shrinking them;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.9579802751541138
call synchronize_sched() just once;its enough to call it just once - after setting cpu_partial for all caches and before shrinking them;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.7354674339294434
call synchronize_sched() just once;its enough to call it just once - after setting cpu_partial for all caches and before shrinking them;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.5173448920249939
call synchronize_sched() just once;its enough to call it just once - after setting cpu_partial for all caches and before shrinking them;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.7325337529182434
call synchronize_sched() just once;its enough to call it just once - after setting cpu_partial for all caches and before shrinking them;Introduce krealloc();reallocates memory while keeping the contents unchanged;Contradicts;0.5032926797866821
move it out of the slab_mutex  ;which we have to hold for iterating over the slab cache list;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.8857367634773254
move it out of the slab_mutex  ;which we have to hold for iterating over the slab cache list;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8204348087310791
move it out of the slab_mutex  ;which we have to hold for iterating over the slab cache list;"This routine cannot be removed after init in the case of slob.c -- it serves as a timer callback
";it serves as a timer callback;Contradicts;0.501798152923584
move it out of the slab_mutex  ;which we have to hold for iterating over the slab cache list;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.7229248881340027
Adjust API to return type int instead of previously type bool;previously type bool;Make dead caches discard free slabs immediately;slub;Contradicts;0.5762251019477844
Adjust API to return type int instead of previously type bool;previously type bool;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.7151997685432434
Adjust API to return type int instead of previously type bool;previously type bool;ksize() can simply return PAGE_SIZE << compound_order(page);There is no need to store the allocated size;Contradicts;0.6354071497917175
Adjust API to return type int instead of previously type bool;previously type bool;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.7848641276359558
Adjust API to return type int instead of previously type bool;previously type bool;Cleanup zeroing allocations;Slab allocators;Contradicts;0.5994874238967896
Adjust API to return type int instead of previously type bool;previously type bool;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.5738013386726379
Adjust API to return type int instead of previously type bool;previously type bool;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.6166908144950867
allow future extension of the bulk alloc API;is done to;Make dead caches discard free slabs immediately;slub;Contradicts;0.6100432872772217
allow future extension of the bulk alloc API;is done to;slab freezing exists;to avoid moving slabs from/to a partial list on free/alloc;Contradicts;0.6129622459411621
allow future extension of the bulk alloc API;is done to;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.8308543562889099
allow future extension of the bulk alloc API;is done to;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9428834915161133
allow future extension of the bulk alloc API;is done to;Cleanup zeroing allocations;Slab allocators;Contradicts;0.6625176668167114
allow future extension of the bulk alloc API;is done to;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.6634401679039001
allow future extension of the bulk alloc API;is done to;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.5431903004646301
We always end up returning some objects at the cost of another cmpxchg  ;Else;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.7766534090042114
We always end up returning some objects at the cost of another cmpxchg  ;Else;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.5481492877006531
"To keep compatible with future users of this API linking against an older kernel when using the new flag, we need to return the number of allocated objects with this API change.
";to keep compatible;Make dead caches discard free slabs immediately;slub;Contradicts;0.8043422698974609
"To keep compatible with future users of this API linking against an older kernel when using the new flag, we need to return the number of allocated objects with this API change.
";to keep compatible;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.9188286662101746
"To keep compatible with future users of this API linking against an older kernel when using the new flag, we need to return the number of allocated objects with this API change.
";to keep compatible;Thanks to list_lru reparenting, we no longer keep entries for offline cgroups in per-memcg arrays;We do not have to bother if a per-memcg cache will be shrunk a bit later than it could be;Contradicts;0.602617084980011
"To keep compatible with future users of this API linking against an older kernel when using the new flag, we need to return the number of allocated objects with this API change.
";to keep compatible;turn on/off CONFIG_DEBUG_SLAB without full kernel build and remove some complicated #if defintion;After this change, simplify the process and reduce complexity;Contradicts;0.5314247608184814
"To keep compatible with future users of this API linking against an older kernel when using the new flag, we need to return the number of allocated objects with this API change.
";to keep compatible;slab_mutex for kmem_cache_shrink is removed;after its applied, there is no need in taking the slab_mutex;Contradicts;0.641045331954956
"To keep compatible with future users of this API linking against an older kernel when using the new flag, we need to return the number of allocated objects with this API change.
";to keep compatible;No need to zero mapping since it is no longer in use;it is no longer in use;Contradicts;0.9814220666885376
"To keep compatible with future users of this API linking against an older kernel when using the new flag, we need to return the number of allocated objects with this API change.
";to keep compatible;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.9362034797668457
"To keep compatible with future users of this API linking against an older kernel when using the new flag, we need to return the number of allocated objects with this API change.
";to keep compatible;Remove kmemtrace ftrace plugin;tracing;Contradicts;0.8332684636116028
"To keep compatible with future users of this API linking against an older kernel when using the new flag, we need to return the number of allocated objects with this API change.
";to keep compatible;We remove kmemtrace  ;kmemtrace has been superseded by kmem trace events and perf-kmem;Contradicts;0.8292407989501953
"To keep compatible with future users of this API linking against an older kernel when using the new flag, we need to return the number of allocated objects with this API change.
";to keep compatible;include/linux/kmemtrace.h: header file for kmemtrace, include/trace/kmem.h: definition of kmem tracepoints;header file for kmemtrace, definition of kmem tracepoints;Contradicts;0.5396087169647217
"To keep compatible with future users of this API linking against an older kernel when using the new flag, we need to return the number of allocated objects with this API change.
";to keep compatible;Drop it  ;if you want;Contradicts;0.8553001880645752
"To keep compatible with future users of this API linking against an older kernel when using the new flag, we need to return the number of allocated objects with this API change.
";to keep compatible;Pass only pointer to the object  ;"Nobody uses this ""feature"", nor does anybody use passed kmem cache in a non-trivial way";Contradicts;0.8780235648155212
"To keep compatible with future users of this API linking against an older kernel when using the new flag, we need to return the number of allocated objects with this API change.
";to keep compatible;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.6988031268119812
"To keep compatible with future users of this API linking against an older kernel when using the new flag, we need to return the number of allocated objects with this API change.
";to keep compatible;Cleanup zeroing allocations;Slab allocators;Contradicts;0.8735116124153137
"To keep compatible with future users of this API linking against an older kernel when using the new flag, we need to return the number of allocated objects with this API change.
";to keep compatible;Make slub return NULL like the other allocators if a too large memory segment is requested via __kmalloc;other allocators;Contradicts;0.5983997583389282
"To keep compatible with future users of this API linking against an older kernel when using the new flag, we need to return the number of allocated objects with this API change.
";to keep compatible;remove bigblock tracking;slob;Contradicts;0.7552961111068726
"To keep compatible with future users of this API linking against an older kernel when using the new flag, we need to return the number of allocated objects with this API change.
";to keep compatible;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.9301564693450928
"To keep compatible with future users of this API linking against an older kernel when using the new flag, we need to return the number of allocated objects with this API change.
";to keep compatible;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.5776052474975586
"To keep compatible with future users of this API linking against an older kernel when using the new flag, we need to return the number of allocated objects with this API change.
";to keep compatible;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.9918644428253174
hiding potentially buggy callers;except temporarily;kmalloc_track_caller() is correctly implemented;tracing the specified caller;Contradicts;0.5409283638000488
hiding potentially buggy callers;except temporarily;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.5838075280189514
hiding potentially buggy callers;except temporarily;record page flag overlays explicitly;slob;Contradicts;0.9269780516624451
hiding potentially buggy callers;except temporarily;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9941297769546509
hiding potentially buggy callers;except temporarily;Cleanup zeroing allocations;Slab allocators;Contradicts;0.7045354247093201
