Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
This patch adds a mechanism to insert lid events as a compensation for the platform triggered ones to form a complete event switches  ;in order to make sure that the platform triggered events can always be reliably delivered to the userspace;Add CONFIG_ACPI_PROC_EVENT to allow removal of /proc/acpi/event;to allow removal of /proc/acpi/event;Contradicts;0.8817843198776245
This patch adds a mechanism to insert lid events as a compensation for the platform triggered ones to form a complete event switches  ;in order to make sure that the platform triggered events can always be reliably delivered to the userspace;Use acpi_devices handle instead of drivers  ;-;Contradicts;0.5182851552963257
This patch adds a mechanism to insert lid events as a compensation for the platform triggered ones to form a complete event switches  ;in order to make sure that the platform triggered events can always be reliably delivered to the userspace;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.6406183838844299
it should not send the complement switch event for the unreliable initial lid state notification;However this mechanism is not suitable for lid_init_state=open/method;When we removed the procfs dir on error or if the driver is unbound;the two variables acpi_lid_dir and acpi_button_dir were not reset;Contradicts;0.5481804609298706
it should not send the complement switch event for the unreliable initial lid state notification;However this mechanism is not suitable for lid_init_state=open/method;Add ACPI Button event via netlink routine;-;Contradicts;0.5882682800292969
it should not send the complement switch event for the unreliable initial lid state notification;However this mechanism is not suitable for lid_init_state=open/method;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.7295135855674744
it should not send the complement switch event for the unreliable initial lid state notification;However this mechanism is not suitable for lid_init_state=open/method;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.5247042179107666
implements this mechanism  ;only;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.5698152184486389
Use key event type to implement ACPI lid events;Another approach;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.5348804593086243
Use key event type to implement ACPI lid events;Another approach;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.6626445055007935
While using KEY event type, there is no such problem;no such problem;prints out an error message indicating which .h file needs to be added to the file;the file doesnt have fitting include block;Contradicts;0.5813952088356018
While using KEY event type, there is no such problem;no such problem;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.7675278186798096
While using KEY event type, there is no such problem;no such problem;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.5848653316497803
When we removed the procfs dir on error or if the driver is unbound;the two variables acpi_lid_dir and acpi_button_dir were not reset;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.8243234157562256
When we removed the procfs dir on error or if the driver is unbound;the two variables acpi_lid_dir and acpi_button_dir were not reset;"proc_fops is declared as ""const""";should give some thoughts;Contradicts;0.5166808366775513
Correct a wrong macro usage;This patch simplies the code by merging some redundant code;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.647926390171051
this patch stops sending the initial lid state to the userspace;to avoid sending the wrong lid state to the userspace to trigger such kind of wrong suspending;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.5098077654838562
There is no need to carry potentially outdated Free Software Foundation mailing address in file headers;since the COPYING file includes it;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.6453864574432373
"Mark ACPI buttons (other than the lid) as ""suspended"" during system suspend and report wakeup events on button events";To prevent propagating those events up the stack;removed ACPI Button event which originally was sent to userspace via /proc/acpi/event;Remove the old /proc/acpi/event interface;Contradicts;0.7976068258285522
"Mark ACPI buttons (other than the lid) as ""suspended"" during system suspend and report wakeup events on button events";To prevent propagating those events up the stack;it is sufficient to set/unset the wakeup mask bits for them during system sleep transitions;"this means that the reference counting of ""wakeup"" GPEs doesnt really make sense";Contradicts;0.5403246879577637
"Mark ACPI buttons (other than the lid) as ""suspended"" during system suspend and report wakeup events on button events";To prevent propagating those events up the stack;Most gfp.h inclusion directives were ignored  ;stuff from gfp.h was usually wildly available and often used in preprocessor macros;Contradicts;0.604333758354187
"Mark ACPI buttons (other than the lid) as ""suspended"" during system suspend and report wakeup events on button events";To prevent propagating those events up the stack;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.8611810803413391
"Mark ACPI buttons (other than the lid) as ""suspended"" during system suspend and report wakeup events on button events";To prevent propagating those events up the stack;dont try to use a non-existent lid device;non-existent;Contradicts;0.6919754147529602
"Mark ACPI buttons (other than the lid) as ""suspended"" during system suspend and report wakeup events on button events";To prevent propagating those events up the stack;Remove button->device pointer;button;Contradicts;0.6091476082801819
"Mark ACPI buttons (other than the lid) as ""suspended"" during system suspend and report wakeup events on button events";To prevent propagating those events up the stack;"proc_fops is declared as ""const""";should give some thoughts;Contradicts;0.5566408634185791
"Mark ACPI buttons (other than the lid) as ""suspended"" during system suspend and report wakeup events on button events";To prevent propagating those events up the stack;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.7821044921875
Add ACPI Button event via netlink routine;-;removed ACPI Button event which originally was sent to userspace via /proc/acpi/event;Remove the old /proc/acpi/event interface;Contradicts;0.9874193072319031
Add ACPI Button event via netlink routine;-;add ACPI Button event back via netlink routine;Now ACPI events are sent to userspace via netlink;Contradicts;0.6402150988578796
Add ACPI Button event via netlink routine;-;add #ifdefs to prevent them from being built in that case  ;several suspend/resume functions in ACPI drivers are not used for CONFIG_PM_SLEEP unset;Contradicts;0.5337446928024292
Add ACPI Button event via netlink routine;-;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.7191907167434692
Add ACPI Button event via netlink routine;-;Remove button->device pointer;button;Contradicts;0.9239407777786255
removed ACPI Button event which originally was sent to userspace via /proc/acpi/event;Remove the old /proc/acpi/event interface;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.8578506112098694
This caused ACPI shutdown regression on gentoo;VirtualBox;Button GPEs have been enabled in the acpi_wake_device_init() during boot;the button driver enables them for the second time;Contradicts;0.5432829856872559
This caused ACPI shutdown regression on gentoo;VirtualBox;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.7307009100914001
This caused ACPI shutdown regression on gentoo;VirtualBox;We no longer need a pointer from struct acpi_button back to the struct acpi_device;no longer need;Contradicts;0.551220715045929
This caused ACPI shutdown regression on gentoo;VirtualBox;"rmmoded directories will be empty and return ""."" and "".."" -- no harm";no harm;Contradicts;0.7079441547393799
add ACPI Button event back via netlink routine;Now ACPI events are sent to userspace via netlink;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.6946383714675903
add ACPI Button event back via netlink routine;Now ACPI events are sent to userspace via netlink;Remove button->device pointer;button;Contradicts;0.8712674975395203
fix button driver compile error when CONFIG_PM_SLEEP is undefined;CONFIG_PM_SLEEP is undefined;it is sufficient to set/unset the wakeup mask bits for them during system sleep transitions;"this means that the reference counting of ""wakeup"" GPEs doesnt really make sense";Contradicts;0.5028511881828308
fix button driver compile error when CONFIG_PM_SLEEP is undefined;CONFIG_PM_SLEEP is undefined;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.7081820964813232
fix button driver compile error when CONFIG_PM_SLEEP is undefined;CONFIG_PM_SLEEP is undefined;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.5665770173072815
compile error;CONFIG_PM_SLEEP is undefined;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.5030245184898376
Fix enabling button GPEs twice;Fix;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.8709266781806946
Button GPEs have been enabled in the acpi_wake_device_init() during boot;the button driver enables them for the second time;add #ifdefs to prevent them from being built in that case  ;several suspend/resume functions in ACPI drivers are not used for CONFIG_PM_SLEEP unset;Contradicts;0.700051486492157
Button GPEs have been enabled in the acpi_wake_device_init() during boot;the button driver enables them for the second time;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.8994452953338623
Replace direct inclusions of <acpi/acpi.h>, <acpi/acpi_bus.h> and <acpi/acpi_drivers.h> with <linux/acpi.h> inclusions and remove some inclusions of those files that arent necessary;incorrect, not necessary;<acpi/acpi_bus.h> be included prior to <acpi/acpi_drivers.h>;so that the acpi_pci_root declarations the latter depends on are always there;Contradicts;0.7327617406845093
Replace direct inclusions of <acpi/acpi.h>, <acpi/acpi_bus.h> and <acpi/acpi_drivers.h> with <linux/acpi.h> inclusions and remove some inclusions of those files that arent necessary;incorrect, not necessary;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.6285613179206848
Replace direct inclusions of <acpi/acpi.h>, <acpi/acpi_bus.h> and <acpi/acpi_drivers.h> with <linux/acpi.h> inclusions and remove some inclusions of those files that arent necessary;incorrect, not necessary;"rmmoded directories will be empty and return ""."" and "".."" -- no harm";no harm;Contradicts;0.7577327489852905
Replace direct inclusions of <acpi/acpi.h>, <acpi/acpi_bus.h> and <acpi/acpi_drivers.h> with <linux/acpi.h> inclusions and remove some inclusions of those files that arent necessary;incorrect, not necessary;Move all the component definitions for drivers to a single shared place, include/acpi/acpi_drivers.h  ;to have a single shared place;Contradicts;0.5468448996543884
<acpi/acpi.h>, <acpi/acpi_bus.h> and <acpi/acpi_drivers.h> should not be included directly from any files that are built for CONFIG_ACPI unset;because that generally leads to build warnings about undefined symbols in !CONFIG_ACPI builds;<acpi/acpi_bus.h> be included prior to <acpi/acpi_drivers.h>;so that the acpi_pci_root declarations the latter depends on are always there;Contradicts;0.5422389507293701
<acpi/acpi.h>, <acpi/acpi_bus.h> and <acpi/acpi_drivers.h> should not be included directly from any files that are built for CONFIG_ACPI unset;because that generally leads to build warnings about undefined symbols in !CONFIG_ACPI builds;Im fairly confident about the coverage of this conversion patch  ;Given the fact that I had only a couple of failures from tests on step 6;Contradicts;0.5108616948127747
<acpi/acpi.h>, <acpi/acpi_bus.h> and <acpi/acpi_drivers.h> should not be included directly from any files that are built for CONFIG_ACPI unset;because that generally leads to build warnings about undefined symbols in !CONFIG_ACPI builds;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.6397019624710083
<acpi/acpi.h>, <acpi/acpi_bus.h> and <acpi/acpi_drivers.h> should not be included directly from any files that are built for CONFIG_ACPI unset;because that generally leads to build warnings about undefined symbols in !CONFIG_ACPI builds;Move all the component definitions for drivers to a single shared place, include/acpi/acpi_drivers.h  ;to have a single shared place;Contradicts;0.568082332611084
<acpi/acpi.h>, <acpi/acpi_bus.h> and <acpi/acpi_drivers.h> should not be included directly from any files that are built for CONFIG_ACPI unset;because that generally leads to build warnings about undefined symbols in !CONFIG_ACPI builds;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.5461583733558655
<acpi/acpi_bus.h> be included prior to <acpi/acpi_drivers.h>;so that the acpi_pci_root declarations the latter depends on are always there;Update gfp.h and slab.h includes  ;prepare for breaking implicit slab.h inclusion from percpu.h;Contradicts;0.5082129240036011
<acpi/acpi_bus.h> be included prior to <acpi/acpi_drivers.h>;so that the acpi_pci_root declarations the latter depends on are always there;"rmmoded directories will be empty and return ""."" and "".."" -- no harm";no harm;Contradicts;0.5167182087898254
<acpi/acpi_bus.h> be included prior to <acpi/acpi_drivers.h>;so that the acpi_pci_root declarations the latter depends on are always there;Re-name acpi_bus_generate_event() to acpi_bus_generate_proc_event()  ;to make sure there is no confusion that it is for /proc/acpi/event only;Contradicts;0.5048791170120239
<acpi/acpi_bus.h> be included prior to <acpi/acpi_drivers.h>;so that the acpi_pci_root declarations the latter depends on are always there;Use acpi_devices handle instead of drivers  ;-;Contradicts;0.6893982291221619
<acpi/acpi_bus.h> be included prior to <acpi/acpi_drivers.h>;so that the acpi_pci_root declarations the latter depends on are always there;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.623755693435669
Use the patch to replace the origin code;provide a better solution;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.5035493969917297
Remove useless type argument of driver .remove() operation;useless;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.6855998635292053
"The second argument of ACPI driver .remove() operation is only used by the ACPI processor driver
";the value passed to that driver through it is always available from the given struct acpi_device objects removal_type field;add #ifdefs to prevent them from being built in that case  ;several suspend/resume functions in ACPI drivers are not used for CONFIG_PM_SLEEP unset;Contradicts;0.6934651136398315
"The second argument of ACPI driver .remove() operation is only used by the ACPI processor driver
";the value passed to that driver through it is always available from the given struct acpi_device objects removal_type field;Use acpi_devices handle instead of drivers  ;-;Contradicts;0.8106938004493713
"The second argument of ACPI driver .remove() operation is only used by the ACPI processor driver
";the value passed to that driver through it is always available from the given struct acpi_device objects removal_type field;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.5331690907478333
Fix unused function warnings for CONFIG_PM_SLEEP;unused function warnings;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.654670774936676
add #ifdefs to prevent them from being built in that case  ;several suspend/resume functions in ACPI drivers are not used for CONFIG_PM_SLEEP unset;it is sufficient to set/unset the wakeup mask bits for them during system sleep transitions;"this means that the reference counting of ""wakeup"" GPEs doesnt really make sense";Contradicts;0.7064987421035767
add #ifdefs to prevent them from being built in that case  ;several suspend/resume functions in ACPI drivers are not used for CONFIG_PM_SLEEP unset;CONFIG_GCOV_KERNEL was turned off for all tests and a few more options had to be turned off depending on archs to make things build;my distributed build env didnt work with gcov compiles, like ipr on powerpc/64 which failed due to missing writeq;Contradicts;0.6225244998931885
add #ifdefs to prevent them from being built in that case  ;several suspend/resume functions in ACPI drivers are not used for CONFIG_PM_SLEEP unset;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.5672277212142944
add #ifdefs to prevent them from being built in that case  ;several suspend/resume functions in ACPI drivers are not used for CONFIG_PM_SLEEP unset;"This patch is to eliminate the above warning message
";Device PNP0C0D:00 failed to resume: error 1;Contradicts;0.6386982798576355
remove unused procfs I/F;unused;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.5868306159973145
remove unused procfs I/F;unused;Re-name acpi_bus_generate_event() to acpi_bus_generate_proc_event()  ;to make sure there is no confusion that it is for /proc/acpi/event only;Contradicts;0.6263371706008911
Remove unused ACPI button procfs interface;unused;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.7043861746788025
Remove unused ACPI button procfs interface;unused;not all ACPI drivers use/want it;they should not have to #undef PREFIX to define their own;Contradicts;0.5392483472824097
Avoid disabling wakeup unnecessarily on remove;-;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.8012880682945251
Avoid disabling wakeup unnecessarily on remove;-;Better to oops and learn about a bug;than to silently cover it up;Contradicts;0.5246842503547668
Use device wakeup flags for handling ACPI wakeup devices;for handling ACPI wakeup devices;use standard device wakeup flags instead of the special ACPI flags for handling those devices;address this problem;Contradicts;0.9453654885292053
Use device wakeup flags for handling ACPI wakeup devices;for handling ACPI wakeup devices;it is sufficient to set/unset the wakeup mask bits for them during system sleep transitions;"this means that the reference counting of ""wakeup"" GPEs doesnt really make sense";Contradicts;0.5342188477516174
Use device wakeup flags for handling ACPI wakeup devices;for handling ACPI wakeup devices;Most gfp.h inclusion directives were ignored  ;stuff from gfp.h was usually wildly available and often used in preprocessor macros;Contradicts;0.5733252763748169
Use device wakeup flags for handling ACPI wakeup devices;for handling ACPI wakeup devices;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.7252323627471924
Use device wakeup flags for handling ACPI wakeup devices;for handling ACPI wakeup devices;Better to oops and learn about a bug;than to silently cover it up;Contradicts;0.6429959535598755
Use device wakeup flags for handling ACPI wakeup devices;for handling ACPI wakeup devices;"proc_fops is declared as ""const""";should give some thoughts;Contradicts;0.5473476648330688
use standard device wakeup flags instead of the special ACPI flags for handling those devices;address this problem;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.7197338342666626
use standard device wakeup flags instead of the special ACPI flags for handling those devices;address this problem;Add CONFIG_ACPI_PROC_EVENT to allow removal of /proc/acpi/event;to allow removal of /proc/acpi/event;Contradicts;0.6227280497550964
use standard device wakeup flags instead of the special ACPI flags for handling those devices;address this problem;Use acpi_devices handle instead of drivers  ;-;Contradicts;0.8795613646507263
use standard device wakeup flags instead of the special ACPI flags for handling those devices;address this problem;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.7308357357978821
Use GPE reference counting to support shared GPEs  ;the wakeup enable mask bits of GPEs are set as soon as the GPEs are enabled to wake up the system;it is sufficient to set/unset the wakeup mask bits for them during system sleep transitions;"this means that the reference counting of ""wakeup"" GPEs doesnt really make sense";Contradicts;0.6819917559623718
Use GPE reference counting to support shared GPEs  ;the wakeup enable mask bits of GPEs are set as soon as the GPEs are enabled to wake up the system;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.9210445880889893
Use GPE reference counting to support shared GPEs  ;the wakeup enable mask bits of GPEs are set as soon as the GPEs are enabled to wake up the system;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.5286849141120911
it is sufficient to set/unset the wakeup mask bits for them during system sleep transitions;"this means that the reference counting of ""wakeup"" GPEs doesnt really make sense";Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.930239200592041
it is sufficient to set/unset the wakeup mask bits for them during system sleep transitions;"this means that the reference counting of ""wakeup"" GPEs doesnt really make sense";dont try to use a non-existent lid device;non-existent;Contradicts;0.5821100473403931
it is sufficient to set/unset the wakeup mask bits for them during system sleep transitions;"this means that the reference counting of ""wakeup"" GPEs doesnt really make sense";Better to oops and learn about a bug;than to silently cover it up;Contradicts;0.576430082321167
it is sufficient to set/unset the wakeup mask bits for them during system sleep transitions;"this means that the reference counting of ""wakeup"" GPEs doesnt really make sense";dont want such modular code;definitely;Contradicts;0.574056088924408
it is sufficient to set/unset the wakeup mask bits for them during system sleep transitions;"this means that the reference counting of ""wakeup"" GPEs doesnt really make sense";un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.6912830471992493
This will allow us to simplify the GPE handling code quite a bit;that change is too intrusive for 2.6.35;Most gfp.h inclusion directives were ignored  ;stuff from gfp.h was usually wildly available and often used in preprocessor macros;Contradicts;0.7825433611869812
This will allow us to simplify the GPE handling code quite a bit;that change is too intrusive for 2.6.35;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.6689444184303284
This will allow us to simplify the GPE handling code quite a bit;that change is too intrusive for 2.6.35;"rmmoded directories will be empty and return ""."" and "".."" -- no harm";no harm;Contradicts;0.6739820241928101
This will allow us to simplify the GPE handling code quite a bit;that change is too intrusive for 2.6.35;dont want such modular code;definitely;Contradicts;0.7239538431167603
Update gfp.h and slab.h includes  ;prepare for breaking implicit slab.h inclusion from percpu.h;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.646449625492096
Update gfp.h and slab.h includes  ;prepare for breaking implicit slab.h inclusion from percpu.h;dont want such modular code;definitely;Contradicts;0.5521615147590637
Update gfp.h and slab.h includes  ;prepare for breaking implicit slab.h inclusion from percpu.h;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.5377153754234314
Prepare for this change by updating users of gfp and slab facilities;include those headers directly instead of assuming availability;Most gfp.h inclusion directives were ignored  ;stuff from gfp.h was usually wildly available and often used in preprocessor macros;Contradicts;0.665366530418396
Prepare for this change by updating users of gfp and slab facilities;include those headers directly instead of assuming availability;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.7486816644668579
Prepare for this change by updating users of gfp and slab facilities;include those headers directly instead of assuming availability;Better to oops and learn about a bug;than to silently cover it up;Contradicts;0.8031954765319824
Prepare for this change by updating users of gfp and slab facilities;include those headers directly instead of assuming availability;"proc_fops is declared as ""const""";should give some thoughts;Contradicts;0.6437935829162598
Prepare for this change by updating users of gfp and slab facilities;include those headers directly instead of assuming availability;Use acpi_devices handle instead of drivers  ;-;Contradicts;0.5589122176170349
Prepare for this change by updating users of gfp and slab facilities;include those headers directly instead of assuming availability;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.5206508636474609
the following script is used as the basis of conversion;As this conversion needs to touch a large number of source files;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.5174696445465088
only the necessary includes are there;necessary;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.6542844772338867
only the necessary includes are there;necessary;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.6780954003334045
put the new include  ;its order conforms to its surrounding;Also remove includes of input.h from non-input sources only for BIT macro definition;non-input sources, BIT macro definition;Contradicts;0.6135749816894531
put the new include  ;its order conforms to its surrounding;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.5064347982406616
prints out an error message indicating which .h file needs to be added to the file;the file doesnt have fitting include block;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.7366595268249512
prints out an error message indicating which .h file needs to be added to the file;the file doesnt have fitting include block;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.6441718339920044
Most gfp.h inclusion directives were ignored  ;stuff from gfp.h was usually wildly available and often used in preprocessor macros;Im fairly confident about the coverage of this conversion patch  ;Given the fact that I had only a couple of failures from tests on step 6;Contradicts;0.7878379821777344
Most gfp.h inclusion directives were ignored  ;stuff from gfp.h was usually wildly available and often used in preprocessor macros;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.6483570337295532
failures were fixed;Build tests were done on the following configurations;"Invoke with ; as leaving it off confuses Lindent  ";gcc doesnt care;Contradicts;0.5012141466140747
CONFIG_GCOV_KERNEL was turned off for all tests and a few more options had to be turned off depending on archs to make things build;my distributed build env didnt work with gcov compiles, like ipr on powerpc/64 which failed due to missing writeq;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.7512317895889282
CONFIG_GCOV_KERNEL was turned off for all tests and a few more options had to be turned off depending on archs to make things build;my distributed build env didnt work with gcov compiles, like ipr on powerpc/64 which failed due to missing writeq;"rmmoded directories will be empty and return ""."" and "".."" -- no harm";no harm;Contradicts;0.5611998438835144
Add more run-time wake-up fields;Add more;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.6284760236740112
Introduce a new wake-up flag, always_enabled, for marking devices that should be permanently enabled to generate run-time events  ;devices that should be permanently enabled to generate run-time events;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.6649673581123352
Introduce a new wake-up flag, always_enabled, for marking devices that should be permanently enabled to generate run-time events  ;devices that should be permanently enabled to generate run-time events;Remove button->device pointer;button;Contradicts;0.5898991823196411
Introduce a new wake-up flag, always_enabled, for marking devices that should be permanently enabled to generate run-time events  ;devices that should be permanently enabled to generate run-time events;leave ->owner as easy-manipulative field;somebody will forget to unpin previous/pin current module when switching ->owner;Contradicts;0.5005738139152527
Introduce a new wake-up flag, always_enabled, for marking devices that should be permanently enabled to generate run-time events  ;devices that should be permanently enabled to generate run-time events;"rmmoded directories will be empty and return ""."" and "".."" -- no harm";no harm;Contradicts;0.5080415606498718
Introduce a new wake-up flag, always_enabled, for marking devices that should be permanently enabled to generate run-time events  ;devices that should be permanently enabled to generate run-time events;Add CONFIG_ACPI_PROC_EVENT to allow removal of /proc/acpi/event;to allow removal of /proc/acpi/event;Contradicts;0.543700635433197
Introduce a new wake-up flag, always_enabled, for marking devices that should be permanently enabled to generate run-time events  ;devices that should be permanently enabled to generate run-time events;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.6689152121543884
Introduce a reference counter for run-wake devices and a function that will initialize all of the run-time wake-up fields for given device.;-;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.8221305012702942
Introduce a reference counter for run-wake devices and a function that will initialize all of the run-time wake-up fields for given device.;-;Remove button->device pointer;button;Contradicts;0.8266857266426086
Introduce a reference counter for run-wake devices and a function that will initialize all of the run-time wake-up fields for given device.;-;"rmmoded directories will be empty and return ""."" and "".."" -- no harm";no harm;Contradicts;0.7968257665634155
Introduce a reference counter for run-wake devices and a function that will initialize all of the run-time wake-up fields for given device.;-;dont want such modular code;definitely;Contradicts;0.6011377573013306
Introduce a reference counter for run-wake devices and a function that will initialize all of the run-time wake-up fields for given device.;-;Add CONFIG_ACPI_PROC_EVENT to allow removal of /proc/acpi/event;to allow removal of /proc/acpi/event;Contradicts;0.7259440422058105
Introduce a reference counter for run-wake devices and a function that will initialize all of the run-time wake-up fields for given device.;-;Use acpi_devices handle instead of drivers  ;-;Contradicts;0.525436520576477
Introduce a reference counter for run-wake devices and a function that will initialize all of the run-time wake-up fields for given device.;-;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.8760104775428772
Add an API to allow devices to indicate whether or not they want their devices GPE to be enabled for both runtime and wakeup events;to allow devices to indicate whether or not they want their devices GPE to be enabled;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Contradicts;0.8899784088134766
Add an API to allow devices to indicate whether or not they want their devices GPE to be enabled for both runtime and wakeup events;to allow devices to indicate whether or not they want their devices GPE to be enabled;"rmmoded directories will be empty and return ""."" and "".."" -- no harm";no harm;Contradicts;0.5420217514038086
Add an API to allow devices to indicate whether or not they want their devices GPE to be enabled for both runtime and wakeup events;to allow devices to indicate whether or not they want their devices GPE to be enabled;dont want such modular code;definitely;Contradicts;0.5356519222259521
Add an API to allow devices to indicate whether or not they want their devices GPE to be enabled for both runtime and wakeup events;to allow devices to indicate whether or not they want their devices GPE to be enabled;Re-name acpi_bus_generate_event() to acpi_bus_generate_proc_event()  ;to make sure there is no confusion that it is for /proc/acpi/event only;Contradicts;0.5420905947685242
Add an API to allow devices to indicate whether or not they want their devices GPE to be enabled for both runtime and wakeup events;to allow devices to indicate whether or not they want their devices GPE to be enabled;Add CONFIG_ACPI_PROC_EVENT to allow removal of /proc/acpi/event;to allow removal of /proc/acpi/event;Contradicts;0.6159211993217468
Add an API to allow devices to indicate whether or not they want their devices GPE to be enabled for both runtime and wakeup events;to allow devices to indicate whether or not they want their devices GPE to be enabled;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.7267931699752808
