Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
Theres no need to emit any warning about the oom condition if the thread is already exiting;since it will not be killed;Renames high_zoneidx to highest_zoneidx;Represents more precise meaning;Contradicts;0.5279209017753601
Theres no need to emit any warning about the oom condition if the thread is already exiting;since it will not be killed;An admin can easily get the full oom context at a single line;makes parsing much easier;Contradicts;0.5278210639953613
Theres no need to emit any warning about the oom condition if the thread is already exiting;since it will not be killed;Permit the OOM reaper on mlocked vmas;No fear of blocking on all those page locks anymore;Contradicts;0.5191182494163513
Theres no need to emit any warning about the oom condition if the thread is already exiting;since it will not be killed;The fix is to remove __show_mem() and add its argument to show_mem() in all implementations;to prevent this breakage;Contradicts;0.7054243683815002
Theres no need to emit any warning about the oom condition if the thread is already exiting;since it will not be killed;Inform about the successful/failed oom_reaper attempts and dump all the held locks;to tell us more who is blocking the progress;Contradicts;0.5305333733558655
Theres no need to emit any warning about the oom condition if the thread is already exiting;since it will not be killed;Using only a trylock and retry 10 times with a short sleep in between;To prevent from blocking on the lock without any forward progress;Contradicts;0.6332203149795532
silently return the oom killer;its only giving access to memory reserves and is otherwise a no-op;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.6644187569618225
silently return the oom killer;its only giving access to memory reserves and is otherwise a no-op;Replace both locking schemes with a single global mutex serializing OOM kills regardless of context.;regardless of context;Contradicts;0.5370574593544006
silently return the oom killer;its only giving access to memory reserves and is otherwise a no-op;Giving TIF_MEMDIE only to the main thread and the currently allocating task;To reduce the risk ;Contradicts;0.5297664403915405
fold oom_kill_task() into its parent function, oom_kill_process();oom_kill_task() has a single caller;Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;Contradicts;0.6939150094985962
fold oom_kill_task() into its parent function, oom_kill_process();oom_kill_task() has a single caller;This patch avoids killing current in such a condition and simply falls back to the tasklist scan.;memory still needs to be freed;Contradicts;0.5219193696975708
fold oom_kill_task() into its parent function, oom_kill_process();oom_kill_task() has a single caller;prevent oom from killing a process with children/sibling unkillable;fix oom issue;Contradicts;0.593895673751831
fold oom_kill_task() into its parent function, oom_kill_process();oom_kill_task() has a single caller;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.6744842529296875
fold oom_kill_task() into its parent function, oom_kill_process();oom_kill_task() has a single caller;Avoid panicking the system for sysrq+f when no processes are killed;no processes are killed;Contradicts;0.6870158910751343
fold oom_kill_task() into its parent function, oom_kill_process();oom_kill_task() has a single caller;Rename mark_tsk_oom_victim() to mark_oom_victim();which is easier on the eye.;Contradicts;0.6198047995567322
fold oom_kill_task() into its parent function, oom_kill_process();oom_kill_task() has a single caller;CONFIG_GCOV_KERNEL was turned off for all tests;"my distributed build env didnt work with gcov compiles

Decision: a few more options had to be turned off depending on archs";Contradicts;0.52953040599823
fold oom_kill_task() into its parent function, oom_kill_process();oom_kill_task() has a single caller;Fix this issue by providing a new mm_is_oom_victim() helper;operates on the mm struct rather than a task;Contradicts;0.5223960876464844
fold oom_kill_task() into its parent function, oom_kill_process();oom_kill_task() has a single caller;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.869367778301239
fold oom_kill_task() into its parent function, oom_kill_process();oom_kill_task() has a single caller;"
Call panic() instead of waking up the OOM reaper
";"
Memory allocation failure for creating the OOM reaper kernel thread";Contradicts;0.5589432716369629
fold oom_kill_task() into its parent function, oom_kill_process();oom_kill_task() has a single caller;Deflate the balloon a bit instead of killing processes;If the resource manager inflated the balloon to a size where memory allocations can not be satisfied anymore, it is better to deflate the balloon a bit;Contradicts;0.7593444585800171
fold oom_kill_task() into its parent function, oom_kill_process();oom_kill_task() has a single caller;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.7584571242332458
fold oom_kill_task() into its parent function, oom_kill_process();oom_kill_task() has a single caller;Renames high_zoneidx to highest_zoneidx;Represents more precise meaning;Contradicts;0.5750792622566223
fold oom_kill_task() into its parent function, oom_kill_process();oom_kill_task() has a single caller;We dont need to print the debug information for the each task, as well as play with task selection (considering tasks children), so we cant use the existing oom_kill_process();Not mentioned in the sentence;Contradicts;0.9629665613174438
fold oom_kill_task() into its parent function, oom_kill_process();oom_kill_task() has a single caller;There is no clear decision in this sentence.;There is no clear rationale in this sentence.;Contradicts;0.528243899345398
fold oom_kill_task() into its parent function, oom_kill_process();oom_kill_task() has a single caller;We are not checking whether the task is frozen;that would be racy and __thaw_task does that already;Contradicts;0.54969322681427
fold oom_kill_task() into its parent function, oom_kill_process();oom_kill_task() has a single caller;The order of the tests have been switched and capable() is used instead;smack_setprocattr() rejected accesses to tasks other than current just after calling __capable();Contradicts;0.5482161045074463
fold oom_kill_task() into its parent function, oom_kill_process();oom_kill_task() has a single caller;The fix is to remove __show_mem() and add its argument to show_mem() in all implementations;to prevent this breakage;Contradicts;0.5908879041671753
fold oom_kill_task() into its parent function, oom_kill_process();oom_kill_task() has a single caller;Using only a trylock and retry 10 times with a short sleep in between;To prevent from blocking on the lock without any forward progress;Contradicts;0.5121718645095825
avoid looping when chosen thread detaches its mm;mm, oom;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.8468344211578369
avoid looping when chosen thread detaches its mm;mm, oom;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.8993935585021973
avoid looping when chosen thread detaches its mm;mm, oom;Giving TIF_MEMDIE only to the main thread and the currently allocating task;To reduce the risk ;Contradicts;0.6317106485366821
avoid looping when chosen thread detaches its mm;mm, oom;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.5878216624259949
avoid looping when chosen thread detaches its mm;mm, oom;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.679168701171875
avoid looping when chosen thread detaches its mm;mm, oom;Turn that interruptible sleep unto uninterruptible;so we dont get a busywait if signal_pending();Contradicts;0.5390293002128601
avoid looping when chosen thread detaches its mm;mm, oom;its silly to unconditionally kill the faulting process at page fault time;With increasingly sophisticated oom behaviour;Contradicts;0.5400962233543396
avoid looping when chosen thread detaches its mm;mm, oom;Ignore the fact that all threads in a thread group do not necessarily exit at the same time;495789a5 (oom: make oom_score to per-process value);Contradicts;0.7820836305618286
return to the page allocator and retry the allocation;memory could have been freed in the interim and the oom condition may no longer exist;Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;Contradicts;0.6378688216209412
return to the page allocator and retry the allocation;memory could have been freed in the interim and the oom condition may no longer exist;We now take callback_mutex after iterating through the zonelist;we dont need it yet;Contradicts;0.6185795664787292
return to the page allocator and retry the allocation;memory could have been freed in the interim and the oom condition may no longer exist;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.7777484655380249
return to the page allocator and retry the allocation;memory could have been freed in the interim and the oom condition may no longer exist;Rename mark_tsk_oom_victim() to mark_oom_victim();which is easier on the eye.;Contradicts;0.5591397285461426
return to the page allocator and retry the allocation;memory could have been freed in the interim and the oom condition may no longer exist;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.6140072345733643
return to the page allocator and retry the allocation;memory could have been freed in the interim and the oom condition may no longer exist;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.5148224234580994
return to the page allocator and retry the allocation;memory could have been freed in the interim and the oom condition may no longer exist;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.8125495314598083
return to the page allocator and retry the allocation;memory could have been freed in the interim and the oom condition may no longer exist;Rename try_set_zonelist_oom() to oom_zonelist_trylock() and rename clear_zonelist_oom() to oom_zonelist_unlock();to imply there is proper locking semantics;Contradicts;0.6929923295974731
return to the page allocator and retry the allocation;memory could have been freed in the interim and the oom condition may no longer exist;signal to the process that no memory exists;given the constraints that the process (or the configuration of the process) has placed on the allocation behavior;Contradicts;0.6561574935913086
return to the page allocator and retry the allocation;memory could have been freed in the interim and the oom condition may no longer exist;Theres no need to call schedule_timeout_interruptible();task must die ASAP;Contradicts;0.509337306022644
return to the page allocator and retry the allocation;memory could have been freed in the interim and the oom condition may no longer exist;Renames high_zoneidx to highest_zoneidx;Represents more precise meaning;Contradicts;0.5185734629631042
return to the page allocator and retry the allocation;memory could have been freed in the interim and the oom condition may no longer exist;Have no license information of any form;GPL v2 only;Contradicts;0.5273609161376953
return to the page allocator and retry the allocation;memory could have been freed in the interim and the oom condition may no longer exist;We are not checking whether the task is frozen;that would be racy and __thaw_task does that already;Contradicts;0.6228276491165161
return to the page allocator and retry the allocation;memory could have been freed in the interim and the oom condition may no longer exist;Kill it and directly access;directly access;Contradicts;0.5454525351524353
return to the page allocator and retry the allocation;memory could have been freed in the interim and the oom condition may no longer exist;The fix is to remove __show_mem() and add its argument to show_mem() in all implementations;to prevent this breakage;Contradicts;0.7301976680755615
add tracepoints for debugging oom_score_adj;debugging oom_score_adj;Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;Contradicts;0.7796117663383484
add tracepoints for debugging oom_score_adj;debugging oom_score_adj;Remove the count;Its better to remove the count;Contradicts;0.7891577482223511
add tracepoints for debugging oom_score_adj;debugging oom_score_adj;Lets get rid of the signal_struct counter;We do not need it anymore;Contradicts;0.6276125907897949
add tracepoints for debugging oom_score_adj;debugging oom_score_adj;kill those individual threads;When finding other threads that share an mm with that task;Contradicts;0.6240331530570984
add tracepoints for debugging oom_score_adj;debugging oom_score_adj;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.7017263770103455
add tracepoints for debugging oom_score_adj;debugging oom_score_adj;CONFIG_GCOV_KERNEL was turned off for all tests;"my distributed build env didnt work with gcov compiles

Decision: a few more options had to be turned off depending on archs";Contradicts;0.5349928140640259
add tracepoints for debugging oom_score_adj;debugging oom_score_adj;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9370241761207581
add tracepoints for debugging oom_score_adj;debugging oom_score_adj;Giving TIF_MEMDIE only to the main thread and the currently allocating task;To reduce the risk ;Contradicts;0.5160490870475769
add tracepoints for debugging oom_score_adj;debugging oom_score_adj;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.6229957342147827
add tracepoints for debugging oom_score_adj;debugging oom_score_adj;Remove the PT_TRACE_EXIT check in oom_scan_process_thread();"It was added to handle the case when coredumping was ""frozen"" by ptrace, but it doesnt really work";Contradicts;0.5821910500526428
add tracepoints for debugging oom_score_adj;debugging oom_score_adj;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.7444807887077332
add tracepoints for debugging oom_score_adj;debugging oom_score_adj;Rename try_set_zonelist_oom() to oom_zonelist_trylock() and rename clear_zonelist_oom() to oom_zonelist_unlock();to imply there is proper locking semantics;Contradicts;0.555729866027832
add tracepoints for debugging oom_score_adj;debugging oom_score_adj;signal to the process that no memory exists;given the constraints that the process (or the configuration of the process) has placed on the allocation behavior;Contradicts;0.7595142126083374
add tracepoints for debugging oom_score_adj;debugging oom_score_adj;Have no license information of any form;GPL v2 only;Contradicts;0.7928256988525391
add tracepoints for debugging oom_score_adj;debugging oom_score_adj;We dont need to print the debug information for the each task, as well as play with task selection (considering tasks children), so we cant use the existing oom_kill_process();Not mentioned in the sentence;Contradicts;0.5936400890350342
add tracepoints for debugging oom_score_adj;debugging oom_score_adj;We are not checking whether the task is frozen;that would be racy and __thaw_task does that already;Contradicts;0.5887573957443237
add tracepoints for debugging oom_score_adj;debugging oom_score_adj;its silly to unconditionally kill the faulting process at page fault time;With increasingly sophisticated oom behaviour;Contradicts;0.5419567227363586
add tracepoints for debugging oom_score_adj;debugging oom_score_adj;Kill it and directly access;directly access;Contradicts;0.5432254076004028
add tracepoints for debugging oom_score_adj;debugging oom_score_adj;The fix is to remove __show_mem() and add its argument to show_mem() in all implementations;to prevent this breakage;Contradicts;0.6326820850372314
add tracepoints for debugging oom_score_adj;debugging oom_score_adj;Ignore the fact that all threads in a thread group do not necessarily exit at the same time;495789a5 (oom: make oom_score to per-process value);Contradicts;0.5771497488021851
add tracepoints for debugging oom_score_adj;debugging oom_score_adj;Kswapd which sounds like another good fit is not appropriate as well;it might get blocked on locks during reclaim as well;Contradicts;0.7474393248558044
adds some tracepoints useful for debugging;useful for debugging;Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;Contradicts;0.8696849346160889
adds some tracepoints useful for debugging;useful for debugging;Remove the count;Its better to remove the count;Contradicts;0.8932453989982605
adds some tracepoints useful for debugging;useful for debugging;Lets get rid of the signal_struct counter;We do not need it anymore;Contradicts;0.5701579451560974
adds some tracepoints useful for debugging;useful for debugging;CONFIG_GCOV_KERNEL was turned off for all tests;"my distributed build env didnt work with gcov compiles

Decision: a few more options had to be turned off depending on archs";Contradicts;0.5859850645065308
adds some tracepoints useful for debugging;useful for debugging;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.7560935020446777
adds some tracepoints useful for debugging;useful for debugging;Giving TIF_MEMDIE only to the main thread and the currently allocating task;To reduce the risk ;Contradicts;0.5017947554588318
adds some tracepoints useful for debugging;useful for debugging;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.5432300567626953
adds some tracepoints useful for debugging;useful for debugging;kill the insufficient and no longer needed PT_TRACE_EXIT check;insufficient and no longer needed;Contradicts;0.587342381477356
adds some tracepoints useful for debugging;useful for debugging;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.5280524492263794
adds some tracepoints useful for debugging;useful for debugging;kill the thread group leader;the actual process name is printed to the kernel log rather than the thread group name which may be shared amongst several processes;Contradicts;0.5537694096565247
adds some tracepoints useful for debugging;useful for debugging;None ;more pointed memcg page statistics for memcg-oom and take hierarchy into consideration;Contradicts;0.5794355273246765
adds some tracepoints useful for debugging;useful for debugging;use N_MEMORY instead;handle with the nodes which have memory,;Contradicts;0.5391545295715332
adds some tracepoints useful for debugging;useful for debugging;Dump the stack trace;Find related occurrences in the same kernel code and hopefully solve the issue that is making it wedged;Contradicts;0.5937201380729675
adds some tracepoints useful for debugging;useful for debugging;Have no license information of any form;GPL v2 only;Contradicts;0.7023866772651672
adds some tracepoints useful for debugging;useful for debugging;We are not checking whether the task is frozen;that would be racy and __thaw_task does that already;Contradicts;0.565214216709137
adds some tracepoints useful for debugging;useful for debugging;These tests are no longer necessary;it is now guaranteed that fatal_signal_pending will be set if the code enters ptrace_stop during a coredump;Contradicts;0.5313495397567749
adds some tracepoints useful for debugging;useful for debugging;Kill it and directly access;directly access;Contradicts;0.7607860565185547
adds some tracepoints useful for debugging;useful for debugging;The fix is to remove __show_mem() and add its argument to show_mem() in all implementations;to prevent this breakage;Contradicts;0.5914603471755981
adds some tracepoints useful for debugging;useful for debugging;per-cpu pageset statistics are now suppressed;extremely verbose in oom killer output;Contradicts;0.6638549566268921
adds some tracepoints useful for debugging;useful for debugging;Kswapd which sounds like another good fit is not appropriate as well;it might get blocked on locks during reclaim as well;Contradicts;0.7040631175041199
fix integer overflow of points in oom_badness;integer overflow of points in oom_badness;Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;Contradicts;0.7733739018440247
fix integer overflow of points in oom_badness;integer overflow of points in oom_badness;This patch avoids killing current in such a condition and simply falls back to the tasklist scan.;memory still needs to be freed;Contradicts;0.6109107136726379
fix integer overflow of points in oom_badness;integer overflow of points in oom_badness;This patch removes the cpuset_zone_allowed() call;to force the caller to explicitly choose between the hardwall and the softwall case;Contradicts;0.5536962747573853
fix integer overflow of points in oom_badness;integer overflow of points in oom_badness;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.8639540076255798
fix integer overflow of points in oom_badness;integer overflow of points in oom_badness;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9294591546058655
fix integer overflow of points in oom_badness;integer overflow of points in oom_badness;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.5393247604370117
fix integer overflow of points in oom_badness;integer overflow of points in oom_badness;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.647682249546051
fix integer overflow of points in oom_badness;integer overflow of points in oom_badness;An admin can easily get the full oom context at a single line;makes parsing much easier;Contradicts;0.5479421019554138
The points variable should be of type long instead of int;to prevent the int overflow;Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;Contradicts;0.5876561403274536
The points variable should be of type long instead of int;to prevent the int overflow;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.5690229535102844
The points variable should be of type long instead of int;to prevent the int overflow;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.6183850765228271
The points variable should be of type long instead of int;to prevent the int overflow;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.5932655930519104
The points variable should be of type long instead of int;to prevent the int overflow;Turn that interruptible sleep unto uninterruptible;so we dont get a busywait if signal_pending();Contradicts;0.5478817224502563
The points variable should be of type long instead of int;to prevent the int overflow;There is no clear decision in this sentence.;There is no clear rationale in this sentence.;Contradicts;0.8205668926239014
The points variable should be of type long instead of int;to prevent the int overflow;We are not checking whether the task is frozen;that would be racy and __thaw_task does that already;Contradicts;0.5883691310882568
Remove the unnecessary return value, rename, unexport and collapse __thaw_process() into it;unnecessary return value;Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;Contradicts;0.6144779920578003
Remove the unnecessary return value, rename, unexport and collapse __thaw_process() into it;unnecessary return value;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.827915370464325
Remove the unnecessary return value, rename, unexport and collapse __thaw_process() into it;unnecessary return value;Rename mark_tsk_oom_victim() to mark_oom_victim();which is easier on the eye.;Contradicts;0.525833249092102
Remove the unnecessary return value, rename, unexport and collapse __thaw_process() into it;unnecessary return value;CONFIG_GCOV_KERNEL was turned off for all tests;"my distributed build env didnt work with gcov compiles

Decision: a few more options had to be turned off depending on archs";Contradicts;0.5804532170295715
Remove the unnecessary return value, rename, unexport and collapse __thaw_process() into it;unnecessary return value;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9759669899940491
Remove the unnecessary return value, rename, unexport and collapse __thaw_process() into it;unnecessary return value;"
Call panic() instead of waking up the OOM reaper
";"
Memory allocation failure for creating the OOM reaper kernel thread";Contradicts;0.7052704691886902
Remove the unnecessary return value, rename, unexport and collapse __thaw_process() into it;unnecessary return value;Update the comments for __oom_kill_task();to reflect the code changes;Contradicts;0.5922369956970215
Remove the unnecessary return value, rename, unexport and collapse __thaw_process() into it;unnecessary return value;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.6289339065551758
Remove the unnecessary return value, rename, unexport and collapse __thaw_process() into it;unnecessary return value;Rename try_set_zonelist_oom() to oom_zonelist_trylock() and rename clear_zonelist_oom() to oom_zonelist_unlock();to imply there is proper locking semantics;Contradicts;0.5045501589775085
Remove the unnecessary return value, rename, unexport and collapse __thaw_process() into it;unnecessary return value;signal to the process that no memory exists;given the constraints that the process (or the configuration of the process) has placed on the allocation behavior;Contradicts;0.698418140411377
Remove the unnecessary return value, rename, unexport and collapse __thaw_process() into it;unnecessary return value;oom_kill: has_intersects_mems_allowed() needs rcu_read_lock();rcu_read_lock() is needed for has_intersects_mems_allowed();Contradicts;0.6092883944511414
Remove the unnecessary return value, rename, unexport and collapse __thaw_process() into it;unnecessary return value;We can trivially add both the oom memcg and task_memcg.;Now that we have a single line for the oom context.;Contradicts;0.6228422522544861
Remove the unnecessary return value, rename, unexport and collapse __thaw_process() into it;unnecessary return value;We dont need to print the debug information for the each task, as well as play with task selection (considering tasks children), so we cant use the existing oom_kill_process();Not mentioned in the sentence;Contradicts;0.7065264582633972
Remove the unnecessary return value, rename, unexport and collapse __thaw_process() into it;unnecessary return value;We are not checking whether the task is frozen;that would be racy and __thaw_task does that already;Contradicts;0.7189014554023743
Remove the unnecessary return value, rename, unexport and collapse __thaw_process() into it;unnecessary return value;The fix is to remove __show_mem() and add its argument to show_mem() in all implementations;to prevent this breakage;Contradicts;0.7879863381385803
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;Contradicts;0.8951513171195984
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;remove deprecated oom_adj;deprecated;Contradicts;0.7406647801399231
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;Lets get rid of the signal_struct counter;We do not need it anymore;Contradicts;0.5162891149520874
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;This patch removes the cpuset_zone_allowed() call;to force the caller to explicitly choose between the hardwall and the softwall case;Contradicts;0.5309668183326721
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;Introduce a new state, TASK_DEAD;to avoid a confusion;Contradicts;0.5710368752479553
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;Introduce is_init;to capture this case;Contradicts;0.7942338585853577
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;We now take callback_mutex after iterating through the zonelist;we dont need it yet;Contradicts;0.5880130529403687
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;"OOM killer gives ""BUG: scheduling while atomic"" and the machine hangs";there isnt enough memory, badness() needs to do its PF_SWAPOFF return after the task_unlock;Contradicts;0.5918311476707458
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;Create a trivial placeholder <linux/sched/coredump.h> file that just maps to <linux/sched.h>;to make this patch obviously correct and bisectable;Contradicts;0.5554365515708923
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;Get rid of this hardcoded behavior;push the allocation mask down the show_mem path and use it instead of cpuset_current_mems_allowed;Contradicts;0.8829692602157593
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;Introduce is_sysrq_oom helper function;to improve readability;Contradicts;0.8215858936309814
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.5756056308746338
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;Rename mark_tsk_oom_victim() to mark_oom_victim();which is easier on the eye.;Contradicts;0.6212059259414673
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;CONFIG_GCOV_KERNEL was turned off for all tests;"my distributed build env didnt work with gcov compiles

Decision: a few more options had to be turned off depending on archs";Contradicts;0.6776975393295288
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;percpu.h modifications were reverted;so that it could be applied as a separate patch and serve as bisection point;Contradicts;0.5989838242530823
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;Fix this issue by providing a new mm_is_oom_victim() helper;operates on the mm struct rather than a task;Contradicts;0.6774080991744995
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.8888220191001892
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;remove pointless kthread_run() error check;pointless;Contradicts;0.6013763546943665
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;"
Call panic() instead of waking up the OOM reaper
";"
Memory allocation failure for creating the OOM reaper kernel thread";Contradicts;0.8854277729988098
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;make the mm_has_notifiers check under the oom_lock and have a little nap before failing to give the current oom victim some more time to exit.;to not fail too early;Contradicts;0.6317017078399658
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.6581191420555115
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;Remove the PT_TRACE_EXIT check in oom_scan_process_thread();"It was added to handle the case when coredumping was ""frozen"" by ptrace, but it doesnt really work";Contradicts;0.5955057144165039
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.7360905408859253
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;Rename try_set_zonelist_oom() to oom_zonelist_trylock() and rename clear_zonelist_oom() to oom_zonelist_unlock();to imply there is proper locking semantics;Contradicts;0.5253098011016846
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;Fix it up via task_lock();instead;Contradicts;0.5010088682174683
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;Turn that interruptible sleep unto uninterruptible;so we dont get a busywait if signal_pending();Contradicts;0.7059566974639893
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;signal to the process that no memory exists;given the constraints that the process (or the configuration of the process) has placed on the allocation behavior;Contradicts;0.5939937829971313
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;Stick to accounting for half;Significant improvement;Contradicts;0.7927441596984863
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;use N_MEMORY instead;handle with the nodes which have memory,;Contradicts;0.7889683842658997
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;Renames high_zoneidx to highest_zoneidx;Represents more precise meaning;Contradicts;0.5118024945259094
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;Have no license information of any form;GPL v2 only;Contradicts;0.8233957290649414
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;Split oom_kill_process();With an intention to re-use the second half;Contradicts;0.5035921335220337
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;The oom reaper cannot run on the mm anymore;the munlock is safe to do in exit_mmap();Contradicts;0.5486918091773987
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;We are not checking whether the task is frozen;that would be racy and __thaw_task does that already;Contradicts;0.6974696516990662
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;This patch adds a new oom_group_kill event;to allow userspace to cleanly identify when an entire cgroup is oom killed.;Contradicts;0.6941395998001099
