Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha;similarity_rationales
Change select_bad_process() to check ->mm after TIF_MEMDIE, but skip the tasks which have already passed exit_notify();to ensure a zombie with TIF_MEMDIE set cant block oom-killer;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9761455059051514;0.14482928812503815
Introduce a new oom_flags_t member in struct signal_struct;To fix this, and will be used for per-thread oom killer flags;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.93052339553833;0.4622876048088074
Instead of special casing all the possible situations between PF_EXITING getting set and a thread detaching its mm where it may allocate memory, the solution is to give all exiting threads access to memory reserves if they call the oom killer;which probably wouldnt get updated when a change is made to the exit path;allocate, detach its mm, and free the memory it represents;quickly;Contradicts;0.9028419852256776;0.4061727523803711
Instead of special casing all the possible situations between PF_EXITING getting set and a thread detaching its mm where it may allocate memory, the solution is to give all exiting threads access to memory reserves if they call the oom killer;which probably wouldnt get updated when a change is made to the exit path;CONFIG_MMU=n doesnt have oom reaper so lets stick to the original ALLOC_NO_WATERMARKS approach;CONFIG_MMU=n doesnt have oom reaper;Contradicts;0.9063417315483092;0.6268671751022339
Instead of special casing all the possible situations between PF_EXITING getting set and a thread detaching its mm where it may allocate memory, the solution is to give all exiting threads access to memory reserves if they call the oom killer;which probably wouldnt get updated when a change is made to the exit path;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9884184002876282;0.4986031949520111
Instead of special casing all the possible situations between PF_EXITING getting set and a thread detaching its mm where it may allocate memory, the solution is to give all exiting threads access to memory reserves if they call the oom killer;which probably wouldnt get updated when a change is made to the exit path;Stick to accounting for half;Significant improvement;Contradicts;0.9203295707702636;0.35573965311050415
Instead of special casing all the possible situations between PF_EXITING getting set and a thread detaching its mm where it may allocate memory, the solution is to give all exiting threads access to memory reserves if they call the oom killer;which probably wouldnt get updated when a change is made to the exit path;We dont need to print the debug information for the each task, as well as play with task selection (considering tasks children), so we cant use the existing oom_kill_process();Not mentioned in the sentence;Contradicts;0.9206064343452454;0.638706624507904
allocate, detach its mm, and free the memory it represents;quickly;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.945212185382843;0.5054140686988831
Instead of only deferring for PF_EXITING and !task->robust_list, give them access to memory reserves;To prevent a potential livelock and avoid the same problem caused by future faults in the exit path;CONFIG_MMU=n doesnt have oom reaper so lets stick to the original ALLOC_NO_WATERMARKS approach;CONFIG_MMU=n doesnt have oom reaper;Contradicts;0.9276539087295532;0.30561360716819763
Instead of only deferring for PF_EXITING and !task->robust_list, give them access to memory reserves;To prevent a potential livelock and avoid the same problem caused by future faults in the exit path;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.984666347503662;0.4601130187511444
remove deprecated oom_adj;deprecated;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9342368245124816;0.5239015817642212
try to reduce the amount of time the readside is held for oom kills;Since exiting tasks require write_lock_irq(&tasklist_lock) several times;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.925212025642395;0.4607633948326111
try to reduce the amount of time the readside is held for oom kills;Since exiting tasks require write_lock_irq(&tasklist_lock) several times;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9486982226371764;0.35198143124580383
Introduces a separate oom handler for memcgs;So that they do not require tasklist_lock for as much time;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9570054411888124;0.5999139547348022
Introduces a separate oom handler for memcgs;So that they do not require tasklist_lock for as much time;Use a single linked list;Save a word in task_struct;Contradicts;0.9543251991271972;0.5751737952232361
fix potential killing of thread that is disabled from oom killing;potential killing of thread that is disabled from oom killing;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.9029240012168884;0.6696438789367676
fix potential killing of thread that is disabled from oom killing;potential killing of thread that is disabled from oom killing;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9091047048568726;0.41292858123779297
This patch avoids killing current in such a condition and simply falls back to the tasklist scan.;memory still needs to be freed;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9825337529182434;0.5245556831359863
This patch avoids killing current in such a condition and simply falls back to the tasklist scan.;memory still needs to be freed;kill the current process;this is a constrained allocation and we should (kill the current process);Contradicts;0.9112305641174316;0.44618600606918335
This patch avoids killing current in such a condition and simply falls back to the tasklist scan.;memory still needs to be freed;Split oom_kill_process();With an intention to re-use the second half;Contradicts;0.911827802658081;0.5077396035194397
This patch avoids killing current in such a condition and simply falls back to the tasklist scan.;memory still needs to be freed;Kill it and directly access;directly access;Contradicts;0.990230143070221;0.4974355101585388
Fix this by always printing the nodemask;always printing the nodemask;Have no license information of any form;GPL v2 only;Contradicts;0.9318891763687134;0.32704994082450867
allow oom reaper also to tasks which share their mm with kthreads;This means that we can finally allow;The oom reaper cannot run on the mm anymore;the munlock is safe to do in exit_mmap();Contradicts;0.9798327684402466;0.6034200191497803
make sure that kthreads will not refault oom reaped memory;not refault oom reaped memory;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.9199142456054688;0.7590330839157104
make sure that kthreads will not refault oom reaped memory;not refault oom reaped memory;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9050251841545104;0.5519145727157593
Enforce the API to always work on the current;There are no users of exit_oom_victim on !current task anymore;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.9337302446365356;0.6047807335853577
Lets get rid of the signal_struct counter;We do not need it anymore;Increasing the signal_struct for something as unlikely as the oom killer;far from ideal but this approach will make the code much more reasonable and long term we even might want to move task->mm into the signal_struct anyway;Contradicts;0.9882718920707704;0.252322793006897
Lets get rid of the signal_struct counter;We do not need it anymore;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.9197731614112854;0.7134137749671936
Lets get rid of the signal_struct counter;We do not need it anymore;Give it access to memory reserves with a higher scheduling priority;so that it may quickly exit and free its memory;Contradicts;0.9594812393188475;0.5662749409675598
Rename MMF_OOM_REAPED to MMF_OOM_SKIP;Make it more generic;CONFIG_MMU=n doesnt have oom reaper so lets stick to the original ALLOC_NO_WATERMARKS approach;CONFIG_MMU=n doesnt have oom reaper;Contradicts;0.9370751976966858;0.43964290618896484
Rename MMF_OOM_REAPED to MMF_OOM_SKIP;Make it more generic;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9803080558776855;0.5876011848449707
__oom_reap_task_mm as well as oom_scan_process_thread do not have to rely on find_lock_task_mm anymore;they will have a reliable reference to the mm struct;CONFIG_MMU=n doesnt have oom reaper so lets stick to the original ALLOC_NO_WATERMARKS approach;CONFIG_MMU=n doesnt have oom reaper;Contradicts;0.9292899966239928;0.256197988986969
__oom_reap_task_mm as well as oom_scan_process_thread do not have to rely on find_lock_task_mm anymore;they will have a reliable reference to the mm struct;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.935390055179596;0.7588878870010376
__oom_reap_task_mm as well as oom_scan_process_thread do not have to rely on find_lock_task_mm anymore;they will have a reliable reference to the mm struct;We dont need to print the debug information for the each task, as well as play with task selection (considering tasks children), so we cant use the existing oom_kill_process();Not mentioned in the sentence;Contradicts;0.9157922267913818;0.3665023148059845
__oom_reap_task_mm as well as oom_scan_process_thread do not have to rely on find_lock_task_mm anymore;they will have a reliable reference to the mm struct;The oom reaper cannot run on the mm anymore;the munlock is safe to do in exit_mmap();Contradicts;0.9854045510292052;0.7173383235931396
Increasing the signal_struct for something as unlikely as the oom killer;far from ideal but this approach will make the code much more reasonable and long term we even might want to move task->mm into the signal_struct anyway;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9272308945655824;0.4196726381778717
__oom_reap_task() can be simplified a bit if it receives a valid mm from oom_reap_task();also uses that mm when __oom_reap_task() failed;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.951196312904358;0.42620497941970825
__oom_reap_task() can be simplified a bit if it receives a valid mm from oom_reap_task();also uses that mm when __oom_reap_task() failed;The oom reaper cannot run on the mm anymore;the munlock is safe to do in exit_mmap();Contradicts;0.9262938499450684;0.3305443227291107
Elaborate the API for calling cpuset_zone_allowed();users have to explicitly choose between the two variants;This patch removes the cpuset_zone_allowed() call;to force the caller to explicitly choose between the hardwall and the softwall case;Contradicts;0.991957187652588;0.6926071643829346
This patch removes the cpuset_zone_allowed() call;to force the caller to explicitly choose between the hardwall and the softwall case;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.918355405330658;0.27208784222602844
It should save a few instructions executed for the calls that turned into calls of cpuset_zone_allowed_hardwall;thanks to not having to set (before the call) then check (within the call) the __GFP_HARDWALL flag;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9566550850868224;0.6147642135620117
reduce this chance of hitting a sleeping with irq off complaint again;Not a perfect win, but seems worth it;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9665529727935792;0.4804818332195282
Dont cause all threads in all other thread groups to gain TIF_MEMDIE;otherwise well get a thundering herd eating our memory reserve;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.900128960609436;0.198676198720932
cleanup messages;oom;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9621453881263732;0.5794790983200073
Clean up the OOM killer messages;to be more consistent;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.919236421585083;0.6318217515945435
kill a bogus PF_DEAD/TASK_DEAD check;bogus PF_DEAD/TASK_DEAD check;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.955142080783844;0.6385079622268677
Tasks that do not have an intersection in their mems_allowed with the current task are not explicitly restricted from being OOM killed;it is quite possible that the candidate task has allocated memory there before and has since changed its mems_allowed.;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9585501551628112;0.450311541557312
Adds a new sysctl, oom_kill_allocating_task;which will automatically kill the OOM-triggering task instead of scanning through the tasklist to find a memory-hogging target;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9679521322250366;0.2800542712211609
OOM killer synchronization should be done with zone granularity;so that memory policy and cpuset allocations may have their corresponding zones locked and allow parallel kills for other OOM conditions that may exist elsewhere in the system;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.9073941111564636;0.4910101890563965
"Synchronization shall be done with a variation of ""trylocks.""";The goal is to put the current task to sleep and restart the failed allocation attempt later if the trylock fails.;kill those individual threads;When finding other threads that share an mm with that task;Contradicts;0.9272918105125428;0.45773249864578247
"Synchronization shall be done with a variation of ""trylocks.""";The goal is to put the current task to sleep and restart the failed allocation attempt later if the trylock fails.;Get rid of this hardcoded behavior;push the allocation mask down the show_mem path and use it instead of cpuset_current_mems_allowed;Contradicts;0.915763795375824;0.5372055172920227
"Synchronization shall be done with a variation of ""trylocks.""";The goal is to put the current task to sleep and restart the failed allocation attempt later if the trylock fails.;Replace both locking schemes with a single global mutex serializing OOM kills regardless of context.;regardless of context;Contradicts;0.9428384304046632;0.1265038400888443
"Synchronization shall be done with a variation of ""trylocks.""";The goal is to put the current task to sleep and restart the failed allocation attempt later if the trylock fails.;"
Call panic() instead of waking up the OOM reaper
";"
Memory allocation failure for creating the OOM reaper kernel thread";Contradicts;0.9407508969306946;0.514310359954834
"Synchronization shall be done with a variation of ""trylocks.""";The goal is to put the current task to sleep and restart the failed allocation attempt later if the trylock fails.;"we need ""bool ret"" and ""break""";we can not simply return from the loop;Contradicts;0.932293713092804;0.39709746837615967
"Synchronization shall be done with a variation of ""trylocks.""";The goal is to put the current task to sleep and restart the failed allocation attempt later if the trylock fails.;The order of the tests have been switched and capable() is used instead;smack_setprocattr() rejected accesses to tasks other than current just after calling __capable();Contradicts;0.9099040031433104;0.5319805145263672
"Synchronization shall be done with a variation of ""trylocks.""";The goal is to put the current task to sleep and restart the failed allocation attempt later if the trylock fails.;Kill it and directly access;directly access;Contradicts;0.957390069961548;0.1153382807970047
Add back fs.h or less bloated headers (err.h) to files that need it;to files that need it;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9769178628921508;0.505157470703125
fix constraint deadlock;constraint deadlock;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.9190106391906738;0.7159571647644043
Fixes a deadlock in the OOM killer for allocations that are not __GFP_HARDWALL;deadlock in the OOM killer for allocations that are not __GFP_HARDWALL;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.965901792049408;0.3298351466655731
We now take callback_mutex after iterating through the zonelist;we dont need it yet;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9001967906951904;0.5836867094039917
panic ASAP;want failover;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.9828407764434814;0.69297194480896
panic ASAP;want failover;Im fairly confident about the coverage of this conversion patch;Given the fact that I had only a couple of failures from tests on step 6;Contradicts;0.9327003359794616;0.3781924247741699
kill those individual threads;When finding other threads that share an mm with that task;Deflate the balloon a bit instead of killing processes;If the resource manager inflated the balloon to a size where memory allocations can not be satisfied anymore, it is better to deflate the balloon a bit;Contradicts;0.9527525305747986;0.31104594469070435
prevent oom from killing a process with children/sibling unkillable;fix oom issue;Permit the OOM reaper on mlocked vmas;No fear of blocking on all those page locks anymore;Contradicts;0.9714672565460204;0.27689114212989807
prevent oom from killing a process with children/sibling unkillable;fix oom issue;Kill it and directly access;directly access;Contradicts;0.9047002792358398;0.6674348711967468
"OOM killer gives ""BUG: scheduling while atomic"" and the machine hangs";there isnt enough memory, badness() needs to do its PF_SWAPOFF return after the task_unlock;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.9565737843513488;0.5903347134590149
"OOM killer gives ""BUG: scheduling while atomic"" and the machine hangs";there isnt enough memory, badness() needs to do its PF_SWAPOFF return after the task_unlock;An admin can easily get the full oom context at a single line;makes parsing much easier;Contradicts;0.9214563965797424;0.3471165895462036
"We still want some access to reserves
";we do not want other consumers to eat up the victims freed memory;None ;more pointed memcg page statistics for memcg-oom and take hierarchy into consideration;Contradicts;0.9701785445213318;0.3164063096046448
"We still want some access to reserves
";we do not want other consumers to eat up the victims freed memory;Dump the stack trace;Find related occurrences in the same kernel code and hopefully solve the issue that is making it wedged;Contradicts;0.915830373764038;0.3024577796459198
"We still want some access to reserves
";we do not want other consumers to eat up the victims freed memory;Have no license information of any form;GPL v2 only;Contradicts;0.9127612113952636;0.31558942794799805
"We still want some access to reserves
";we do not want other consumers to eat up the victims freed memory;Kill it and directly access;directly access;Contradicts;0.9861618280410768;0.2269664704799652
Drop any usage of TIF_MEMDIE from the page allocator proper and replace it by tsk_is_oom_victim as well;Make page_alloc.c completely TIF_MEMDIE free finally;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.9115613698959352;0.2712492346763611
Drop any usage of TIF_MEMDIE from the page allocator proper and replace it by tsk_is_oom_victim as well;Make page_alloc.c completely TIF_MEMDIE free finally;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.956749677658081;0.588358998298645
Drop any usage of TIF_MEMDIE from the page allocator proper and replace it by tsk_is_oom_victim as well;Make page_alloc.c completely TIF_MEMDIE free finally;We can trivially add both the oom memcg and task_memcg.;Now that we have a single line for the oom context.;Contradicts;0.947385311126709;0.5520622730255127
adding some tracepoints ;might help with debugging of similar issues;Dump the stack trace;Find related occurrences in the same kernel code and hopefully solve the issue that is making it wedged;Contradicts;0.9259649515151978;0.7091347575187683
problem mentioned above can be found;How it works in practice;Turn that interruptible sleep unto uninterruptible;so we dont get a busywait if signal_pending();Contradicts;0.9081377983093262;0.42481666803359985
problem mentioned above can be found;How it works in practice;An admin can easily get the full oom context at a single line;makes parsing much easier;Contradicts;0.993499517440796;0.6574879884719849
Add printk to both oom_killer_{enable,disable};Help distinguish first case from the second;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9504000544548036;0.5648692846298218
use madvise_dontneed() logic to decide if unmap the VMA;to decide if unmap the VMA;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9097524285316468;0.5213069915771484
use madvise_dontneed() logic to decide if unmap the VMA;to decide if unmap the VMA;There is no clear decision in this sentence.;There is no clear rationale in this sentence.;Contradicts;0.9688856601715088;0.4784911870956421
removes the __GFP_NOFAIL special case;more clear semantic without surprising side effects;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9462817311286926;0.6771805286407471
Get rid of this hardcoded behavior;push the allocation mask down the show_mem path and use it instead of cpuset_current_mems_allowed;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.9350807070732116;0.4963778853416443
fix the wrong task->mm == mm checks in oom_kill_process();wrong task->mm == mm checks;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9718299508094788;0.4651621878147125
we must not skip this process;because its sub-thread originated the coredump;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.944820761680603;0.3369547724723816
remove the wrong check along with pr_info();wrong check along with pr_info();We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.9059136509895324;0.6177865862846375
remove the wrong check along with pr_info();wrong check along with pr_info();The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.918196439743042;0.4902476668357849
We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Kill it and directly access;directly access;Contradicts;0.9012643694877625;0.4380047023296356
"reduces the ""Kill process"" lines by printing that line with info level";only if SIGKILL is not pending;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9221621751785278;0.5958489775657654
get a reference on the OOM victims mm before calling task_unlock(victim);to make sure that the OOM victims mm does not go away until for_each_process() loop finishes;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9526646733283995;0.5007600784301758
"The ""killed"" variable in out_of_memory() can be removed";since the call to oom_kill_process() where we should block to allow the process time to exit is obvious.;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9883641004562378;0.45683562755584717
Replace both locking schemes with a single global mutex serializing OOM kills regardless of context.;regardless of context;Stick to accounting for half;Significant improvement;Contradicts;0.9425826072692872;0.64117830991745
Remove unnecessary locking in exit_oom_victim();unnecessary locking in exit_oom_victim();The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9638263583183287;0.5249496698379517
Remove unnecessary locking in exit_oom_victim();unnecessary locking in exit_oom_victim();Add the necessary rcu_read_lock();necessary;Contradicts;0.9784886837005616;0.5003950595855713
fix oom killing a child process in an other cgroup;memcg, oom killing, child process, other cgroup;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9415245652198792;0.2129153311252594
fixes the arg for mem_cgroup_print_oom_info();fixes;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9839550256729126;0.6739756464958191
fixes the arg for mem_cgroup_print_oom_info();fixes;Have no license information of any form;GPL v2 only;Contradicts;0.9349274039268494;0.39943671226501465
Print information of mem_cgroup;The task being killed, not current, belongs to mem_cgroup;Have no license information of any form;GPL v2 only;Contradicts;0.9873342514038086;0.5046935081481934
fix NUMA constraint check with nodemask;NUMA constraint check with nodemask;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.935887098312378;0.5371987819671631
Fix node-oriented allocation handling in oom-kill.c;bugfix;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9400403499603271;0.4221995770931244
adds vsz and rss information to the oom log;to help this analysis;Have no license information of any form;GPL v2 only;Contradicts;0.980338215827942;0.27628910541534424
This patch displays the oom killer header whenever it panics;bug reports can include pertinent information to debug the issue, if possible;use N_MEMORY instead;handle with the nodes which have memory,;Contradicts;0.9627922773361206;0.5092288851737976
select_bad_process();it makes consistency more and makes speed up;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.906706154346466;0.5374101400375366
select_bad_process() must select killable task;killable task;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9276869297027588;0.5000079870223999
Fix this issue by providing a new mm_is_oom_victim() helper;operates on the mm struct rather than a task;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9333836436271667;0.6594198346138
Fix this issue by providing a new mm_is_oom_victim() helper;operates on the mm struct rather than a task;The fix is to remove __show_mem() and add its argument to show_mem() in all implementations;to prevent this breakage;Contradicts;0.9186636209487916;0.605677604675293
Teach nodemask_pr_args to handle NULL nodemask carefully;printk already handles NULL pointers properly;Simplification of both alloc_warn() and dump_header() and getting rid of pr_cont altogether;Allows simplification;Contradicts;0.978388011455536;0.4145413637161255
"
Call panic() instead of waking up the OOM reaper
";"
Memory allocation failure for creating the OOM reaper kernel thread";Stick to accounting for half;Significant improvement;Contradicts;0.93816739320755;0.11314673721790314
"
Call panic() instead of waking up the OOM reaper
";"
Memory allocation failure for creating the OOM reaper kernel thread";None ;more pointed memcg page statistics for memcg-oom and take hierarchy into consideration;Contradicts;0.943445920944214;0.3504028022289276
"
Call panic() instead of waking up the OOM reaper
";"
Memory allocation failure for creating the OOM reaper kernel thread";The order of the tests have been switched and capable() is used instead;smack_setprocattr() rejected accesses to tasks other than current just after calling __capable();Contradicts;0.9137211441993712;0.6280591487884521
"
Call panic() instead of waking up the OOM reaper
";"
Memory allocation failure for creating the OOM reaper kernel thread";Kill it and directly access;directly access;Contradicts;0.9563543796539308;0.10647586733102798
make the mm_has_notifiers check under the oom_lock and have a little nap before failing to give the current oom victim some more time to exit.;to not fail too early;Giving TIF_MEMDIE only to the main thread and the currently allocating task;To reduce the risk ;Contradicts;0.9098841547966005;0.6197777986526489
make the mm_has_notifiers check under the oom_lock and have a little nap before failing to give the current oom victim some more time to exit.;to not fail too early;keep the existing checks;uid==0 makes processes on the host as well as in containers more important;Contradicts;0.913314938545227;0.34348082542419434
make the mm_has_notifiers check under the oom_lock and have a little nap before failing to give the current oom victim some more time to exit.;to not fail too early;Remove the PT_TRACE_EXIT check in oom_scan_process_thread();"It was added to handle the case when coredumping was ""frozen"" by ptrace, but it doesnt really work";Contradicts;0.922973930835724;0.3692268431186676
make the mm_has_notifiers check under the oom_lock and have a little nap before failing to give the current oom victim some more time to exit.;to not fail too early;remove unnecessary exit_state check;unnecessary;Contradicts;0.9047065377235411;0.5209470391273499
make the mm_has_notifiers check under the oom_lock and have a little nap before failing to give the current oom victim some more time to exit.;to not fail too early;An admin can easily get the full oom context at a single line;makes parsing much easier;Contradicts;0.9073082208633424;0.4941120147705078
make the mm_has_notifiers check under the oom_lock and have a little nap before failing to give the current oom victim some more time to exit.;to not fail too early;removes the need for munlock_vma_pages_all();eliminating the catastrophic contention on i_mmap_rwsem, and the need for page lock on the pages;Contradicts;0.9312220215797424;0.29670044779777527
make the mm_has_notifiers check under the oom_lock and have a little nap before failing to give the current oom victim some more time to exit.;to not fail too early;Kill it and directly access;directly access;Contradicts;0.9202320575714112;0.5382360816001892
keep the existing checks;uid==0 makes processes on the host as well as in containers more important;We dont need to print the debug information for the each task, as well as play with task selection (considering tasks children), so we cant use the existing oom_kill_process();Not mentioned in the sentence;Contradicts;0.9458023905754088;0.10285598784685135
keep the existing checks;uid==0 makes processes on the host as well as in containers more important;delete unlock_range();exit_mmap() does not need locked_vm updates;Contradicts;0.9550231099128724;0.20701134204864502
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;Have no license information of any form;GPL v2 only;Contradicts;0.9137638211250304;0.3181135654449463
It is better to simply test for intersection between the tasks mems_allowed in their task descriptors;It is better;These tests are no longer necessary;it is now guaranteed that fatal_signal_pending will be set if the code enters ptrace_stop during a coredump;Contradicts;0.902287483215332;0.28634724020957947
Moving the test down;will give the desired behaviour;Renames high_zoneidx to highest_zoneidx;Represents more precise meaning;Contradicts;0.9501559138298036;0.8217399716377258
This is required to prevent OOM killer deadlocks;they dont actually get killed, because theyre already exiting -- theyre simply allowed access to memory reserves;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.9363641142845154;0.41711217164993286
This is required to prevent OOM killer deadlocks;they dont actually get killed, because theyre already exiting -- theyre simply allowed access to memory reserves;It will trigger an OOM livelock;if its parent is unable to reap it due to doing an allocation and waiting for the OOM killer to kill it;Contradicts;0.9382614493370056;0.4605051577091217
This is required to prevent OOM killer deadlocks;they dont actually get killed, because theyre already exiting -- theyre simply allowed access to memory reserves;Theres no need to call schedule_timeout_interruptible();task must die ASAP;Contradicts;0.9728145599365234;0.44662341475486755
This is required to prevent OOM killer deadlocks;they dont actually get killed, because theyre already exiting -- theyre simply allowed access to memory reserves;These tests are no longer necessary;it is now guaranteed that fatal_signal_pending will be set if the code enters ptrace_stop during a coredump;Contradicts;0.9074370861053468;0.4937523901462555
Cant do this via a straight check in page_alloc.c ;that would allow multiple tasks to use up reserves;We can trivially add both the oom memcg and task_memcg.;Now that we have a single line for the oom context.;Contradicts;0.979034662246704;0.5275194048881531
Cant do this via a straight check in page_alloc.c ;that would allow multiple tasks to use up reserves;An admin can easily get the full oom context at a single line;makes parsing much easier;Contradicts;0.9892059564590454;0.570049524307251
Reduce the badness rather than disallow cpuset_excl_nodes_overlap.;Just causing.;Kill it and directly access;directly access;Contradicts;0.9443918466567992;0.8529704809188843
Give the oom victim access to the memory reserves;That shouldnt be necessary;This patch reduces the probability of such a lockup by introducing a specialized kernel thread (oom_reaper) which tries to reclaim additional memory by preemptively reaping the anonymous or swapped out memory owned by the oom victim.;under an assumption that such a memory wont be needed when its owner is killed and kicked from the userspace anyway;Contradicts;0.9408663511276244;0.40684279799461365
checking task->mm and setting TIF_MEMDIE flag under task_lock;serialize the OOM killer with exit_mm which sets task->mm to NULL;We are not checking whether the task is frozen;that would be racy and __thaw_task does that already;Contradicts;0.9345135688781738;0.5928387641906738
kill the insufficient and no longer needed PT_TRACE_EXIT check;insufficient and no longer needed;We are not checking whether the task is frozen;that would be racy and __thaw_task does that already;Contradicts;0.9321715235710144;0.7028859257698059
Remove the PT_TRACE_EXIT check in oom_scan_process_thread();"It was added to handle the case when coredumping was ""frozen"" by ptrace, but it doesnt really work";The fix is to remove __show_mem() and add its argument to show_mem() in all implementations;to prevent this breakage;Contradicts;0.92571222782135;0.43362104892730713
check all threads which could share the same ->mm;to make it more or less correct;We are not checking whether the task is frozen;that would be racy and __thaw_task does that already;Contradicts;0.9057413935661316;0.6171071529388428
push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;We are not checking whether the task is frozen;that would be racy and __thaw_task does that already;Contradicts;0.961441159248352;0.5016546249389648
accounting for a fourth would be better than for half of it;we could debate;Stick to accounting for half;Significant improvement;Contradicts;0.9914054870605468;0.5997684001922607
Ensure that a non-NULL zonelist is always passed to the oom killer.;to always pass a non-NULL zonelist to the oom killer.;Have no license information of any form;GPL v2 only;Contradicts;0.9623907804489136;0.4265776574611664
