Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Fix distribution management;distribution management;Similar;0.6713140606880188
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;<iden> added;file_name;Similar;0.5277491807937622
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;No  <file_name>  class, interceptors turned on by default;interceptors turned on by default;Similar;0.5431236028671265
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Add tests for serialization of <method_name>;serialization;Similar;0.7773110270500183
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Remove <iden> from <file_name> and related methods;<iden> is no longer needed;Similar;0.6988723278045654
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Delete all constructors created since <version> was released. Fix style issues.;Create a <iden> for <method_name> <enter>;Similar;0.6320515871047974
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Make serialization of <file_name> compatible with <version>;compatibility;Similar;0.6988393068313599
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Fix method names;in <method_name>;Similar;0.7461854219436646
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Make  <file_name>  abstract  ;Fix issue 30;Similar;0.6075167655944824
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Create <file_name> in org.junit.runners.model and deprecate the one in org.junit.internal.runners.model. Update <file_name> to have a useful message. This allows developers who write custom runners to properly handle multiple exceptions without depending on internal classes.;Provides a more organized structure for custom runners and reduces dependencies on internal classes.;Similar;0.634075403213501
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Improve error message  ;the thrown exception has the same class but the classes are loaded from different class loaders;Similar;0.6076980829238892
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Cleaning up compile errors;from reverting hamcrest change;Similar;0.7115399837493896
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Make  <file_name>  more beautiful by creating a <iden>  <enter> extension point in  <file_name>  <enter>;beautiful;Similar;0.5190244913101196
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Incorporated <iden>s patch for <file_name>;<enter>;Similar;0.7765505313873291
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Fix javadoc on <file_name>;-;Similar;0.769739031791687
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;reuse code properly from <file_name>;CategoriesMark2;Similar;0.6660172939300537
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Rule name changes;Fixing <file_name>;Similar;0.6003388166427612
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Simplify <iden> implementation for backward compatibility;for backward compatibility;Similar;0.66410231590271
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Improved <iden>: <file_name>  ;fails few times;Similar;0.700261116027832
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;Similar;0.7099043130874634
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Move <file_name> to experimental;Adding javadoc;Similar;0.6432360410690308
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Tweaked <file_name> a bit  ;It still seems strange that the class runner creates a statement which creates another class runner (or perhaps more class runners?);Similar;0.6958127021789551
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Comparing arrays declared as <iden> now uses array comparison. There was also a strange change to the <file_name> file that I reverted.;<none>;Similar;0.7328877449035645
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Enhanced missing test.jar error message;missing test.jar error message;Similar;0.680623471736908
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Create a class <method_name>  ;This class keeps the data together that are needed for creating a runner for a single data set of a <file_name> test.;Similar;0.6588488221168518
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Move <file_name> to package org.junit.runners.model  ;It is common to add tests to the same package as the class under test;Similar;0.6470656991004944
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Revert changes of <otherCommit_link>;Still fixes <issue_link>, but the original fix was superfluous.;Similar;0.6847217082977295
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Delete <file_name> files;because were using Git now;Similar;0.7311848402023315
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Fixes <issue_link>;Fix <version> release notes, make sure markdown errors halt <file_name>;Similar;0.7425111532211304
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;"Update version in <file_name>; delete obsolete <file_name>; remove duplication in <file_name>";obsolete, duplication;Similar;0.7957885265350342
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Update <file_name>;to test ant profile;Similar;0.7222045660018921
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Update <iden> version, improve <file_name> javadoc, update release notes;improve <file_name> javadoc, update release notes;Similar;0.6593706607818604
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;further documentation cleanup;especially around <file_name>;Similar;0.6039167642593384
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Adding bogus markdown;should be removed later;Similar;0.5433303713798523
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Fix  <method_name>  javadoc  ;Thanks to lacostej for initial pull, Closes <pr_link>;Similar;0.7333152890205383
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Fix compilation errors;Compilation errors;Similar;0.7252477407455444
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Use %n in string.format();it is generally preferable better to use %n, which will produce the platform-specific line separator;Similar;0.5935947895050049
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Remove useless variable ( <pr_link> )  ;useless;Similar;0.5467177033424377
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;List more contributor names;more;Similar;0.5353252291679382
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Fix indentation;Fix;Similar;0.6462280750274658
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Fix <issue_link>;correct link to <version> release notes;Similar;0.7320707440376282
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Fix javac build, Replace both() with <iden>()  ;Fix, <iden>();Similar;0.7271063923835754
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Fix typo in test name;Typo;Similar;0.7061668634414673
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;hasCause() and hasMessage() describe mismatches;Both;Similar;0.5866327881813049
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Rename <iden>() to isException()/isThrowable();Following suggestion by @sf105;Similar;0.5930395126342773
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Update <file_name> to make the name field volatile;This ensures that the name is published across threads correctly--for instance, if a parallelized runner is used.;Similar;0.7310887575149536
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;each instead of f for the variable name;for the variable name;Similar;0.5338453054428101
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Adding <iden> annotation for field parameters;Pull request <pr_link> && <pr_link>;Similar;0.6733880043029785
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Remove fast-tests maven target;Many of our tests store data in static fields, so the tests cannot be run in parallel;Similar;0.5705276727676392
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;surefire and javadoc maven plugin updates;updates;Similar;0.625709593296051
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Reused <iden> instead of own defined class <enter> (they were the same) and relocated the changes to a better location in the file which is more inline with the rest of the file. And, of course, removed the superfluous brackets.;more inline with the rest of the file;Similar;0.6644906401634216
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Removed the unnecessary <iden>: block in javadoc;unnecessary;Similar;0.6306852698326111
Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;remove f prefix from field names, add <file_name>, change <file_name>;reformatting and standardizing field names;Similar;0.6679012179374695
adding annotation validators functionality;validators;Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Similar;0.6697854995727539
adding annotation validators functionality;validators;Added two simple tests for boolean <iden>;to test for boolean values;Similar;0.5986572504043579
adding annotation validators functionality;validators;Fix distribution management;distribution management;Similar;0.6246660947799683
adding annotation validators functionality;validators;<iden> added;file_name;Similar;0.7799153327941895
adding annotation validators functionality;validators;Added <file_name> large logo;to enhance appearance;Similar;0.6284624338150024
adding annotation validators functionality;validators;Add tests for serialization of <method_name>;serialization;Similar;0.8130691051483154
adding annotation validators functionality;validators;Remove <iden> from <file_name> and related methods;<iden> is no longer needed;Similar;0.5441529750823975
adding annotation validators functionality;validators;Make serialization of <file_name> compatible with <version>;compatibility;Similar;0.7454351782798767
adding annotation validators functionality;validators;Fix method names;in <method_name>;Similar;0.7162719964981079
adding annotation validators functionality;validators;Make  <file_name>  abstract  ;Fix issue 30;Similar;0.5644634366035461
adding annotation validators functionality;validators;Improve error message  ;the thrown exception has the same class but the classes are loaded from different class loaders;Similar;0.6545043587684631
adding annotation validators functionality;validators;Cleaning up compile errors;from reverting hamcrest change;Similar;0.6540671586990356
adding annotation validators functionality;validators;Make  <file_name>  more beautiful by creating a <iden>  <enter> extension point in  <file_name>  <enter>;beautiful;Similar;0.6333587169647217
adding annotation validators functionality;validators;Incorporated <iden>s patch for <file_name>;<enter>;Similar;0.7129077911376953
adding annotation validators functionality;validators;Fix javadoc on <file_name>;-;Similar;0.6838196516036987
adding annotation validators functionality;validators;reuse code properly from <file_name>;CategoriesMark2;Similar;0.6993643045425415
adding annotation validators functionality;validators;Rule name changes;Fixing <file_name>;Similar;0.7232656478881836
adding annotation validators functionality;validators;Simplify <iden> implementation for backward compatibility;for backward compatibility;Similar;0.6655583381652832
adding annotation validators functionality;validators;Improved <iden>: <file_name>  ;fails few times;Similar;0.8182675838470459
adding annotation validators functionality;validators;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;Similar;0.7107375264167786
adding annotation validators functionality;validators;Move <file_name> to experimental;Adding javadoc;Similar;0.7745251059532166
adding annotation validators functionality;validators;Tweaked <file_name> a bit  ;It still seems strange that the class runner creates a statement which creates another class runner (or perhaps more class runners?);Similar;0.7118341326713562
adding annotation validators functionality;validators;Comparing arrays declared as <iden> now uses array comparison. There was also a strange change to the <file_name> file that I reverted.;<none>;Similar;0.688427209854126
adding annotation validators functionality;validators;Enhanced missing test.jar error message;missing test.jar error message;Similar;0.5628962516784668
adding annotation validators functionality;validators;Create a class <method_name>  ;This class keeps the data together that are needed for creating a runner for a single data set of a <file_name> test.;Similar;0.7146619558334351
adding annotation validators functionality;validators;Move <file_name> to package org.junit.runners.model  ;It is common to add tests to the same package as the class under test;Similar;0.6749003529548645
adding annotation validators functionality;validators;Revert changes of <otherCommit_link>;Still fixes <issue_link>, but the original fix was superfluous.;Similar;0.729459822177887
adding annotation validators functionality;validators;Delete <file_name> files;because were using Git now;Similar;0.5927296876907349
adding annotation validators functionality;validators;Master now builds on windows;fix for <issue_link>;Similar;0.5421215295791626
adding annotation validators functionality;validators;Fixes <issue_link>;Fix <version> release notes, make sure markdown errors halt <file_name>;Similar;0.7320787906646729
adding annotation validators functionality;validators;"Update version in <file_name>; delete obsolete <file_name>; remove duplication in <file_name>";obsolete, duplication;Similar;0.597017228603363
adding annotation validators functionality;validators;Update <file_name>;to test ant profile;Similar;0.7575644850730896
adding annotation validators functionality;validators;Update <iden> version, improve <file_name> javadoc, update release notes;improve <file_name> javadoc, update release notes;Similar;0.7623467445373535
adding annotation validators functionality;validators;further documentation cleanup;especially around <file_name>;Similar;0.7254406809806824
adding annotation validators functionality;validators;Adding bogus markdown;should be removed later;Similar;0.6086947917938232
adding annotation validators functionality;validators;Fix  <method_name>  javadoc  ;Thanks to lacostej for initial pull, Closes <pr_link>;Similar;0.7206532955169678
adding annotation validators functionality;validators;Fix compilation errors;Compilation errors;Similar;0.6011585593223572
adding annotation validators functionality;validators;Use %n in string.format();it is generally preferable better to use %n, which will produce the platform-specific line separator;Similar;0.5878050923347473
adding annotation validators functionality;validators;Use new logo and link to new website;Updated branding and improved user experience;Similar;0.617428183555603
adding annotation validators functionality;validators;Remove 11;Omit signing;Similar;0.5290482640266418
adding annotation validators functionality;validators;Add more contributors;increase contributors;Similar;0.6919118165969849
adding annotation validators functionality;validators;List more contributor names;more;Similar;0.6736793518066406
adding annotation validators functionality;validators;Add type wildcard;wildcard;Similar;0.7046926021575928
adding annotation validators functionality;validators;Fix indentation;Fix;Similar;0.7502796649932861
adding annotation validators functionality;validators;Fix <issue_link>;correct link to <version> release notes;Similar;0.7295194864273071
adding annotation validators functionality;validators;Fix javac build, Replace both() with <iden>()  ;Fix, <iden>();Similar;0.6907016038894653
adding annotation validators functionality;validators;Fix typo in test name;Typo;Similar;0.6867732405662537
adding annotation validators functionality;validators;Rename <iden>() to isException()/isThrowable();Following suggestion by @sf105;Similar;0.7474007606506348
adding annotation validators functionality;validators;Update <file_name> to make the name field volatile;This ensures that the name is published across threads correctly--for instance, if a parallelized runner is used.;Similar;0.6304057836532593
adding annotation validators functionality;validators;each instead of f for the variable name;for the variable name;Similar;0.5100260376930237
adding annotation validators functionality;validators;Adding <iden> annotation for field parameters;Pull request <pr_link> && <pr_link>;Similar;0.827562689781189
adding annotation validators functionality;validators;surefire and javadoc maven plugin updates;updates;Similar;0.6955323219299316
adding annotation validators functionality;validators;Reused <iden> instead of own defined class <enter> (they were the same) and relocated the changes to a better location in the file which is more inline with the rest of the file. And, of course, removed the superfluous brackets.;more inline with the rest of the file;Similar;0.5775760412216187
adding annotation validators functionality;validators;Removed the unnecessary <iden>: block in javadoc;unnecessary;Similar;0.5573393702507019
adding annotation validators functionality;validators;remove f prefix from field names, add <file_name>, change <file_name>;reformatting and standardizing field names;Similar;0.5551731586456299
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Added two simple tests for boolean <iden>;to test for boolean values;Similar;0.5779657363891602
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Added <file_name> large logo;to enhance appearance;Similar;0.5354860424995422
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Add tests for serialization of <method_name>;serialization;Similar;0.7489526271820068
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Remove <iden> from <file_name> and related methods;<iden> is no longer needed;Similar;0.5066350102424622
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Delete all constructors created since <version> was released. Fix style issues.;Create a <iden> for <method_name> <enter>;Similar;0.5138781666755676
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Make serialization of <file_name> compatible with <version>;compatibility;Similar;0.6759850978851318
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Fix method names;in <method_name>;Similar;0.5024916529655457
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Create <file_name> in org.junit.runners.model and deprecate the one in org.junit.internal.runners.model. Update <file_name> to have a useful message. This allows developers who write custom runners to properly handle multiple exceptions without depending on internal classes.;Provides a more organized structure for custom runners and reduces dependencies on internal classes.;Similar;0.652448296546936
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Make  <file_name>  more beautiful by creating a <iden>  <enter> extension point in  <file_name>  <enter>;beautiful;Similar;0.6127636432647705
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Incorporated <iden>s patch for <file_name>;<enter>;Similar;0.7076026201248169
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Fix javadoc on <file_name>;-;Similar;0.7828608751296997
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;reuse code properly from <file_name>;CategoriesMark2;Similar;0.6082289218902588
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Improved <iden>: <file_name>  ;fails few times;Similar;0.7099823951721191
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;Similar;0.7142592668533325
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Move <file_name> to experimental;Adding javadoc;Similar;0.6597020626068115
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Tweaked <file_name> a bit  ;It still seems strange that the class runner creates a statement which creates another class runner (or perhaps more class runners?);Similar;0.5944081544876099
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Comparing arrays declared as <iden> now uses array comparison. There was also a strange change to the <file_name> file that I reverted.;<none>;Similar;0.7607722282409668
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Create a class <method_name>  ;This class keeps the data together that are needed for creating a runner for a single data set of a <file_name> test.;Similar;0.5995657444000244
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Move <file_name> to package org.junit.runners.model  ;It is common to add tests to the same package as the class under test;Similar;0.7413645386695862
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Revert changes of <otherCommit_link>;Still fixes <issue_link>, but the original fix was superfluous.;Similar;0.5801130533218384
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Delete <file_name> files;because were using Git now;Similar;0.5378959774971008
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;"Update version in <file_name>; delete obsolete <file_name>; remove duplication in <file_name>";obsolete, duplication;Similar;0.5707520246505737
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Update <file_name>;to test ant profile;Similar;0.64870685338974
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Update <iden> version, improve <file_name> javadoc, update release notes;improve <file_name> javadoc, update release notes;Similar;0.8188924789428711
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Fix  <method_name>  javadoc  ;Thanks to lacostej for initial pull, Closes <pr_link>;Similar;0.7345788478851318
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Use %n in string.format();it is generally preferable better to use %n, which will produce the platform-specific line separator;Similar;0.5232019424438477
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Use new logo and link to new website;Updated branding and improved user experience;Similar;0.6318359971046448
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Add more contributors;increase contributors;Similar;0.5259733200073242
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;List more contributor names;more;Similar;0.5964978933334351
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Add type wildcard;wildcard;Similar;0.5385169982910156
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Fix javac build, Replace both() with <iden>()  ;Fix, <iden>();Similar;0.7311195135116577
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Fix typo in test name;Typo;Similar;0.5558692216873169
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Rename <iden>() to isException()/isThrowable();Following suggestion by @sf105;Similar;0.5892125964164734
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Update <file_name> to make the name field volatile;This ensures that the name is published across threads correctly--for instance, if a parallelized runner is used.;Similar;0.6498358249664307
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Adding <iden> annotation for field parameters;Pull request <pr_link> && <pr_link>;Similar;0.6236962080001831
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;surefire and javadoc maven plugin updates;updates;Similar;0.7771615386009216
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Reused <iden> instead of own defined class <enter> (they were the same) and relocated the changes to a better location in the file which is more inline with the rest of the file. And, of course, removed the superfluous brackets.;more inline with the rest of the file;Similar;0.6842779517173767
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Removed the unnecessary <iden>: block in javadoc;unnecessary;Similar;0.5796652436256409
Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;remove f prefix from field names, add <file_name>, change <file_name>;reformatting and standardizing field names;Similar;0.5503708720207214
Added two simple tests for boolean <iden>;to test for boolean values;Add tests for serialization of <method_name>;serialization;Similar;0.6130636930465698
Added two simple tests for boolean <iden>;to test for boolean values;Make serialization of <file_name> compatible with <version>;compatibility;Similar;0.560017466545105
Added two simple tests for boolean <iden>;to test for boolean values;Fix method names;in <method_name>;Similar;0.5158374905586243
Added two simple tests for boolean <iden>;to test for boolean values;Create <file_name> in org.junit.runners.model and deprecate the one in org.junit.internal.runners.model. Update <file_name> to have a useful message. This allows developers who write custom runners to properly handle multiple exceptions without depending on internal classes.;Provides a more organized structure for custom runners and reduces dependencies on internal classes.;Similar;0.6286377906799316
Added two simple tests for boolean <iden>;to test for boolean values;Cleaning up compile errors;from reverting hamcrest change;Similar;0.5428690910339355
Added two simple tests for boolean <iden>;to test for boolean values;Make  <file_name>  more beautiful by creating a <iden>  <enter> extension point in  <file_name>  <enter>;beautiful;Similar;0.5108453631401062
Added two simple tests for boolean <iden>;to test for boolean values;Incorporated <iden>s patch for <file_name>;<enter>;Similar;0.5869553685188293
Added two simple tests for boolean <iden>;to test for boolean values;Fix javadoc on <file_name>;-;Similar;0.5884996056556702
Added two simple tests for boolean <iden>;to test for boolean values;reuse code properly from <file_name>;CategoriesMark2;Similar;0.573860764503479
Added two simple tests for boolean <iden>;to test for boolean values;Simplify <iden> implementation for backward compatibility;for backward compatibility;Similar;0.6481989622116089
Added two simple tests for boolean <iden>;to test for boolean values;Improved <iden>: <file_name>  ;fails few times;Similar;0.6009926795959473
Added two simple tests for boolean <iden>;to test for boolean values;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;Similar;0.5478936433792114
Added two simple tests for boolean <iden>;to test for boolean values;Move <file_name> to experimental;Adding javadoc;Similar;0.540764570236206
Added two simple tests for boolean <iden>;to test for boolean values;Tweaked <file_name> a bit  ;It still seems strange that the class runner creates a statement which creates another class runner (or perhaps more class runners?);Similar;0.5928715467453003
Added two simple tests for boolean <iden>;to test for boolean values;Comparing arrays declared as <iden> now uses array comparison. There was also a strange change to the <file_name> file that I reverted.;<none>;Similar;0.6244871616363525
Added two simple tests for boolean <iden>;to test for boolean values;Enhanced missing test.jar error message;missing test.jar error message;Similar;0.5311256051063538
Added two simple tests for boolean <iden>;to test for boolean values;Create a class <method_name>  ;This class keeps the data together that are needed for creating a runner for a single data set of a <file_name> test.;Similar;0.5453314781188965
Added two simple tests for boolean <iden>;to test for boolean values;Move <file_name> to package org.junit.runners.model  ;It is common to add tests to the same package as the class under test;Similar;0.5010230541229248
Added two simple tests for boolean <iden>;to test for boolean values;Fixes <issue_link>;Fix <version> release notes, make sure markdown errors halt <file_name>;Similar;0.5034183263778687
Added two simple tests for boolean <iden>;to test for boolean values;"Update version in <file_name>; delete obsolete <file_name>; remove duplication in <file_name>";obsolete, duplication;Similar;0.5231947898864746
Added two simple tests for boolean <iden>;to test for boolean values;Update <iden> version, improve <file_name> javadoc, update release notes;improve <file_name> javadoc, update release notes;Similar;0.5931350588798523
Added two simple tests for boolean <iden>;to test for boolean values;Fix  <method_name>  javadoc  ;Thanks to lacostej for initial pull, Closes <pr_link>;Similar;0.6077757477760315
Added two simple tests for boolean <iden>;to test for boolean values;Fix compilation errors;Compilation errors;Similar;0.5013744831085205
Added two simple tests for boolean <iden>;to test for boolean values;Use %n in string.format();it is generally preferable better to use %n, which will produce the platform-specific line separator;Similar;0.5079731941223145
Added two simple tests for boolean <iden>;to test for boolean values;Fix javac build, Replace both() with <iden>()  ;Fix, <iden>();Similar;0.5962876081466675
Added two simple tests for boolean <iden>;to test for boolean values;Fix typo in test name;Typo;Similar;0.6086616516113281
Added two simple tests for boolean <iden>;to test for boolean values;Adding <iden> annotation for field parameters;Pull request <pr_link> && <pr_link>;Similar;0.5656260251998901
Added two simple tests for boolean <iden>;to test for boolean values;surefire and javadoc maven plugin updates;updates;Similar;0.6351863741874695
Added two simple tests for boolean <iden>;to test for boolean values;Reused <iden> instead of own defined class <enter> (they were the same) and relocated the changes to a better location in the file which is more inline with the rest of the file. And, of course, removed the superfluous brackets.;more inline with the rest of the file;Similar;0.5907700061798096
Added two simple tests for boolean <iden>;to test for boolean values;Removed the unnecessary <iden>: block in javadoc;unnecessary;Similar;0.5788930654525757
Only use a property where multiple entries need syncing  ;Using properties to define a shared version across multiple dependencies causes less issues when you have multiple dependencies that need to be kept in sync;Fix distribution management;distribution management;Similar;0.5080485343933105
